Calc. Date= 07-19-2023, Time= 15:20:02
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
           Ne     019.99  1keV    1eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000016 9.9349E-01  7.7294E+03  3.1722E+01  1.3032E+01  6.2371E-04  3.3376E+00
0000016 9.9227E-01  8.7045E+03  2.3991E+00 -2.3675E+01  6.2332E-04  6.1852E-05
0000016 9.9195E-01  8.9536E+03 -5.1203E+00 -3.2997E+01  6.2322E-04  1.0738E-02
0000016 9.9090E-01  9.8649E+03 -3.0448E+01 -6.5011E+01  6.2289E-04  1.2207E-07
0000016 9.9076E-01  1.0008E+04 -3.4425E+01 -7.0026E+01  0.0000E+00  0.0000E+00
0000017 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000017 1.0000E+00  3.3380E+01  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000017 1.0000E+00  6.6760E+01  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000017 9.3924E-01  1.9378E+03  0.0000E+00  0.0000E+00  6.0644E-04  6.0763E+01
0000017 9.3662E-01  3.9597E+03  2.7696E+02 -4.3636E+02  6.0559E-04  8.5678E-02
0000017 9.2595E-01  6.5553E+03  6.0677E+02 -9.9919E+02  6.0213E-04  7.4271E+00
0000017 9.2363E-01  8.4543E+03  7.4353E+02 -1.2674E+03  6.0138E-04  2.7117E-03
0000017 9.2296E-01  9.0062E+03  7.8244E+02 -1.3458E+03  6.0116E-04  9.5720E-05
0000017 9.2282E-01  1.0004E+04  8.5219E+02 -1.4884E+03  0.0000E+00  0.0000E+00
0000018 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000018 9.8920E-01  5.4917E+02  0.0000E+00  0.0000E+00  6.2236E-04  1.0762E+01
0000018 9.8321E-01  4.4553E+03 -2.8284E+02  2.9593E+02  6.2047E-04  5.9825E+00
0000018 9.8208E-01  7.6521E+03 -4.7207E+02  2.8565E+02  6.2011E-04  1.1262E+00
0000018 9.8052E-01  8.9105E+03 -5.1473E+02  3.0881E+02  6.1962E-04  1.2246E-03
0000018 9.7998E-01  9.9760E+03 -5.4989E+02  3.2915E+02  6.1945E-04  0.0000E+00
0000018 9.7994E-01  1.0009E+04 -5.5099E+02  3.2979E+02  0.0000E+00  0.0000E+00
0000019 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000019 1.0000E+00  3.3380E+01  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000019 8.6163E-01  4.7662E+03  0.0000E+00  0.0000E+00  5.8084E-04  1.3245E+02
0000019 8.6093E-01  5.3267E+03 -1.5338E+02  1.5903E+02  5.8061E-04  1.3035E-04
0000019 8.5872E-01  8.4111E+03 -9.9566E+02  1.0255E+03  5.7986E-04  6.3051E-01
0000019 8.5680E-01  9.7944E+03 -1.4161E+03  1.4238E+03  5.7921E-04  1.2466E+00
0000019 8.5666E-01  1.0005E+04 -1.4815E+03  1.4952E+03  0.0000E+00  3.6275E-09
0000020 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000020 1.0000E+00  3.3380E+01  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000020 9.9750E-01  5.7736E+03  0.0000E+00  0.0000E+00  6.2496E-04  2.4979E+00
0000020 9.9695E-01  6.3592E+03 -2.8796E+01  6.1290E+00  6.2479E-04  1.6408E-02
0000020 9.9351E-01  8.6712E+03 -1.3494E+02  3.6345E+01  6.2371E-04  1.3979E+00
0000020 9.9083E-01  9.4152E+03 -1.7923E+02  7.2393E+01  6.2287E-04  1.7448E+00
0000020 9.9022E-01  1.0011E+04 -2.2974E+02  8.1727E+01  0.0000E+00  0.0000E+00
0000021 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000021 9.9856E-01  3.6315E+03  0.0000E+00  0.0000E+00  6.2530E-04  1.3975E+00
0000021 9.9642E-01  5.3382E+03 -1.3169E+01 -6.2780E+01  6.2462E-04  5.7739E-03
0000021 9.9593E-01  6.5229E+03 -2.3054E+01 -1.0913E+02  6.2447E-04  2.0424E-07
0000021 9.9520E-01  1.0004E+04 -5.1659E+01 -2.4871E+02  0.0000E+00  0.0000E+00
0000022 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000022 9.9764E-01  7.2099E+03 -7.3224E-01  1.3361E+01  6.2501E-04  2.3030E+00
0000022 9.9595E-01  8.5240E+03 -1.4846E+01 -4.6019E+01  6.2448E-04  5.3530E-02
0000022 9.9473E-01  9.4979E+03 -3.2245E+01 -8.8175E+01  6.2409E-04  1.2062E-04
0000022 9.9449E-01  1.0003E+04 -4.1425E+01 -1.0976E+02  0.0000E+00  0.0000E+00
0000023 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000023 9.9820E-01  5.9640E+03  4.2234E+01  4.4973E+00  6.2518E-04  1.8173E-03
