Event,Energy_Cinetica,Particle,x,y,z,Volume

52296,1
52441,1
52531,1
52557,1
52630,1
52664,1
52717,1
53108,1
53270,1
53432,1
53571,1
53827,1
53864,1
54001,1
54005,1
54029,1
54160,1
54195,1
54347,1
54420,1
55043,1
56161,1
56710,1
56736,1
56776,1
56920,1
57016,1
57291,1
57347,1
57466,1
57494,1
58216,1
58234,1
58351,1
58477,1
58670,1
58724,1
58775,1
58817,1
58822,1
58905,1
58951,1
58999,1
59136,1
59292,1
59469,1
59500,1
59770,1
59927,1
59979,1
60415,1
60421,1
60428,1
60545,1
60558,1
60671,1
60854,1
61163,1
61420,1
61634,1
61882,1
61937,1
61961,1
61992,1
62053,1
62154,1
62187,1
62339,1
62662,1
62675,1
62794,1
62857,1
62965,1
62983,1
63044,1
63094,1
63327,1
63442,1
63489,1
63778,1
63829,1
64075,1
64249,1
64279,1
64528,1
64986,1
65548,1
65684,1
66380,1
66417,1
66479,1
66572,1
67001,1
67031,1
67261,1
67617,1
67725,1
67758,1
68076,1
68289,1
68491,1
68495,1
68518,1
68743,1
68775,1
68785,1
69167,1
69857,1
70150,1
70213,1
70377,1
70379,1
70534,1
70535,1
70819,1
70876,1
71043,1
71195,1
71254,1
71341,1
71440,1
71684,1
71796,1
71827,1
71855,1
71910,1
72193,1
72230,1
72519,1
72525,1
72526,1
72594,1
72952,1
73043,1
73167,1
73230,1
73245,1
73298,1
73596,1
74053,1
74204,1
74893,1
75426,1
75442,1
75642,1
75833,1
75971,1
76044,1
76098,1
76160,1
76342,1
76769,1
77381,1
77406,1
77463,1
77547,1
77568,1
77765,1
77878,1
78320,1
78370,1
78477,1
78501,1
78867,1
78888,1
78946,1
79258,1
79387,1
79812,1
80579,1
80635,1
80716,1
81169,1
81212,1
81242,1
81386,1
81437,1
81546,1
81555,1
81671,1
81716,1
81757,1
81758,1
81861,1
82031,1
82157,1
82198,1
82301,1
83057,1
83059,1
83421,1
83453,1
83656,1
83764,1
83781,1
83806,1
83925,1
84072,1
84081,1
84123,1
84467,1
84928,1
85073,1
85298,1
85447,1
85517,1
85663,1
85768,1
85796,1
85810,1
85929,1
86061,1
86246,1
86652,1
86654,1
86739,1
86806,1
86958,1
87153,1
87330,1
87349,1
87523,1
87729,1
88055,1
88270,1
88892,1
88985,1
89110,1
89125,1
89255,1
89335,1
89594,1
89609,1
89875,1
89974,1
90195,1
90277,1
90484,1
90498,1
90698,1
90737,1
90749,1
90908,1
91114,1
91157,1
91534,1
91752,1
91777,1
91871,1
92196,1
92308,1
92310,1
92350,1
92467,1
92598,1
92945,1
92971,1
93252,1
93388,1
93552,1
93560,1
93595,1
93799,1
93958,1
94117,1
94129,1
94713,1
94762,1
94804,1
94976,1
95241,1
95271,1
96255,1
96342,1
96391,1
96557,1
96711,1
96800,1
97123,1
97182,1
97693,1
97752,1
97813,1
97969,1
98031,1
98100,1
98227,1
98362,1
98634,1
98665,1
99023,1
99135,1
99296,1
99408,1
99490,1
