Event,Hit,KE_i,KE_e
718,0,2.45439,0
719,0,1.9546,0
720,0,3.97407,0
721,0,1.61698,0
722,0,2.0756,0
723,0,2.58104,0
724,0,1.63245,0
725,0,1.99649,0
726,0,3.61386,0
727,0,3.58871,0
728,0,2.15184,0
729,1,1.71111,1.80952e-08
730,0,2.01098,0
731,0,3.67196,0
732,0,2.68747,0
733,0,2.04275,0
734,0,1.82039,0
735,0,5.20691,0
736,0,3.6245,0
737,0,3.37377,0
738,0,3.15545,0
739,0,2.47253,0
740,0,4.8555,0
741,0,3.34211,0
742,0,1.667,0
743,1,4.88501,0.0121795
744,0,3.78888,0
745,0,2.03801,0
746,0,4.61649,0
747,0,2.12579,0
748,0,5.46479,0
749,0,1.86703,0
750,0,2.36542,0
751,0,4.1844,0
752,0,2.59245,0
753,0,1.60594,0
754,0,2.48768,0
755,0,2.02793,0
756,0,2.5483,0
757,0,8.43184,0
758,0,2.09339,0
759,0,3.85431,0
760,0,5.52132,0
761,0,3.52768,0
762,0,4.44187,0
763,0,3.77622,0
764,0,1.45265,0
765,0,2.62555,0
766,0,4.6265,0
767,0,6.47545,0
768,0,2.75006,0
769,0,1.26152,0
770,0,2.77776,0
771,0,2.46863,0
772,0,3.39336,0
773,1,3.15069,9.85993e-09
774,0,1.30845,0
775,0,6.30469,0
776,0,2.5257,0
777,0,3.72683,0
778,0,1.69578,0
779,0,5.98596,0
780,0,0.854975,0
781,0,0.662851,0
782,0,3.56369,0
783,0,2.32723,0
784,0,3.44878,0
785,0,1.24267,0
786,0,0.563717,0
787,0,3.58095,0
788,0,1.51057,0
789,0,6.16369,0
790,0,7.81155,0
791,0,1.77496,0
792,0,4.8615,0
793,0,3.87335,0
794,0,2.41957,0
795,0,1.64873,0
796,0,7.92842,0
797,0,3.17589,0
798,0,6.35456,0
799,0,1.66769,0
800,0,5.34517,0
801,0,2.59589,0
802,0,6.6962,0
803,0,2.11306,0
804,0,3.08957,0
805,0,0.978783,0
806,0,7.31867,0
807,0,4.90384,0
808,0,2.71529,0
809,0,1.43448,0
810,0,3.02082,0
811,0,3.21401,0
812,0,5.26084,0
813,0,4.68959,0
814,0,1.80376,0
815,0,1.35943,0
816,0,2.23942,0
817,0,6.59087,0
818,0,8.49262,0
819,0,1.89398,0
820,0,3.74273,0
821,0,1.75018,0
822,0,2.65328,0
823,0,3.59707,0
824,0,2.46445,0
825,0,2.64087,0
826,0,5.49346,0
827,0,6.08461,0
828,0,6.13171,0
829,0,5.46287,0
830,0,1.63018,0
831,0,1.38527,0
832,0,1.56329,0
833,0,2.07181,0
834,0,3.85002,0
835,0,1.18358,0
836,0,3.5919,0
837,0,2.20236,0
838,0,2.86492,0
839,0,1.50999,0
840,0,2.92719,0
841,0,2.46891,0
842,0,1.97644,0
843,0,3.25557,0
844,0,2.48227,0
845,0,2.23765,0
846,0,2.28244,0
847,0,2.14168,0
848,0,1.26188,0
849,0,1.37164,0
850,0,1.84497,0
851,0,1.69821,0
852,0,2.88277,0
853,0,2.45351,0
854,0,2.74397,0
855,0,4.9171,0
856,0,1.00161,0
857,0,9.11288,0
858,0,7.23746,0
859,0,1.771,0
860,0,2.89476,0
861,0,2.20667,0
862,0,2.89646,0
863,0,2.22181,0
864,0,5.40597,0
865,0,3.58496,0
866,0,2.09228,0
867,0,2.27751,0
868,0,2.26714,0
869,0,2.60804,0
870,0,5.8211,0
871,0,4.26715,0
872,0,2.27689,0
873,0,8.90783,0
874,0,1.53172,0
875,0,3.34417,0
876,0,3.60873,0
877,0,2.61424,0
878,0,4.82765,0
879,0,1.05703,0
880,0,5.26406,0
881,0,6.14526,0
882,0,3.78058,0
883,0,5.63623,0
884,0,3.43678,0
885,0,1.3588,0
886,0,1.73831,0
887,0,1.70042,0
888,0,4.41051,0
889,0,1.64674,0
890,0,5.22249,0
891,0,7.50801,0
892,0,2.40367,0
893,0,3.10154,0
894,0,9.15001,0
895,0,2.15625,0
896,0,6.33397,0
897,0,5.02883,0
898,0,1.85562,0
899,0,3.1109,0
900,0,1.24103,0
901,0,2.32533,0
902,0,2.67637,0
903,0,1.8442,0
904,0,1.53461,0
905,0,6.07027,0
906,0,2.34768,0
907,0,5.54893,0
