Evento,KE,px,py,pz,x,y,z
9255,5.77461e+06,0.102023,-0.105396,-0.989183,42.1239,-43.5353,-426.2,
9256,2.87596e+06,0.410939,-0.796352,0.443794,-99.0039,-426.2,179.629,
9257,713850,0.431563,-0.867436,0.247604,184.747,-426.2,-361.898,
9258,1.43755e+06,0.930331,0.0362941,0.36492,426.2,-45.888,137.183,
9260,0.0194465,-0.119283,0.276166,0.953679,351.871,426.2,352.556,
9261,0.189156,-0.913236,0.0302059,-0.406309,-426.2,-159.688,175.803,
9263,0.0289079,0.806938,0.122281,-0.57784,426.2,172.806,-130.245,
9267,271.253,-0.242398,-0.820382,-0.517896,-76.9227,-426.2,116.229,
9268,3.68396e+06,-0.0875705,0.73923,-0.667735,356.358,426.2,165.464,
9270,0.0797829,-0.308069,0.728969,-0.611308,-124.22,-78.4406,-426.2,
9271,0.0254677,0.151357,0.987705,-0.0391172,-220.689,426.2,165.465,
9272,8.80439e+06,0.209437,0.454993,-0.865515,101.949,223.719,-426.2,
9273,6.76122e+06,0.189904,0.467483,-0.863363,96.0385,232.907,-426.2,
9276,2.73709e+06,0.0124716,-0.346816,0.93785,6.84739,-160.3,426.2,
9279,0.0400812,-0.457595,0.878444,-0.137633,275.971,426.2,272.942,
9280,0.0751606,0.786976,-0.176387,0.591233,426.2,-98.0449,-213.09,
9283,3.5786e+06,-0.0881388,0.854891,-0.511266,-45.3101,426.2,-254.237,
9285,0.0931973,0.777573,0.58587,-0.228334,426.2,-129.893,203.01,
9286,0.0291676,-0.341268,-0.904888,-0.254389,129.718,-426.2,-335.817,
9289,5.58926e+06,0.894379,0.037319,0.44575,426.2,18.1481,209.788,
9290,0.0124933,-0.95495,0.275393,0.110589,-426.2,-198.852,-7.55421,
9292,204044,0.304124,-0.612581,-0.729556,-180.352,-426.2,-16.5171,
9293,13149.3,-0.204126,0.941539,-0.268023,-72.9219,426.2,60.7933,
9295,1.23452,0.554641,-0.402662,0.728173,426.2,-40.9148,-163.95,
9296,3234.46,0.746802,-0.484284,-0.455802,426.2,-133.35,46.9413,
9298,0.0140374,-0.752095,0.532997,0.387643,-140.12,149.088,426.2,
9299,2.14057,0.905512,-0.338261,-0.256178,426.2,-370.3,259.446,
9300,294194,0.324612,0.936362,0.133614,110.522,426.2,339.703,
9301,1.03731e+06,-0.182466,-0.307607,0.933854,-405.741,-261.404,426.2,
9303,6797.46,0.475132,0.117206,-0.872074,-299.714,242.639,-426.2,
9310,589219,0.800711,-0.499738,0.33034,426.2,-25.3914,-146.383,
9314,1572.63,-0.302324,-0.650536,-0.696709,23.259,-426.2,109.01,
9315,0.0207906,-0.583238,0.653236,-0.482822,-426.2,125.217,158.599,
9318,3.31577e+06,-0.377606,0.740406,-0.556069,-113.034,426.2,11.7737,
9320,1.99529e+06,-0.113799,-0.327412,-0.938004,-24.0049,235.795,-426.2,
9322,0.0529913,-0.401847,-0.300998,0.864823,-426.2,-90.8669,-167.347,
9323,4.03037e+06,-0.436789,0.610479,-0.660705,88.2595,426.2,-11.1515,
9324,951794,0.622102,-0.414136,0.66444,32.7463,-252.916,426.2,
9326,1.46224e+06,-0.180229,-0.83632,-0.517771,-384.412,-426.2,-355.853,
9327,0.668924,0.184739,-0.970699,-0.153672,-85.8493,-426.2,-106.702,
9329,0.0619009,-0.429584,0.841919,-0.326544,-293.517,426.2,73.7287,
9331,6.64497e+06,-0.612309,0.469231,-0.636318,-426.2,121.437,-110.202,
9332,53.0829,-0.462044,0.771857,-0.436751,-252.574,-62.7619,-426.2,
9333,209737,0.351003,0.348533,0.869092,171.466,8.00988,426.2,
9337,0.0279416,0.925699,-0.225317,-0.303832,426.2,-12.9965,-52.5564,
9343,657803,0.485845,-0.568519,0.663883,-312.396,33.5779,426.2,
9345,4.6018e+06,-0.510308,0.825574,-0.24086,-384.941,426.2,-335.05,
9347,9.15606,-0.356703,-0.00335663,-0.934212,-426.2,86.192,-136.225,
9348,203691,0.260732,-0.610601,0.747787,-13.4981,146.855,426.2,
9350,5.98792e+06,-0.322792,0.839737,0.436632,-160.853,426.2,221.088,
9351,6.70806e+06,0.729379,-0.664912,0.160928,426.2,-385.569,93.1898,
9352,297759,-0.901884,0.414227,0.122565,-426.2,24.341,-101.049,
9359,0.0871897,0.827238,0.500324,-0.255642,426.2,-57.542,-199.801,
9361,0.0771906,0.951882,-0.0501575,-0.302332,426.2,125.522,77.3762,
9362,5.59726e+06,0.336068,0.50154,-0.797192,177.364,268.16,-426.2,
9363,5.71464e+06,0.817057,-0.00408619,-0.576543,426.2,-2.69324,-298.327,
9368,0.0272063,-0.363846,-0.614604,0.699912,68.783,-34.3037,426.2,
9370,0.0487245,-0.792481,0.522106,-0.315245,-263.627,426.2,-281.115,
9372,1962.63,0.693379,0.663717,0.280545,-248.27,426.2,321.673,
9373,9.00628e+06,-0.0681274,0.490798,-0.868606,-34.1239,238.973,-426.2,
9374,0.0234015,-0.412805,0.062542,-0.90867,-426.2,-42.454,-52.0004,
9375,3.0801e+06,-0.00406072,0.910209,0.414129,-2.83471,426.2,194.003,
9376,856517,0.524294,-0.329018,-0.785406,410.378,15.2522,-426.2,
9377,4.73945e+06,-0.24134,0.555871,-0.795463,-106.786,227.942,-426.2,
9379,2.76306e+06,-0.755581,-0.447132,-0.478717,-426.2,-221.033,-199.127,
9380,651474,-0.371984,0.710121,0.597793,-344.813,426.2,-235.323,
9381,7347.49,-0.389231,-0.592912,0.704951,194.413,-426.2,102.334,
9382,1.22124e+06,-0.287971,0.864772,-0.411391,-86.4932,426.2,-81.4938,
9384,127014,0.868461,0.0610139,-0.491988,426.2,353.434,305.896,
9385,4.10646e+06,-0.92634,0.361937,-0.104385,-426.2,167.723,-48.044,
9386,10016.5,-0.256251,0.444492,0.858348,164.14,48.9538,426.2,
9389,2.10203e+06,0.727796,-0.677669,0.105249,426.2,1.91084,-49.7541,
9390,2.90465e+06,0.133717,0.740052,-0.659123,255.55,127.583,-426.2,
9391,4.51212e+06,0.294254,0.465199,-0.834868,-110.814,-7.64572,-426.2,
9394,3.95286e+06,0.0990663,-0.945963,0.308771,-105.942,-426.2,-336.867,
9402,2763.55,-0.240481,-0.058377,-0.968897,-426.2,-229.58,-269.288,
9404,1.25117e+06,0.937037,0.0981683,-0.33515,426.2,256.175,-243.92,
9406,2.91452,-0.684001,0.532558,0.498522,-89.3054,426.2,-114.742,
9407,1.16764e+06,-0.787389,-0.603768,0.12443,-300.805,-426.2,-77.8778,
9411,5.58473e+06,-0.99037,0.112073,-0.0812816,-426.2,49.3921,-33.65,
9413,2.20913e+06,0.979302,0.202152,-0.0100677,426.2,229.248,-62.8991,
9416,67.6772,0.99895,0.0385895,0.0247021,426.2,-163.86,-181.73,
9418,362366,-0.737522,-0.645848,0.197339,-426.2,-86.5678,-32.4571,
9419,13.1395,0.805744,0.213885,-0.552295,58.7109,-252.75,-426.2,
9422,4.28775e+06,0.121965,-0.97609,0.179927,-37.3716,-426.2,-66.8783,
9423,5.10854e+06,0.964595,-0.17081,0.200949,426.2,-76.9198,88.0211,
9427,316695,-0.286413,-0.199354,-0.937137,-7.24889,216.136,-426.2,
9429,761033,0.0761363,-0.980091,-0.183373,-178.006,-426.2,-142.811,
9430,4.16746e+06,-0.746491,-0.498437,-0.440808,-139.959,-426.2,-156.982,
9433,39460.1,0.265691,-0.881891,-0.389456,22.9192,-426.2,23.0194,
9436,6.76847e+06,0.884271,-0.120232,0.45123,426.2,-124.506,213.516,
9437,0.0695311,-0.826008,0.00696142,0.563616,194.815,105.068,426.2,
9439,5.92808e+06,-0.761202,0.222258,0.609239,-426.2,126.64,341.557,
9440,4.02086e+06,-0.339065,-0.679725,-0.650391,412.613,-426.2,-309.14,
9443,3.31621e+06,0.165622,-0.755296,0.634111,29.9791,-426.2,66.1777,
9445,4.22358e+06,0.866007,-0.203753,0.456635,426.2,-98.8501,225.153,
9446,9.30343,-0.37796,-0.541175,-0.751183,23.0948,-426.2,-103.797,
9447,0.057262,-0.973768,0.149799,-0.17128,-426.2,-70.2184,-90.6827,
9449,2.12528,-0.918018,0.0359646,0.394904,-426.2,168.568,247.677,
9450,0.0358795,0.0296509,0.540859,0.840591,121.531,-198.286,426.2,
9453,3.10533e+06,-0.478495,0.873765,-0.0870514,-95.3367,426.2,-47.0732,
9455,848014,0.0294629,0.911722,-0.409749,14.4754,426.2,-193.836,
9456,73837.8,-0.244013,0.932352,-0.266791,-426.2,17.7216,-341.959,
9457,4.23901e+06,0.108647,-0.690067,-0.715544,113.927,-426.2,-124.434,
9459,0.0694088,-0.462168,0.863581,0.201565,-426.2,-388.991,198.158,
9460,1.12252e+06,0.157153,-0.659515,-0.73508,157.103,-275.137,-426.2,
9462,2.9647e+06,0.659281,0.119201,-0.742388,426.2,74.1658,-343.572,
9465,48.461,-0.97444,-0.200453,0.101415,-426.2,262.57,-3.51768,
9467,0.210469,-0.65911,-0.265052,0.703791,-426.2,85.3691,106.051,
9469,2.84291e+06,0.0819077,0.327492,0.941297,6.53903,-93.9392,426.2,
9470,11083.3,0.310388,0.00812576,-0.950575,420.366,231.159,-426.2,
9472,268445,-0.510889,-0.427685,0.745707,287.216,-426.2,-115.371,
9473,0.0088512,0.290778,0.892424,0.345004,426.2,-343.802,-269.24,
9474,618905,-0.279819,-0.772094,0.57059,-115.647,-426.2,-304.458,
9475,0.043487,0.194007,-0.838233,-0.509634,266.172,60.1637,-426.2,
9476,1.07978e+06,-0.246306,0.292136,-0.924116,41.0713,-190.925,-426.2,
9478,6.6768e+06,0.103184,0.951037,-0.291344,45.5793,426.2,-128.544,
9479,45.6048,0.946735,-0.110292,0.302535,426.2,-235.143,174.693,
9482,6.52262e+06,-0.223662,0.223686,-0.948651,-101.196,100.604,-426.2,
9483,0.0180992,0.873529,-0.465628,0.141904,426.2,-140.677,-48.8951,
9486,0.0665153,0.587928,0.409435,0.697641,-211.849,367.191,426.2,
9487,8.56965e+06,-0.853268,-0.383953,0.352865,-426.2,-192.679,173.448,
9488,0.0552944,0.936111,-0.343399,0.075976,426.2,-32.0442,-179.724,
9490,2.77362e+06,-0.370722,-0.888259,-0.271223,-426.2,-404.436,156.84,
9491,0.0159513,0.759874,0.646558,0.0674889,247.621,426.2,80.3022,
9493,0.0167033,-0.815931,0.338114,0.468972,-426.2,-167.436,189.569,
9496,3.14522e+06,0.372347,-0.431122,0.821883,195.229,-225.738,426.2,
9498,0.0746071,0.286438,-0.836643,0.466885,-132.027,-12.9578,426.2,
9499,0.0533911,-0.542588,-0.621663,-0.564919,9.56222,-48.9689,-426.2,
9500,2.6921e+06,0.549986,-0.14439,-0.822598,284.396,-75.2248,-426.2,
9501,4.02632e+06,0.405978,0.299043,-0.863571,203.066,149.505,-426.2,
9502,3.2849e+06,0.713567,0.683587,0.153398,246.23,426.2,-145.1,
9503,2.1227e+06,-0.0463621,-0.802945,0.594247,321.715,-268.529,426.2,
9504,6.17049e+06,0.0198578,-0.334328,-0.942248,11.5989,-149.973,-426.2,
9505,0.0230571,-0.17875,-0.624982,-0.759899,1.65158,115.881,-426.2,
9508,57302.4,-0.178366,0.361059,0.915326,-426.2,-179.638,411.044,
9510,2.65554e+06,-0.99796,-0.0369524,-0.0520681,-426.2,276.165,111.745,
9511,27.141,-0.393331,-0.720291,0.571377,-72.6316,-164.723,426.2,
9512,0.0379703,0.524557,-0.507766,-0.683384,-243.611,-426.2,296.286,
9513,0.097474,0.459721,-0.803193,-0.378864,426.2,97.8054,138.498,
9515,3.27886e+06,0.516197,-0.745794,0.421108,72.5812,-426.2,198.404,
9517,6.9642e+06,-0.908919,0.204241,-0.363527,-426.2,144.215,216.854,
9518,1.82688,0.526343,0.163861,-0.834334,426.2,-325.546,199.448,
9519,3.29937e+06,0.770255,0.0911465,-0.631189,426.2,-5.46058,-303.92,
9521,0.0161266,-0.497594,-0.123264,0.858607,-217.906,219.937,426.2,
9522,0.132967,-0.627341,-0.37999,-0.679743,246.516,-113.931,-426.2,
9524,5.98654e+06,-0.229266,0.954459,-0.190904,-103.883,426.2,-86.0458,
9525,6.52643e+06,0.00138071,-0.989468,-0.144746,1.3694,-426.2,-62.4799,
9528,3.48013e+06,-0.952892,0.0183675,0.302754,-426.2,-209.295,-93.2217,
9530,0.0735099,-0.756571,0.395589,0.520682,17.653,-248.482,426.2,
9536,6.99372e+06,0.0546309,0.996057,-0.0699063,24.4123,426.2,-29.2323,
9537,1.87213e+06,0.593606,-0.804628,0.0143757,426.2,-189.34,-89.3017,
9538,2.69736e+06,-0.68358,0.659919,0.31181,-426.2,55.2509,-145.421,
9540,1.73489e+06,0.497321,-0.650303,0.574263,-8.16502,-426.2,61.0161,
9542,5670.73,-0.255025,-0.345702,-0.903024,-179.862,314.68,-426.2,
9543,1.24818e+06,0.0922347,-0.498861,-0.86176,240.532,-426.2,35.8836,
9544,1.11784e+06,0.760567,0.430141,-0.48633,-123.21,426.2,18.726,
9546,0.0792605,-0.193082,-0.130183,-0.972508,-426.2,213.685,162.253,
9547,8.30442e+06,0.103897,-0.114863,0.987933,211.697,-105.62,426.2,
9550,820198,0.0107081,-0.909656,0.415224,4.89171,-426.2,191.786,
9551,1.41195e+06,-0.114824,0.968935,-0.219042,19.7997,426.2,125.044,
9553,7.15498e+06,0.40925,0.240966,-0.880028,199.086,116.842,-426.2,
9554,4.73809e+06,-0.198914,-0.951316,-0.235438,-90.7863,-426.2,-104.329,
9557,3.88006e+06,0.709089,0.615172,-0.34461,-33.3148,426.2,77.9745,
9559,3.6933e+06,0.452353,-0.823756,-0.341764,-164.203,-426.2,-193.804,
9560,1.97101e+06,0.761312,-0.0672871,0.644884,104.842,-82.287,426.2,
9561,6.47193e+06,-0.228398,0.261467,-0.9378,-102.223,117.47,-426.2,
9562,282415,0.818634,0.337388,-0.464766,290.313,-54.2736,-426.2,
9563,9053.89,-0.81082,-0.582275,-0.0593901,-426.2,304.122,176.639,
9567,89942.6,0.32768,-0.0340709,-0.944174,264.936,159.221,-426.2,
9568,0.0535999,-0.180974,0.321783,-0.929357,115.51,129.531,-426.2,
9569,9.63556e+06,0.0900121,0.956389,-0.277881,42.1668,426.2,-125.939,
9570,1.20161e+06,0.38147,-0.264121,0.885845,-387.196,-52.896,426.2,
9571,3.22799e+06,0.140586,0.986366,0.0855492,59.3808,426.2,35.9978,
9573,0.0671932,0.670468,-0.616583,0.412672,74.9373,203.48,426.2,
9574,9.79876e+06,0.301536,0.135237,-0.943815,134.291,60.8662,-426.2,
9577,4.91689e+06,-0.540345,-0.808293,0.23386,-283.852,-426.2,120.402,
9579,5.5689e+06,-0.289765,0.807378,-0.513982,-326.86,426.2,-210.201,
9580,2.46772e+06,0.0652797,-0.454744,0.888227,28.4998,-218.745,426.2,
9582,2481.06,-0.278036,0.586264,-0.760914,-242.808,-91.0447,-426.2,
9583,3.43871e+06,-0.27077,-0.0812317,-0.959211,-120.355,-34.0877,-426.2,
9584,5.74086e+06,-0.036542,-0.576933,-0.815974,-19.9624,-304.339,-426.2,
9588,315021,0.114382,-0.752021,0.649138,-251.094,-426.2,308.714,
9590,6.06846,-0.651983,-0.189555,0.734158,-220.375,-426.2,351.47,
9591,0.0268707,0.754583,0.298611,0.584326,-70.6081,113.526,426.2,
9592,4.88575,-0.342399,0.33267,0.878689,182.198,426.2,-366.383,
9594,0.00832904,0.873254,-0.387576,-0.295318,426.2,-94.2534,265.385,
9595,0.0338042,0.11632,-0.0154765,-0.993091,42.6204,144.963,-426.2,
9596,5.00814e+06,-0.645399,-0.48775,0.587844,-426.2,160.619,-199.158,
9597,2.04711e+06,-0.287335,-0.0704875,0.955233,-421.995,-40.4921,426.2,
9599,1.0543e+06,-0.57298,0.202436,0.794175,-426.2,53.9636,-104.91,
9601,5.67279e+06,-0.831556,-0.201141,-0.517742,-426.2,-100.672,-263.213,
9602,0.0484038,-0.241364,-0.34745,-0.906103,-426.2,-33.8376,-320.474,
9604,0.024267,0.396222,-0.91763,-0.0310327,-325.514,-426.2,202.066,
9605,5.29729e+06,-0.705691,-0.554323,0.441278,-426.2,-332.91,265.585,
9606,7.25934e+06,0.784532,0.371066,-0.496809,426.2,202.57,-271.876,
9607,0.080796,-0.836982,-0.164583,0.521894,-426.2,18.9727,398.527,
9608,1.08392e+06,0.324213,-0.424294,-0.845494,344.153,197.653,-426.2,
9610,5.22108e+06,-0.640052,-0.527107,-0.55901,-426.2,-351.299,-372.166,
9611,1.24627e+06,0.374258,0.582347,0.721667,12.0135,-187.919,426.2,
9613,1.45645e+06,0.972368,0.207442,0.107089,426.2,89.68,47.8304,
9615,4.46206e+06,0.661683,0.73025,0.170028,384.565,426.2,99.0413,
9617,0.0161626,0.471968,-0.841995,-0.261325,-80.9863,-426.2,-116.309,
9619,11.174,-0.714917,-0.698648,-0.0279975,-386.903,-426.2,170.588,
9621,5.28956e+06,0.832832,0.283041,0.475688,426.2,147.784,243.536,
9623,0.0316827,-0.240218,-0.895533,0.374588,-426.2,345.661,4.20823,
9624,1.18268,0.254902,0.465133,0.847747,400.239,-216.845,426.2,
9625,524533,0.114556,-0.7377,0.665338,-131.976,-164.199,426.2,
9626,0.0583143,0.124504,-0.701196,-0.702013,-85.8906,155.892,-426.2,
9628,3.9358e+06,-0.855884,0.267215,-0.442785,-426.2,-192.149,-153.364,
9629,0.582903,0.0779339,0.124389,-0.989168,-22.2037,150.145,-426.2,
9630,0.0420541,0.141528,0.429936,0.891698,103.121,170.117,426.2,
9631,0.130762,0.28905,0.912319,-0.290042,317.227,426.2,-112.848,
9632,6899.15,0.362436,-0.893154,0.266301,426.2,-123.156,59.1834,
9636,200778,0.130124,-0.901345,0.413091,-60.0391,-426.2,-242.421,
9637,0.0541273,0.566111,-0.753628,-0.334012,288.787,-426.2,-308.294,
9638,56.3605,0.69971,0.182204,0.690802,-284.689,426.2,-130.595,
9639,2.00774e+06,0.581211,0.321868,-0.747392,74.6321,345.295,-426.2,
9641,75.9751,-0.231458,0.0651988,0.970658,-65.7958,-81.6746,426.2,
9643,0.0313436,-0.461831,0.792271,0.398771,251.999,-327.526,426.2,
9644,0.148849,-0.752696,-0.052847,-0.656244,-426.2,108.751,171.622,
9645,0.0695669,-0.244442,-0.816686,-0.522754,-184.865,-426.2,280.838,
9648,17.4989,-0.79996,0.597565,-0.0545994,-426.2,184.843,40.2878,
9650,0.0549627,0.206855,0.874847,0.438012,304.149,-86.1466,426.2,
9651,258.794,-0.506842,-0.163483,0.846395,84.749,-369.662,426.2,
9658,6.02153e+06,0.299721,0.632882,-0.713882,181.551,377.889,-426.2,
9660,0.197388,-0.641043,0.0877554,0.762471,-267.102,-271.44,426.2,
9662,145.566,-0.264257,-0.0139074,-0.964352,-238.712,-66.635,-426.2,
9663,2.62608e+06,-0.871985,-0.3798,0.30886,-426.2,-171.034,183.921,
9665,0.0211269,0.0416754,0.590236,0.806154,195.084,154.256,426.2,
9667,3.80197e+06,0.281534,-0.683635,-0.673336,-160.542,-426.2,174.377,
9670,0.0183117,0.600725,0.699818,0.386502,426.2,270.133,-314.96,
9672,777987,0.994697,-0.102474,-0.00881029,426.2,410.157,59.0354,
9673,1.18762e+06,-0.873413,0.100883,0.476417,-426.2,410.816,-139.941,
9674,5.31435e+06,0.0187878,-0.993372,-0.113398,9.37406,-426.2,-49.5761,
9675,2.20569e+06,-0.716945,-0.525813,-0.457724,26.9879,3.06369,-426.2,
9677,4.16186e+06,-0.232405,-0.948056,-0.217204,-192.309,-426.2,-260.543,
9678,0.0992972,0.141063,-0.966287,-0.215386,315.578,-426.2,-44.0104,
9680,728335,0.696469,0.449829,-0.559093,426.2,233,154.66,
9681,0.0393966,-0.858719,0.365926,-0.358748,-426.2,-138.112,-215.995,
9682,2.37685e+06,-0.469368,0.826681,0.31031,-151.332,426.2,423.731,
9683,3.14607e+06,0.333398,-0.350503,0.87521,119.521,33.9725,426.2,
9687,409.202,0.243107,-0.732369,0.63603,7.96417,-426.2,333.201,
9688,9.00241e+06,-0.956776,0.214849,-0.196008,-426.2,97.3529,-88.747,
9690,0.0769468,-0.820058,-0.508379,-0.262783,-313.765,-426.2,311.569,
9692,5.50027e+06,0.152079,-0.577045,-0.802428,-127.376,-25.301,-426.2,
9696,4.27349e+06,-0.78633,0.4891,0.377448,-426.2,261.855,204.42,
9697,3.58455e+06,-0.224965,0.973567,-0.0394734,-255.006,426.2,46.2771,
9701,0.00903822,-0.269757,0.326945,0.905725,169.575,-163.609,426.2,
9702,1312.44,-0.824475,-0.471172,0.313428,-426.2,-98.4135,112.453,
9706,0.082513,-0.0627364,0.972112,-0.225968,314.264,426.2,-413.393,
9708,5.23477e+06,-0.888387,-0.20209,0.412223,-426.2,-95.2751,196.739,
9713,0.237109,-0.454606,0.875298,0.164882,-347.65,426.2,62.3657,
9717,0.0245246,0.89244,-0.154701,0.423813,426.2,90.5183,-182.244,
9718,4.89377e+06,0.514701,0.848497,-0.123028,259.915,426.2,-63.0646,
9721,1.45408e+06,0.924613,-0.224709,0.307567,426.2,268.91,3.13123,
9722,6.97077e+06,0.785302,-0.427363,0.447954,426.2,-231.791,241.258,
9723,1.88002e+06,-0.0641481,-0.0404668,-0.99712,177.311,-328.215,-426.2,
9725,0.557952,0.794896,0.514942,-0.320897,402.926,426.2,2.05826,
9726,6.80912e+06,0.829381,-0.147886,-0.538756,426.2,-75.1103,-278.849,
9730,5.0073e+06,-0.223154,0.302185,-0.926761,-253.408,-9.20813,-426.2,
9731,3.81234e+06,-0.212936,0.201024,0.956163,-11.9739,-117.45,426.2,
9732,7.18847e+06,-0.150764,-0.75069,0.643222,-87.3243,-426.2,365.39,
9735,2.70599e+06,0.178349,0.505012,0.844485,92.1426,256.345,426.2,
9736,6.22809e+06,-0.230536,0.932857,-0.276824,-204.597,426.2,-367.767,
9737,2.92315e+06,0.217295,0.218983,0.951225,26.954,205.694,426.2,
9738,3.34187e+06,0.363427,0.0986035,-0.92639,53.5424,-45.9384,-426.2,
9739,2.40175e+06,0.483733,-0.584574,0.651365,236.004,310.732,426.2,
9740,1380.02,-0.802418,0.477978,-0.357299,-426.2,134.764,314.773,
9743,13.7482,0.313007,0.881344,-0.353921,426.2,97.7359,165.478,
9746,3.17218e+06,0.0992058,-0.260121,-0.960466,293.765,-372.543,-426.2,
9748,0.0285615,0.482073,-0.700285,0.526505,48.1056,-426.2,-255.211,
9749,0.138706,0.469719,-0.065447,0.880387,369.413,-62.8802,426.2,
9750,0.0592611,0.619711,-0.538283,-0.571148,-48.3476,269.498,-426.2,
9751,7.27503e+06,0.520235,0.694725,-0.496702,375.548,426.2,-104.262,
9752,5.56522e+06,-0.29245,-0.258754,0.920608,-134.203,-118.283,426.2,
9753,46.5338,0.552373,0.808073,0.204701,-298.868,426.2,-29.0105,
9755,0.0967733,-0.572935,0.265204,0.775507,-426.2,22.5913,-354.417,
9756,4.59097e+06,-0.771851,0.600967,-0.207569,-73.322,426.2,3.30525,
9758,0.0406123,0.411551,0.904559,0.11135,0.200076,426.2,303.734,
9760,90.8681,0.907608,0.295226,0.298477,272.55,426.2,351.138,
9761,0.0710576,-0.82983,-0.483499,0.278587,-426.2,-348.339,-259.672,
9764,212131,0.243024,0.774578,-0.583925,-321.687,-166.247,-426.2,
9765,7.30903e+06,-0.674773,0.469771,0.569207,-426.2,297.827,360.264,
9767,6.81637e+06,0.134131,0.982482,-0.129378,60.4348,426.2,-56.9149,
9768,3.53773e+06,0.720562,0.143687,-0.678339,426.2,84.014,-402.58,
9769,812.024,-0.716956,0.685489,0.126805,-6.13048,426.2,142.145,
9776,0.054848,-0.432113,0.87892,0.201938,120.559,426.2,-86.327,
9777,6.06912e+06,0.436758,-0.860914,0.2609,310.796,-426.2,-85.3005,
9780,5.22059e+06,0.0950603,-0.199913,0.975192,42.7061,-86.2025,426.2,
9781,0.0711718,-0.774361,0.317239,-0.547471,55.3547,426.2,180.847,
9782,0.0191211,0.175584,-0.845322,0.504579,-93.3372,312.002,426.2,
9784,210955,-0.707696,0.131832,-0.694109,149.371,97.2475,-426.2,
9786,2.97676e+06,0.068171,-0.218511,-0.97345,-154.375,411.971,-426.2,
9794,0.0477525,0.901404,-0.33568,0.273477,426.2,300.458,23.3566,
9796,0.0552012,0.532142,-0.250527,0.80874,-97.9547,187.509,426.2,
9798,3.66421e+06,0.454654,-0.481233,0.749469,239.352,-426.2,208.299,
9799,422.08,0.631597,0.489891,-0.60091,-22.9508,147.786,-426.2,
9802,0.0827466,-0.937406,-0.0164396,0.34785,-426.2,-319.286,-216.035,
9803,5.3744e+06,-0.0656011,-0.0707562,-0.995334,81.8698,-91.0765,-426.2,
9804,7.47239e+06,0.635696,0.623366,0.455309,414.643,426.2,373.595,
9806,6.1651e+06,0.121723,-0.91045,-0.395303,55.2366,-426.2,-182.736,
9807,3.60553e+06,0.259179,-0.803876,-0.53536,139.48,-426.2,-283.348,
9808,3.91462e+06,0.824404,0.460589,-0.328961,426.2,99.556,206.232,
9809,0.0707181,0.810046,-0.423472,-0.405583,-31.491,-426.2,-377.398,
9810,0.1945,-0.245052,-0.0793236,0.966259,383.489,-270.597,426.2,
9812,4.43946e+06,-0.0797264,0.443446,-0.892748,256.638,-87.9457,-426.2,
9814,1.47623e+06,-0.727896,-0.432964,-0.531705,-101.493,-426.2,96.1373,
9815,6.96791e+06,0.20683,-0.0339943,-0.977786,88.7786,-13.7872,-426.2,
9816,1.61331e+06,0.0851943,-0.676887,-0.73114,328.064,249.478,-426.2,
9818,0.104425,-0.320272,0.246537,0.914683,-87.86,81.7881,426.2,
9820,2.97211,0.801808,0.597561,0.00505935,19.6089,426.2,-243.768,
9829,2.13361e+06,-0.752111,-0.600155,0.272292,-426.2,-141.357,15.4597,
9831,0.797253,0.766891,-0.621703,-0.15926,426.2,-176.445,-161.802,
9832,0.0789001,-0.553547,0.151411,0.818939,317.565,208.141,426.2,
9834,0.0267602,0.948273,-0.14565,0.282073,426.2,-255.149,154.61,
9835,6.38626e+06,0.727008,0.369099,0.578986,426.2,219.098,340.252,
9836,2.50959,-0.739245,0.662831,0.119043,211.027,426.2,-84.85,
9837,4.52311e+06,-0.862636,0.386627,0.326158,-426.2,13.8952,-101.767,
9838,2.43999e+06,-0.228479,0.876219,0.424309,101.245,426.2,327.699,
9839,19452.8,-0.691765,-0.70796,0.142316,-160.423,-426.2,37.8192,
9841,2.06147e+06,0.635814,-0.600045,0.485475,323.793,-237.561,426.2,
9843,1.03319e+06,-0.786345,-0.578304,0.217315,-426.2,300.757,65.2934,
9844,3.36036e+06,0.200123,0.447037,-0.871842,-78.9409,426.2,-21.6419,
9845,0.0363743,0.720278,-0.671304,-0.174784,426.2,49.6982,250.119,
9846,7.32335e+06,-0.0465192,-0.88707,0.459285,275.463,-426.2,183.806,
9852,8.83231e+06,0.830841,-0.417799,0.367624,426.2,-213.025,190.159,
9854,581515,-0.858484,0.196925,-0.473525,-33.9866,157.704,-426.2,
9857,6.25559e+06,-0.305122,-0.542356,-0.782784,-167.339,-295.997,-426.2,
9860,7.69951e+06,0.592596,0.222497,0.774161,-6.77368,-19.2851,426.2,
9861,6.68555e+06,0.22898,-0.971503,0.0612441,101.331,-426.2,26.5663,
9862,1.10404e+06,0.628396,0.428216,0.649422,-28.8593,-100.896,426.2,
9864,2.51367e+06,0.173439,-0.113318,-0.978304,77.4448,-50.8982,-426.2,
9865,0.0722283,-0.422271,-0.901046,0.0990079,-105.222,-426.2,335.907,
9866,1.54402e+06,0.941748,-0.326764,0.0795966,426.2,87.6794,331.897,
9867,6.50522e+06,0.517673,-0.399693,-0.756479,292.481,-224.075,-426.2,
9870,4.40592e+06,0.864093,0.476045,-0.163476,426.2,236.352,-79.3451,
9872,5.91389e+06,0.230699,-0.883822,0.406985,110.12,-426.2,199.047,
