Evento,KE,px,py,pz,x,y,z
17486,0.11038,-0.454194,0.88319,-0.116979,180.247,477,-39.5316,
17488,22.9882,0.895292,-0.111288,-0.431355,477,-23.2467,58.6922,
17490,0.0283148,0.64177,0.477975,-0.599726,477,273.205,99.1149,
17493,0.0104668,-0.780534,-0.0840494,-0.619438,-477,-325.861,109.178,
17494,5.32539e+06,-0.221702,0.043386,-0.974149,-111.264,22.062,-477,
17496,0.0152631,0.877786,0.389694,-0.278623,477,104.717,-177.789,
17498,0.0351819,0.296767,-0.38829,-0.872445,265.744,-121.439,-477,
17501,6.25835e+06,-0.295524,-0.0372113,0.95461,-148.374,-16.9416,477,
17506,260023,0.886751,0.455388,0.0793328,477,112.301,-119.556,
17507,1.95678e+06,0.117191,-0.908769,-0.400505,53.3842,-439.522,-477,
17509,0.109,-0.928662,0.218538,0.299712,-477,-396.193,-44.5835,
17521,0.0311145,0.0855498,0.940912,0.327668,-201.152,477,-180.271,
17525,361611,0.0908387,0.869524,0.485466,214.93,271.014,477,
17528,0.0449756,-0.436558,0.41278,-0.799394,116.795,-346.423,-477,
17532,3.9769e+06,-0.747401,-0.206572,0.631442,-477,-129.562,399.956,
17533,0.0777259,-0.0894567,-0.541891,0.835674,-83.5061,286.129,477,
17534,115699,-0.818426,0.43041,-0.380691,-477,458.209,-155.42,
17535,847783,-0.0130833,0.0781752,0.996854,152.196,38.6585,477,
17538,0.0289804,-0.741854,-0.32109,-0.588689,-477,117.518,-362.369,
17539,5.07917e+06,-0.414244,-0.585315,-0.696999,-281.276,-399.997,-477,
17542,4.92534e+06,0.551945,-0.450921,0.701447,224.701,84.615,477,
17547,0.0451478,0.608855,-0.639858,0.46891,477,280.118,447.174,
17549,0.0447139,0.0940069,-0.69129,-0.716436,-269.178,-477,178.616,
17551,0.0147498,0.872202,-0.160114,-0.462198,477,181.027,-257.191,
17552,0.131447,0.19236,0.650072,0.735122,-297.953,477,184.99,
17554,0.0167427,-0.816313,0.577412,-0.0151101,-477,-155.663,-202.124,
17556,1.95879e+06,-0.0308022,-0.0651076,-0.997403,-148.815,-230.145,-477,
17558,0.095084,-0.0907801,-0.848964,-0.520596,310.433,-477,282.621,
17563,641.618,-0.00854496,-0.868831,0.495036,-452.371,-477,-366.738,
17569,5.20633e+06,-0.836664,-0.00602312,0.547684,-477,232.144,-304.818,
17570,4.40483e+06,0.833625,-0.25848,-0.488116,477,221.552,-336.961,
17572,0.0240528,0.901811,0.326277,0.283337,477,-414.096,66.0464,
17573,499.974,0.994933,-0.0786161,-0.0626721,477,284.089,113.695,
17581,8.60546e+06,0.208051,-0.963824,-0.166609,95.8177,-477,17.34,
17587,1.62823e+06,0.784288,0.577006,0.22794,477,321.741,146.974,
17594,3.81454e+06,0.885735,0.431032,0.172291,477,234.374,91.9558,
17597,0.0535654,0.744605,-0.575205,0.338677,477,61.1139,379.532,
17599,121566,-0.705497,0.674845,-0.216466,-477,-116.651,-132.1,
17601,0.0119371,0.871278,0.0253529,-0.490135,477,40.0762,238.463,
17603,0.0346658,0.0324944,0.152785,0.987725,477,-24.4688,-407.052,
17609,5.56982e+06,-0.725166,0.681143,0.10089,-477,448.463,68.7457,
17611,1.75054e+06,0.193267,-0.981069,0.0123114,19.8353,-477,174.449,
17615,29054.7,0.361999,0.93074,0.051769,-74.3052,477,-62.5148,
17616,3.16842e+06,0.0859948,-0.993932,-0.068581,241.57,-477,7.86846,
17617,0.114244,-0.279826,0.886274,0.369073,-124.348,477,-394.208,
17621,6.72457e+06,-0.802157,0.596709,0.021995,-477,356.348,14.058,
17622,4.13979e+06,0.174395,0.906233,-0.385133,-138.399,477,-100.616,
17624,1.66347e+06,0.217538,-0.465579,-0.857854,152.191,44.1425,-477,
17625,0.495204,0.933811,0.357279,-0.0186538,477,155.738,-30.6613,
17634,4.4511e+06,0.333276,-0.54486,-0.769451,287.959,-187.877,-477,
17635,6.92133e+06,0.463126,-0.628739,0.624662,350.087,-477,476.273,
17637,0.0563076,-0.246012,-0.217198,0.944618,121.925,93.2497,477,
17640,1.01094e+06,-0.144952,0.946113,-0.289583,-402.237,477,92.87,
17648,6.13605e+06,0.896149,-0.311065,-0.316474,477,-168.387,-168.076,
17650,0.0222138,-0.810512,-0.574524,0.113984,241.86,-477,152.632,
17661,5.80879e+06,0.689426,-0.545519,0.476551,477,-377.22,330.611,
17669,1.78062e+06,0.319946,-0.869688,-0.375868,399.675,-477,58.3652,
17670,0.0460632,-0.983131,0.180812,-0.0275861,-477,-141.766,-261.876,
17672,2.18093e+06,-0.130828,-0.869272,0.476708,62.8588,-477,-70.4106,
17673,8.26994e+06,0.53851,0.842427,0.0180101,196.398,477,106.926,
17678,2.48084,-0.619208,-0.634781,0.462207,-477,-333.32,-239.735,
17688,0.0642665,-0.373519,0.431835,0.820976,-172.569,132.683,477,
17689,4.50492e+06,-0.939243,0.234414,-0.250743,-477,-47.7084,139.402,
17690,0.0871995,0.0767346,0.482997,-0.872253,326.67,27.3581,-477,
17696,0.0770077,0.886751,-0.322663,0.331001,477,94.5256,-76.942,
17705,0.642475,-0.517185,0.285381,0.806894,-288.852,477,39.8036,
17714,3.98317e+06,0.405718,0.876964,-0.25754,152.683,477,-145.736,
17715,0.0258306,0.101808,0.29731,0.949338,277.912,-344.421,477,
17716,75937.5,0.429054,0.666799,-0.609337,-34.0434,477,-288.682,
17719,686666,-0.947157,-0.208402,0.243848,-477,-153.598,-109.844,
17721,0.0379713,0.646094,-0.732702,0.2138,477,32.0518,-218.278,
17724,0.0213313,-0.369902,-0.886444,0.278189,-199.558,231.672,477,
17736,1.67962e+06,0.987511,0.156924,0.0140383,477,227.118,-197.456,
17738,4.24128e+06,-0.752974,-0.33697,0.565228,-477,-154.254,211.465,
17745,0.0338794,0.694783,0.449482,-0.561465,477,-37.3037,297.714,
17746,0.0200527,0.885689,0.426781,0.182795,477,304.489,-24.8502,
17747,1.22223,-0.891882,-0.450799,0.0364288,-477,-196.714,-55.546,
17753,7.48741e+06,0.249785,-0.756375,-0.604569,157.075,-477,-384.562,
17754,2.11578e+06,-0.126654,0.0308548,-0.991467,306.283,-189.149,-477,
17756,202876,-0.903201,0.319339,-0.286793,77.2742,477,-361.69,
17761,2.82581,-0.570936,-0.789616,0.224808,287.046,-477,-188.064,
17764,415998,0.693271,-0.129174,-0.709006,160.359,-322.221,-477,
17767,9.9108e+06,-0.19954,0.942265,0.268925,-3.23327,477,91.4067,
17769,0.104511,0.879752,-0.355922,0.315209,477,-5.77117,296.3,
17783,2.02942e+06,0.356519,0.498414,0.790239,-62.9289,-119.081,477,
17784,3.83816e+06,0.237081,-0.926775,-0.291344,339.577,-477,-60.4925,
17787,26886.8,-0.572783,-0.622584,-0.533207,-247.979,-477,-58.7172,
17790,0.0334904,0.079625,0.154849,-0.984724,-105.804,-25.8386,-477,
17793,641488,0.379068,-0.209267,0.901396,1.29612,-477,413.41,
17799,0.0958109,0.0836195,-0.311056,-0.946706,-198.348,-169.964,-477,
17800,0.0377806,0.193509,-0.672318,-0.714523,-167.402,435.242,-477,
17811,3.98055e+06,-0.457391,-0.863367,-0.213052,-356.341,-477,-211.516,
17816,685531,0.375065,0.710603,-0.59529,477,268.779,-102.924,
17825,0.0435796,0.739461,0.630085,-0.237045,-175.495,477,-63.4765,
17827,0.0821789,0.618021,-0.502819,-0.604338,477,155.624,-1.32225,
17830,3.72462,0.778621,0.360875,-0.513341,477,113.902,132.621,
17833,0.0225195,0.912162,-0.388128,-0.131593,477,328.769,-100.634,
17835,0.0962891,0.802066,0.306148,0.512799,-145.139,151.578,477,
17837,5.87312e+06,0.492603,0.665058,0.561284,315.003,-99.9434,477,
17839,8.10746e+06,0.304304,0.917959,-0.25446,161.067,477,-132.234,
17845,2.17864e+06,-0.628227,-0.36159,-0.6889,-477,185.554,-319.393,
17847,0.0440749,0.927254,-0.351214,0.129805,477,-253.21,110.736,
17851,0.0257791,-0.411489,-0.860324,0.300864,-210.573,-477,-180.775,
17852,7.61041e+06,0.852578,-0.361054,-0.377824,477,-202.044,-208.813,
17853,5.00559e+06,-0.0446366,-0.975015,-0.217606,-19.2907,-477,-106.437,
17856,5.13221e+06,0.144717,-0.545849,0.825291,31.6052,-291.229,477,
17857,0.0165692,0.54539,-0.349625,-0.761782,24.8759,-477,387.318,
17858,0.137856,-0.266168,-0.958675,0.100486,-6.68201,-477,-426.729,
17867,3.52941e+06,-0.448151,0.447976,0.773614,-205.823,-218.19,477,
17872,2.1481e+06,0.684238,0.433562,-0.58638,477,326.302,411.576,
17876,8.24068e+06,0.717988,-0.268529,0.642172,477,-2.70148,-30.2856,
17878,0.0672887,0.191607,0.957287,-0.216535,-101.721,477,64.1233,
17879,767138,-0.104173,-0.928738,0.355801,-93.7432,-477,-418.219,
17881,3.53236e+06,-0.143147,0.47355,0.869057,28.2249,120.12,477,
17882,4.84369e+06,0.923984,-0.132444,0.358764,354.039,-153.669,477,
17887,0.0778873,0.0699113,-0.192524,0.978799,-219.13,121.66,477,
17889,2.58776e+06,-0.363197,-0.575555,0.732683,-167.546,-477,329.279,
17891,0.0207011,-0.262011,0.731242,-0.62979,-107.129,477,162.985,
17896,0.00863565,-0.704937,0.683732,-0.188615,-477,6.93716,327.233,
17899,0.0579807,0.757562,0.0224799,-0.652376,477,115.168,176.535,
17902,2.03716e+06,0.417987,0.625982,0.658356,253.628,48.591,477,
17904,0.0355263,0.580465,-0.814284,0.00160034,154.558,-477,-151.208,
17906,5.71124e+06,0.407879,0.816109,-0.40939,313.148,477,-297.838,
17910,3.82219e+06,0.0114091,-0.576661,-0.816904,317.836,-477,-87.9147,
17911,4356.69,-0.503794,-0.193151,-0.841953,155.074,108.664,-477,
17912,565981,-0.268685,-0.875204,0.402275,-270.427,-477,124.113,
17917,0.05291,0.574564,0.718773,0.391461,477,146.776,364.724,
17921,0.0338124,-0.311979,-0.945304,-0.0952307,-477,-387.267,-427.717,
17927,0.0496957,-0.677828,0.732075,-0.0679312,30.5315,477,16.7372,
17930,928268,-0.786669,-0.588195,-0.187556,-477,-53.5165,-58.0867,
17932,370767,0.26969,-0.950138,-0.156538,-251.285,-477,-305.474,
17933,4.51071e+06,0.264146,-0.148069,0.953049,30.5989,80.4492,477,
17934,516261,-0.613027,0.784742,0.0915285,-477,225.11,-143.636,
17941,5.2073e+06,-0.0310743,0.695963,0.717405,-17.7223,463.059,477,
17943,0.0754865,-0.916738,-0.2025,-0.34436,-477,-392.501,-65.4201,
17946,4.54748e+06,-0.990284,-0.131642,-0.0448087,-477,-40.5668,-80.8394,
17951,0.0431144,0.961256,0.157455,-0.226263,477,95.8814,-106.364,
17959,1.75529e+06,-0.493673,-0.853882,-0.164843,-213.755,-477,202.45,
17960,0.0807354,0.759567,-0.572895,-0.307976,477,-206.826,-207.9,
17961,158.097,-0.0264479,0.986558,-0.161258,-270.345,477,229.985,
17963,0.0265921,0.129904,-0.045155,-0.990498,-5.44335,-115.677,-477,
17967,0.0425815,-0.157922,-0.958574,0.237059,-323.097,354.284,477,
17972,7.36808e+06,-0.17617,0.98219,-0.0653181,62.6074,477,116.958,
17973,0.0168586,0.0953192,0.964074,0.247943,148.329,477,38.5502,
17976,0.0572528,0.459101,-0.768699,-0.445341,477,148.348,134.597,
17987,0.0208113,-0.301175,-0.8137,-0.497178,-0.150633,-34.6961,-477,
17990,1.81567e+06,-0.617549,0.786478,0.00928993,-296.362,477,-178.733,
17995,2.02311e+06,-0.313407,0.315533,-0.895665,-107.571,-13.7258,-477,
17997,415195,-0.85596,-0.165308,0.489903,-477,454.777,-205.247,
18000,0.0269612,-0.824921,0.397864,0.401508,-67.1902,-268.546,477,
18011,0.0347092,-0.789746,-0.557065,0.256865,339.972,-477,160.24,
18012,1.16651e+06,-0.716341,0.696878,0.0348811,-389.839,477,-190.759,
18015,9091.14,-0.898676,0.252039,-0.358966,-477,-139.76,-158.067,
18023,589845,0.0521757,0.363784,-0.930021,308.687,-43.9865,-477,
18025,0.0313985,0.730892,0.23624,-0.640303,399.948,204.769,-477,
18029,0.0570561,-0.764362,-0.611358,0.204921,-101.162,-477,74.9941,
18033,3.84619e+06,-0.292905,0.880747,-0.372145,-126.176,477,-94.6912,
18034,1.7335e+06,-0.229987,-0.18268,-0.955894,-477,-64.1945,-149.627,
18036,6.61012e+06,0.729122,0.682126,-0.0555385,477,447.768,-38.7309,
18037,0.0675149,0.285258,-0.479094,0.830118,184.069,-477,-453.726,
18038,1.6848e+06,-0.500844,0.815258,0.290705,-6.14566,477,372.426,
18039,0.0172993,0.553518,-0.809997,0.193708,-237.042,-477,278.788,
18042,8.31332e+06,0.0590672,-0.593838,-0.802413,35.2183,-355.573,-477,
18044,2.63028e+06,-0.223809,-0.968801,-0.106464,-64.5033,17.0001,-477,
18047,6.92311e+06,-0.407643,0.760251,0.505812,-258.605,477,319.64,
18051,13791.1,0.701554,0.687568,0.187276,477,212.123,472.241,
18052,0.0929343,-0.856609,-0.112717,0.503504,-477,-317.312,153.917,
18056,0.0287156,-0.308527,0.639309,0.704341,-97.8894,477,213.799,
18058,2.26098e+06,-0.988544,0.0584239,-0.139165,-477,-348.276,249.829,
18060,1.48591e+06,0.390264,-0.653562,0.648499,233.381,166.562,477,
18062,0.0918793,-0.805632,-0.00188009,0.592414,-477,248.077,294.24,
18069,0.0248413,-0.0375017,-0.00158123,0.999295,-22.236,-163.805,477,
18071,108151,0.0332949,-0.54101,-0.840357,-441.062,69.8974,-477,
18073,531243,-0.642089,0.217856,0.735024,-195.72,333.893,477,
18076,4.08189e+06,-0.396396,0.408728,0.822077,-434.298,138.38,477,
18078,944197,-0.575151,0.67309,0.464921,30.0409,477,-332.419,
18086,5.96886e+06,0.544055,0.742706,0.390373,217.401,477,104.422,
18089,3.6217e+06,0.903275,-0.294209,-0.312306,477,-155.927,-162.163,
18090,0.0242931,0.586263,0.429114,-0.687137,453.731,477,-315.706,
18097,64886.2,-0.77914,-0.357687,-0.514782,-477,68.2462,-219.676,
18100,0.0542008,-0.942357,-0.272132,-0.194698,-477,77.9701,374.823,
18101,1.97215e+06,-0.563799,-0.818989,0.106713,-477,-78.2543,-368.106,
18102,147.084,-0.458856,-0.610444,0.645607,-143.216,-477,355.157,
18104,5.99877e+06,0.23954,0.961887,-0.131884,156.914,477,-91.1201,
18105,3.78626e+06,0.539105,0.50657,0.67287,182.375,215.901,477,
18106,0.173789,-0.608336,-0.374127,0.699968,-477,325.86,247.679,
18107,6.33928e+06,-0.538447,0.830755,-0.141142,-333.949,477,-343.018,
18109,9169.2,-0.858344,-0.360393,0.365188,-188.956,124.122,477,
18112,5.00549e+06,-0.351943,0.934604,0.0514993,-295.423,477,46.3961,
18115,0.019755,-0.35551,-0.150488,0.922478,-48.3455,222.204,477,
18118,326206,0.50018,0.849613,-0.167265,18.6956,477,-264.038,
18119,0.0984551,0.49303,0.828116,0.266731,-186.621,477,14.3624,
18120,3.00886e+06,-0.333649,0.867202,0.369648,66.305,477,36.8646,
18127,1.82679e+06,-0.876669,0.478281,0.0519461,-241.916,477,-426.972,
18128,962.324,-0.824713,0.330283,0.459087,-477,-177.621,59.3266,
18132,1.0833e+06,-0.988149,0.0129145,-0.152954,-477,289.485,-390.989,
18133,0.0874365,0.694948,0.557207,0.454496,121.654,477,240.321,
18146,0.0474954,-0.918885,-0.26062,-0.296188,-477,315.082,20.9997,
18147,5.80065e+06,0.00732102,-0.0396821,-0.999186,6.08036,-87.6592,-477,
18150,3.87215e+06,-0.843036,-0.263559,0.468858,-477,-149.889,262.958,
18151,229.764,0.115036,-0.620073,-0.776065,232.525,26.3998,-477,
18152,49482,0.937259,0.0295616,0.347379,-236.142,-158.19,477,
18167,0.0148281,-0.873821,-0.268119,0.405646,25.1952,-416.779,477,
18171,7.40095e+06,-0.991706,0.0557231,-0.115818,-477,28.5844,-57.3297,
18172,4.10804e+06,0.428163,0.68599,0.588297,210.399,477,128.538,
18174,0.0264909,0.747016,-0.294275,-0.596128,24.1833,-477,102.721,
18177,4.65783e+06,-0.872695,0.121535,-0.472899,-477,216.711,3.66853,
18178,5.31303e+06,0.554493,0.827375,-0.0893724,-54.9292,477,-222.141,
18181,0.0650027,-0.948229,0.278065,0.153432,-477,217.86,368.87,
18182,0.0907493,-0.833136,-0.0242479,0.552536,-477,114.967,-210.69,
18185,0.0140021,0.902652,0.156951,0.40073,477,26.8759,212.653,
18186,4.90255e+06,0.742478,-0.464064,0.483085,477,-67.1623,-419.482,
18195,0.0858817,-0.802354,0.296518,-0.517981,-351.44,477,5.02853,
18197,2.92463e+06,0.160127,-0.21024,0.964447,9.98913,170.599,477,
18198,0.144372,-0.274858,-0.873799,0.401158,286.258,348.3,477,
18200,3434.98,0.778201,0.486032,-0.397713,333.542,477,-112.834,
18201,5.97513e+06,-0.838871,0.209815,0.502268,-477,116.888,284.939,
18206,0.0577575,-0.679997,-0.551021,-0.483715,464.592,-477,-298.985,
18207,9.14451e+06,0.300392,-0.793424,0.529379,177.988,-477,317.63,
18210,224.706,-0.997277,0.0224257,-0.0702507,-477,45.901,-388.537,
18216,4.67494e+06,-0.501273,-0.816321,0.286959,-360.493,-171.11,477,
18224,0.09937,0.475702,0.861532,0.1774,-86.7163,477,-244.793,
18228,0.0240058,0.349712,0.863115,0.364327,-167.546,382.036,477,
18230,0.0627134,0.914724,0.0484094,0.401169,477,276.924,13.518,
18231,1.07376e+06,-0.635184,0.425852,0.644353,228.747,477,215.841,
18235,546127,-0.51363,-0.117237,-0.849964,-477,122.468,-22.8669,
18247,369818,0.833194,0.230731,-0.502544,-144.291,477,361.897,
18249,4.97346e+06,0.635864,-0.740271,0.218349,477,-154.126,-67.0111,
18252,1.45482e+06,-0.0693327,0.710764,0.700005,-84.4849,225.7,477,
18257,6.03424e+06,0.203404,0.841114,-0.501152,-107.703,477,-384.876,
18258,0.180929,-0.836525,-0.451305,-0.310725,-477,55.6465,90.4817,
18259,0.0577445,-0.907365,-0.216275,0.360436,-477,208.703,-63.534,
18260,7.05888e+06,-0.583933,0.790248,-0.185824,9.39877,477,-297.578,
18265,6.76551e+06,-0.277643,-0.902087,0.330385,-146.149,-477,171.664,
18266,0.0324869,-0.232719,0.667058,0.707725,-307.192,477,345.78,
18267,5.65351e+06,-0.359184,-0.798983,0.4823,-113.139,-477,380.473,
18275,1.39143e+06,0.752368,0.488728,-0.441688,477,-191.885,141.184,
18277,2.72022e+06,0.33628,0.871486,0.356971,-90.1607,477,187.456,
18278,33.3352,0.0593048,0.950883,0.303817,81.9471,477,-26.2002,
18279,1.19875e+06,-0.2393,0.625081,-0.742973,-71.3793,-51.6011,-477,
18282,0.025332,0.531886,-0.778053,-0.334261,-298.882,-477,448.964,
18287,1.82843e+06,-0.0383209,-0.480417,-0.876203,128.203,-477,-346.751,
18290,352218,-0.78452,-0.0880851,-0.613816,-477,-244.947,-41.9594,
18291,5.34951e+06,0.734229,-0.437722,0.518948,477,-216.394,94.2257,
18292,3.44982e+06,0.308715,-0.927567,-0.210509,57.1569,-477,235.281,
18294,2.86706e+06,-0.321111,0.0593543,-0.94518,-238.009,42.9629,-477,
18305,2.05636,-0.836611,0.466119,-0.287776,-477,358.375,-186.679,
18308,4.04594e+06,-0.472622,0.828943,-0.299134,-66.4764,477,-172.451,
18313,4.63116e+06,-0.0300849,-0.722155,0.691077,146.842,-295.525,477,
18315,23793.2,-0.176041,-0.129741,0.975795,364.74,-76.2161,477,
18316,0.0387947,0.6613,0.405291,-0.631206,367.631,477,3.58924,
18323,0.0537436,-0.588694,0.551713,0.590806,-477,42.9492,-131.424,
18328,101967,-0.367274,-0.221114,-0.903448,-277.462,72.1654,-477,
18333,9.67944e+06,-0.87941,-0.459361,0.125002,-477,-233.781,66.2591,
18334,1.67466e+06,0.79536,0.172407,0.5811,38.688,205.19,477,
18336,3.24792e+06,0.429643,-0.473147,0.769115,477,-120.182,-251.347,
18341,1.71879e+06,0.366027,-0.649693,0.666276,44.0176,384.445,477,
18342,5.61902e+06,-0.988069,-0.0350979,0.149961,-477,-212.765,-0.951033,
18343,0.0309902,0.171683,-0.852392,0.493916,-280.377,-477,-249.761,
18349,0.0261865,0.384163,-0.485744,0.785157,-279.414,-477,137.947,
18353,0.0721761,0.6984,-0.6699,0.251935,477,-86.5424,165.862,
18357,4.78594e+06,-0.580911,0.153348,0.799391,28.6667,-340.507,477,
18361,0.0138185,-0.25366,0.529028,0.809806,339.982,-35.4673,477,
18364,0.041341,-0.0443435,-0.379204,-0.92425,-231.089,-477,14.9132,
18367,0.462328,0.363824,0.930735,0.0369527,-352.699,477,-136.643,
18368,0.0729106,0.635002,-0.267889,-0.724574,477,-374.886,331.179,
18372,0.104171,0.177234,0.93529,-0.306301,-432.697,477,-60.1269,
18378,474950,-0.635658,-0.274112,0.721666,169.298,247.259,477,
18379,0.0974314,0.274658,0.904897,-0.325154,-94.3599,-267.463,-477,
18380,2.62588e+06,-0.0675285,-0.506591,0.859538,-38.1191,-279.967,477,
18390,804381,0.506452,-0.446609,-0.737595,477,-124.288,139.027,
18391,4.23553e+06,-0.98787,-0.153981,-0.0200783,-477,-74.3931,-7.93962,
18394,6.91069e+06,0.942654,0.296938,-0.152419,477,151.262,-75.6501,
18398,6.33731e+06,0.984116,-0.0119979,0.177123,477,-4.43527,83.2898,
18405,0.0730568,0.12281,-0.232431,0.964828,222.99,-66.0656,477,
18407,0.0631593,0.463677,0.372289,-0.803993,-188.668,206.006,-477,
18408,0.0700145,0.636657,0.395181,-0.662193,-296.776,477,219.329,
18409,2.22829e+06,-0.933207,-0.320379,-0.162735,-477,-76.2287,187.991,
18421,0.078261,0.120856,0.808271,-0.576274,155.338,477,-42.7094,
18423,0.0115781,-0.710708,-0.691606,-0.128746,-477,142.312,-100.104,
18424,6.55629e+06,-0.690131,-0.65943,-0.298113,-477,-248.771,-61.5256,
18427,185.984,0.276588,0.856044,-0.436677,57.947,477,181.59,
18431,4.42971e+06,-0.103679,0.864837,0.491231,-224.767,477,206.858,
18434,15.3319,-0.982131,0.120823,-0.144292,-477,-238.471,-100.232,
18436,52.2024,0.511643,-0.320598,0.797144,477,398.353,126.868,
18438,431234,0.50206,0.755372,-0.421129,-79.4444,477,-219.905,
18439,5.64641e+06,-0.231179,-0.240325,-0.942762,217.888,-100.559,-477,
18443,2.57204e+06,0.902806,0.361615,0.232757,477,168.536,201.736,
18447,0.00854675,0.15149,0.545631,-0.824219,379.644,189.042,-477,
18453,0.0398078,-0.0925067,0.992786,0.0762775,-127.649,477,190.725,
18454,2.03571e+06,0.781449,0.377701,-0.496669,477,-408.172,-291.194,
18456,2.09083e+06,0.731495,0.674635,0.0989141,477,106.296,90.1791,
18458,3.17718e+06,0.162144,-0.984519,-0.0665672,-337.616,-477,163.909,
18462,0.0151583,0.616338,0.628057,-0.475049,94.8986,477,189.454,
18464,6.73864e+06,0.772911,-0.525507,-0.3556,477,-325.718,-217.717,
18467,0.0173013,-0.843331,0.120861,-0.523627,402.289,-54.6684,-477,
18468,6590.71,0.0978735,0.221523,-0.970231,-287.397,477,72.3184,
18469,2.28133e+06,0.548496,0.404358,0.731879,128.262,-312.344,477,
18474,1.2832e+06,0.179013,-0.949345,-0.258261,-199.994,-477,92.4882,
18477,0.0669478,-0.907265,0.419479,-0.0301399,223.389,477,87.702,
18488,8.48267e+06,0.81915,0.386023,0.42424,477,223.492,248.468,
18501,436813,0.279895,-0.321506,-0.904595,270.433,-477,329.899,
18507,0.0523291,-0.0990848,0.562649,0.820736,394.726,300.038,477,
18509,0.150097,-0.537042,0.661137,-0.523912,-92.0602,477,-171.555,
18510,0.0917281,-0.472055,-0.450172,0.757964,-477,143.624,47.311,
18511,639057,-0.262329,-0.474987,-0.839983,-477,-157.217,-80.1052,
18512,4.90293e+06,0.634251,0.74153,-0.218768,271.47,477,163.922,
18516,0.0589614,0.0220516,0.994004,-0.107099,264.039,477,-456.216,
18521,7.05471e+06,0.959425,0.256881,-0.116261,477,72.877,-65.2605,
18523,23108.8,0.804247,-0.524474,0.279489,-229.375,217.587,477,
18538,0.039005,-0.811619,0.157837,-0.562462,-477,127.353,-249.074,
18539,1.51154e+06,0.76021,0.61868,0.198282,477,-214.702,124.513,
18543,0.0662504,-0.966751,0.246963,-0.0663537,-477,52.2416,286.59,
18545,284086,-0.588774,0.0216783,-0.808007,-265.67,78.4366,-477,
18546,4.72146e+06,-0.811142,0.0421331,0.58333,-477,-381.076,284.192,
18547,0.0660324,0.301307,-0.808252,-0.505907,477,-256.365,193.129,
18549,539.445,-0.467502,-0.844354,0.261743,239.251,-477,-203.136,
18554,0.0595917,-0.145189,0.679861,0.718824,-5.22758,477,106.479,
18555,4.01074e+06,-0.424496,-0.905306,0.0149516,229.84,-477,-85.0038,
18557,5.68253e+06,0.0993945,0.241657,-0.965258,50.692,120.005,-477,
18563,4.40895e+06,0.394415,-0.322711,-0.860404,235.47,-477,-385.728,
18565,2.15363e+06,0.0620178,0.921665,-0.382998,477,403.059,-169.61,
18569,0.175818,-0.93206,-0.302431,-0.199499,-1.95328,-477,42.3891,
18571,99948.9,-0.336479,0.80577,-0.487357,-196.44,477,-419.909,
18574,7.6316e+06,-0.387187,0.575681,0.720193,-117.884,477,189.634,
18575,809288,0.512939,0.0419831,-0.857398,-82.2117,172.174,-477,
18577,1.95637e+06,-0.030855,-0.888032,-0.458745,186.729,332.284,-477,
18584,0.103476,0.152248,0.891142,-0.427418,176.384,-32.7937,-477,
18588,424122,-0.883348,-0.147279,0.444977,-477,67.1394,212.086,
18591,1.41579e+06,0.639565,-0.369167,-0.674294,477,120.754,-115.27,
18592,5.81973e+06,-0.0281611,0.348786,0.936779,-16.2083,178.645,477,
18594,2.34029e+06,0.573962,-0.440001,-0.690628,-165.64,-244.252,-477,
18596,5.55146e+06,0.87869,0.400555,0.25973,-106.692,225.563,477,
18601,6.20176e+06,0.0803203,0.996119,0.0360002,93.6031,477,-60.4458,
18605,0.0799263,0.199848,0.543904,0.815002,151.446,-101.857,477,
18616,3.20311e+06,-0.993383,-0.113499,-0.017564,-477,134.264,-187.478,
18623,1.33703e+06,0.240133,-0.862983,0.444518,122.072,-477,-350.072,
18625,0.0301757,0.876516,0.12844,-0.463922,477,-359.087,-2.95436,
18626,1.84126,-0.669227,-0.057383,0.740839,-294.302,-62.0017,477,
18628,0.0291816,-0.806625,0.383177,0.450034,-477,-208.828,-247.56,
18630,0.0267128,-0.0581798,0.285054,-0.956744,-350.205,328.195,-477,
18633,136.658,0.859576,-0.336579,0.384505,477,87.9278,-34.8734,
18645,0.0805531,-0.509862,-0.703743,0.494759,-16.9422,-8.37612,477,
18648,0.0438446,0.026275,-0.156805,0.98728,-49.2728,-349.062,477,
18649,0.0888101,-0.695971,-0.671161,-0.25528,186.193,-477,408.078,
18651,4.82998e+06,0.773169,0.245956,0.584565,477,-38.096,46.7489,
18659,3.98745e+06,0.198599,-0.339546,0.919384,105.765,-176.96,477,
18664,687323,0.0758908,-0.168312,0.982808,102.799,133.836,477,
18676,247836,-0.391468,0.307317,-0.867357,-22.1568,-132.837,-477,
18677,1.63919e+06,0.449099,-0.546054,-0.707202,-97.818,-356.778,-477,
18680,11356,0.720176,0.618637,0.314062,477,228.579,250.076,
18683,0.0241738,-0.236437,-0.306519,-0.922032,-98.2576,84.0215,-477,
18688,0.0443949,0.0076748,-0.673768,-0.738903,-345.75,-186.357,-477,
18691,44620.7,-0.875071,-0.0988616,0.473789,-477,-287.806,216.32,
18693,2.59346e+06,0.179702,-0.0265887,0.983362,88.7389,-12.0219,477,
18696,0.085185,0.538558,-0.366799,0.758561,477,-126.594,-402.213,
18697,98975.7,0.190578,0.826134,0.530266,-378.652,477,-20.8307,
