Event,Hit,KE_i,KE_e
486,0,2.2046,0
487,0,0.408388,0
488,0,3.84925,0
489,0,5.41548,0
490,0,5.18607,0
491,0,5.49355,0
492,0,7.19459,0
493,0,0.423092,0
494,0,2.59558,0
495,0,2.84187,0
496,0,3.27259,0
497,0,2.56921,0
498,0,3.20221,0
499,0,1.25122,0
500,0,0.239882,0
501,0,1.60655,0
502,0,5.31552,0
503,0,1.50927,0
504,0,4.529,0
505,1,3.54664,3.03454
506,0,3.79518,0
507,0,7.64611,0
508,0,4.77399,0
509,0,1.42993,0
510,0,4.9957,0
511,0,7.43267,0
512,0,4.00828,0
513,0,5.85882,0
514,0,0.356343,0
515,0,8.86891,0
516,0,0.5757,0
517,0,3.17685,0
518,0,1.28217,0
519,0,3.24182,0
520,0,1.43349,0
521,0,0.450521,0
522,1,6.07002,2.09733
523,0,7.1205,0
524,0,3.17347,0
525,0,1.76481,0
526,0,1.80879,0
527,1,3.14349,0.0365208
528,0,3.96544,0
529,0,7.19761,0
530,0,2.23033,0
531,0,4.22942,0
532,0,3.67296,0
533,1,6.91927,9.13678e-09
534,0,5.52526,0
535,0,1.87302,0
536,0,1.65673,0
537,0,4.99051,0
538,0,0.166975,0
539,0,5.33915,0
540,0,2.54417,0
541,0,1.53308,0
542,0,1.86789,0
543,0,5.36222,0
544,0,2.6718,0
545,0,1.36019,0
546,0,6.92626,0
547,0,2.14878,0
548,0,2.36779,0
549,0,6.52419,0
550,0,2.64962,0
551,1,6.90254,1.91212
552,0,3.846,0
553,0,3.71383,0
554,1,5.85659,5.85659
555,0,2.35457,0
556,0,5.79753,0
557,0,2.13767,0
558,0,3.77696,0
559,0,4.41731,0
560,0,1.29662,0
561,1,5.40442,1.72003e-08
562,0,5.0564,0
563,0,1.01231,0
564,0,4.64056,0
565,0,5.67836,0
566,0,4.13569,0
567,0,0.148012,0
568,0,3.88657,0
569,0,8.60523,0
570,0,5.74002,0
571,0,6.57179,0
572,0,2.93144,0
573,0,4.09431,0
574,0,4.97027,0
575,0,1.22694,0
576,0,2.98639,0
577,0,2.07818,0
578,0,3.19201,0
579,0,5.4372,0
580,0,5.98189,0
581,0,3.56403,0
582,0,0.443475,0
583,0,0.870375,0
584,0,1.63463,0
585,1,2.11397,1.82928e-08
586,0,2.15154,0
587,0,6.8532,0
588,0,2.43305,0
589,0,4.94957,0
590,0,2.92045,0
591,0,4.12675,0
592,0,4.9872,0
593,0,3.25517,0
594,0,9.8022,0
595,0,2.54645,0
596,0,4.1979,0
597,0,4.73584,0
598,1,5.6597,5.6597
599,0,5.24868,0
600,0,1.97562,0
601,0,0.554721,0
602,0,2.36363,0
603,0,7.18434,0
604,0,1.62287,0
605,0,3.02059,0
606,0,6.93452,0
607,0,3.00021,0
608,0,0.785118,0
609,0,3.84068,0
610,0,3.75717,0
611,0,2.10067,0
612,0,5.00942,0
613,0,1.08597,0
614,0,3.48948,0
615,0,3.95533,0
616,0,5.21213,0
617,0,0.320526,0
618,0,3.77788,0
619,0,1.90722,0
620,0,2.73065,0
621,0,2.49137,0
622,0,3.02576,0
623,0,3.55727,0
624,0,4.26701,0
625,0,0,0
626,0,2.1069,0
627,0,1.15787,0
628,0,1.89424,0
629,0,3.63018,0
630,0,3.64897,0
631,0,2.11799,0
632,0,0.245137,0
633,0,0.460191,0
634,1,8.48657,8.48657
635,0,8.49257,0
636,0,4.24341,0
637,0,2.16194,0
638,0,1.96626,0
639,0,0.424058,0
640,0,2.28324,0
641,0,5.27187,0
642,0,2.21755,0
643,0,5.25941,0
644,0,5.78393,0
645,1,5.60262,1.58817e-07
646,0,2.14227,0
647,1,2.43514,1.00802e-07
648,0,5.65819,0
649,0,1.50712,0
650,0,7.5201,0
651,0,4.05576,0
652,0,1.48511,0
653,0,4.56036,0
654,0,1.92539,0
655,0,7.37655,0
656,0,2.46542,0
657,0,4.27119,0
658,0,6.26534,0
659,1,3.87125,3.78531
660,0,2.53614,0
661,0,9.16047,0
662,0,0.44665,0
663,0,5.19544,0
664,0,5.67627,0
665,1,4.50769,2.65446
666,0,6.28324,0
667,0,6.02297,0
668,0,4.60484,0
669,0,1.45105,0
670,0,6.64152,0
671,0,2.06045,0
672,1,5.19534,0.319061
673,0,5.0482,0
674,1,6.4068,1.20665
675,0,4.87375,0
676,0,0.432113,0
677,0,4.22756,0
678,0,3.90998,0
679,0,0.957704,0
680,0,4.83615,0
681,0,0.115364,0
682,0,7.99499,0
683,0,4.31283,0
684,1,4.41614,4.22384e-06
685,0,4.0645,0
686,0,7.2001,0
687,0,4.81673,0
688,0,7.10316,0
689,0,7.83295,0
690,0,4.85712,0
691,0,1.78849,0
692,0,4.35474,0
693,0,8.4175,0
694,0,0.126285,0
695,0,5.48919,0
696,0,1.36097,0
697,0,5.60224,0
698,1,4.82853,2.33995e-08
699,0,5.49927,0
700,0,4.36479,0
701,0,0.362025,0
702,0,3.93238,0
703,1,4.94348,2.31656e-05
704,0,5.37267,0
705,0,3.64507,0
706,0,6.08515,0
707,0,5.92757,0
708,1,2.0312,1.93388e-08
709,0,0.296604,0
710,0,7.37092,0
711,0,4.52404,0
712,0,2.80113,0
713,0,4.0438,0
714,0,3.50648,0
715,1,3.63234,8.29436e-09
716,0,4.91179,0
717,0,2.59051,0
718,0,2.95643,0
719,0,2.62132,0
720,0,2.742,0
721,0,5.35115,0
722,0,4.9437,0
723,0,1.40665,0
724,0,5.23704,0
725,0,0.555378,0
726,0,3.20752,0
727,0,2.83436,0
728,0,2.088,0
729,0,5.376,0
730,0,0.571357,0
731,0,1.18784,0
732,0,9.55733,0
733,0,0.881808,0
734,0,2.31046,0
735,0,5.27274,0
736,0,1.45383,0
737,0,7.18563,0
738,0,0.627497,0
739,0,4.55984,0
740,0,2.51784,0
741,0,2.67795,0
742,0,0.0616893,0
743,0,3.78931,0
744,0,3.8682,0
745,0,0.188111,0
746,0,2.99461,0
747,0,4.5191,0
748,0,3.44684,0
749,0,1.65148,0
750,0,3.24825,0
751,0,4.96367,0
752,1,4.54714,4.54714
753,0,6.24348,0
754,0,3.66835,0
755,0,1.92138,0
756,0,2.99652,0
757,0,5.32541,0
758,0,1.14342,0
759,0,0.723745,0
760,0,3.96094,0
761,0,2.15215,0
762,0,5.36721,0
763,0,4.00988,0
764,0,4.73642,0
765,0,6.07481,0
766,0,3.53339,0
767,0,6.78827,0
768,0,1.63729,0
769,1,4.73878,5.42058e-08
770,0,1.39214,0
771,0,2.18779,0
772,0,5.62413,0
773,1,1.87125,1.33812
774,1,4.23404,1.38844e-07
775,0,3.62424,0
776,0,4.65405,0
777,0,2.81336,0
778,0,5.02935,0
779,0,4.28233,0
780,0,1.7546,0
781,0,5.34081,0
782,0,0.266061,0
783,0,2.43843,0
784,0,1.21624,0
785,0,4.79635,0
786,1,2.81185,2.77804
787,0,5.07601,0
788,0,2.27856,0
789,0,0,0
790,0,0.696445,0
791,0,3.73594,0
792,0,2.66441,0
793,0,2.17597,0
794,1,6.37265,0.260874
795,0,4.24851,0
796,0,2.9677,0
797,1,3.10345,0.267491
798,0,5.39668,0
799,0,4.90541,0
800,1,9.28913,1.67402e-06
801,0,7.03314,0
802,0,5.20164,0
803,0,6.98057,0
804,0,6.16353,0
805,0,6.81723,0
806,0,0.765912,0
807,0,4.38903,0
808,0,4.19375,0
809,0,7.91322,0
810,0,3.96767,0
811,0,3.54165,0
812,0,3.77868,0
813,0,3.333,0
814,0,3.50355,0
815,1,7.27658,7.27658
816,0,3.09341,0
817,0,3.30934,0
818,0,4.98583,0
819,0,3.53857,0
820,0,2.82393,0
821,0,5.5668,0
822,0,0.285488,0
823,0,4.69809,0
824,0,2.72463,0
825,0,9.19661,0
826,0,2.46349,0
827,0,4.39116,0
828,1,6.86169,3.73028
829,0,1.9508,0
830,0,5.78177,0
831,0,0.689548,0
832,1,2.74818,2.34834e-08
833,0,0.750806,0
834,0,2.28795,0
835,0,6.87842,0
836,0,2.86827,0
837,0,6.13124,0
838,0,3.57183,0
839,0,4.54539,0
840,0,3.90424,0
841,0,3.66313,0
842,0,3.87078,0
843,0,5.81568,0
844,0,2.63948,0
845,0,7.67172,0
846,0,0.955645,0
847,0,3.89655,0
848,0,0.508387,0
849,0,1.06067,0
850,0,2.06757,0
851,0,3.75636,0
852,0,5.57468,0
853,0,3.32131,0
854,0,0,0
855,0,5.22185,0
856,0,1.27018,0
857,0,5.23098,0
858,0,3.92961,0
859,0,2.17766,0
860,0,1.82016,0
861,0,6.60897,0
862,0,3.92831,0
863,1,4.39524,4.39524
864,0,4.58886,0
865,0,3.38077,0
866,0,2.79172,0
867,0,5.51817,0
868,0,2.7647,0
869,0,1.06288,0
870,0,2.91586,0
871,0,4.24192,0
872,0,4.70475,0
873,0,3.97818,0
874,0,8.46932,0
875,0,9.23855,0
876,0,0.739128,0
877,0,2.14379,0
878,0,0.70106,0
879,0,4.29074,0
880,0,4.02268,0
881,0,1.05639,0
882,0,2.19957,0
883,1,3.47778,1.06251e-05
884,0,0.0218797,0
885,0,6.43551,0
886,0,2.26891,0
887,0,2.63934,0
888,1,5.85573,1.613e-08
889,0,1.79889,0
890,0,3.66248,0
891,1,5.03529,7.25097e-07
892,0,3.9542,0
893,0,3.68137,0
894,0,3.22634,0
895,0,2.31715,0
896,0,4.73808,0
897,0,5.10658,0
898,0,1.60674,0
899,0,5.22546,0
900,0,3.16755,0
901,1,5.2841,2.37178e-08
902,1,4.90721,0.0446065
903,0,5.17302,0
904,1,6.84934,0.0232204
905,0,2.51746,0
906,0,6.102,0
907,0,0.817994,0
908,0,0.895418,0
909,0,3.49705,0
910,0,0.980091,0
911,1,4.19787,3.50359e-08
912,0,0.625227,0
913,0,3.05847,0
914,0,6.45,0
915,0,5.88749,0
916,0,0.365981,0
917,1,3.74823,2.78399e-08
918,0,3.46542,0
919,0,3.23553,0
920,0,6.62309,0
921,0,4.64586,0
922,0,1.74968,0
923,0,2.07713,0
924,0,1.44115,0
925,0,3.93093,0
926,0,5.28071,0
927,0,2.57742,0
928,0,0.562316,0
929,0,5.98618,0
930,0,1.15729,0
931,1,4.26102,9.11518e-09
932,0,3.96214,0
933,0,2.58014,0
934,0,3.09236,0
935,0,7.92653,0
936,0,4.05539,0
937,0,1.94767,0
938,0,4.76744,0
939,0,6.52833,0
940,0,0.967141,0
941,0,2.67193,0
942,0,0.076739,0
943,0,0.230856,0
944,0,3.27245,0
945,1,7.44373,7.02832
946,1,6.91365,6.1264
947,0,2.29009,0
948,0,6.31084,0
949,0,4.57374,0
950,0,7.25631,0
951,0,2.4458,0
952,1,2.30707,1.26213
953,0,1.6312,0
954,0,4.91067,0
955,0,3.02602,0
956,0,9.20032,0
957,0,4.84213,0
958,0,3.12455,0
959,0,5.80405,0
960,0,2.751,0
961,0,3.93737,0
962,0,4.93407,0
963,0,4.18998,0
964,0,7.64935,0
965,0,4.31533,0
966,0,1.43052,0
967,1,7.16449,1.0606
968,0,2.75322,0
969,0,0.6912,0
970,0,2.1418,0
971,0,7.28557,0
972,0,3.40919,0
973,0,3.34536,0
974,0,8.23526,0
975,0,3.26088,0
976,0,4.00241,0
977,0,4.38903,0
978,0,2.83552,0
979,1,6.34004,3.46697e-08
980,0,3.12128,0
981,1,5.20716,1.70827e-08
982,0,3.78873,0
983,0,3.53227,0
984,0,4.89819,0
985,0,0.75259,0
986,0,0,0
987,0,0,0
988,0,0,0
989,0,7.10311,0
990,0,3.61575,0
991,0,0.219822,0
992,1,4.5556,3.09626
993,0,0,0
994,0,1.94345,0
995,0,0.159084,0
996,0,2.39171,0
997,0,3.90222,0
998,0,5.11587,0
999,0,3.68679,0
1000,0,4.80951,0
1001,1,4.13392,5.12364e-09
1002,0,2.87776,0
1003,0,4.29024,0
1004,0,7.97683,0
1005,0,2.96432,0
1006,0,4.691,0
1007,0,2.22042,0
1008,0,4.551,0
1009,0,1.7228,0
1010,0,6.63596,0
1011,0,3.62596,0
1012,0,3.59054,0
1013,0,5.1511,0
1014,0,5.27001,0
1015,1,2.30208,2.59513e-08
1016,0,6.79802,0
1017,0,2.80995,0
1018,0,0.2799,0
1019,0,5.13223,0
1020,0,2.54677,0
1021,0,4.59778,0
1022,0,1.8778,0
1023,0,3.75704,0
1024,0,4.44945,0
1025,0,3.89879,0
1026,0,4.03211,0
1027,0,1.48039,0
1028,0,4.58336,0
1029,0,1.88728,0
1030,0,2.7262,0
1031,0,2.43004,0
1032,0,4.32266,0
1033,0,1.91966,0
1034,0,5.32275,0
1035,1,4.4116,1.25551e-07
1036,0,9.12778,0
1037,0,5.63914,0
1038,0,0.452918,0
1039,0,3.52061,0
1040,0,3.38784,0
1041,0,0.4742,0
1042,0,3.12414,0
1043,0,0.313164,0
1044,0,7.51449,0
1045,0,4.93785,0
1046,0,5.58202,0
1047,0,3.61089,0
1048,0,2.10536,0
1049,1,5.73919,0.000203359
1050,0,4.75135,0
1051,0,5.61134,0
1052,0,3.16561,0
1053,1,6.06643,5.97457
1054,0,5.46034,0
1055,0,5.29311,0
1056,1,3.60757,1.26414e-07
1057,0,1.96387,0
1058,0,5.08565,0
1059,0,3.77329,0
1060,0,1.22853,0
1061,0,4.23933,0
1062,0,5.08278,0
1063,0,6.76626,0
1064,0,2.93019,0
1065,0,4.83286,0
1066,0,1.8024,0
1067,0,5.26676,0
1068,0,4.39199,0
1069,0,1.42303,0
1070,0,7.54957,0
1071,0,4.73344,0
1072,0,0,0
1073,0,5.04858,0
1074,0,6.10557,0
1075,0,5.04218,0
1076,0,0.905914,0
1077,0,1.29377,0
1078,0,0.690315,0
1079,1,5.92052,4.99129
1080,0,0.924865,0
1081,0,5.96432,0
1082,0,5.56758,0
1083,0,3.17523,0
1084,0,4.23966,0
1085,0,4.8055,0
1086,0,5.75831,0
1087,0,3.53734,0
1088,0,5.06208,0
1089,0,4.78671,0
1090,1,3.36632,0.00224804
1091,0,0.195532,0
1092,0,4.57,0
1093,0,1.11409,0
1094,0,2.5544,0
1095,0,2.44204,0
1096,0,0.504617,0
1097,0,2.04866,0
1098,0,0.666839,0
1099,0,3.2961,0
1100,0,3.80291,0
1101,0,2.56265,0
1102,0,3.50051,0
1103,0,0.812304,0
