Event,HasHit,Pos
1,0,1.16196
2,0,3.7917
3,0,6.55572
4,0,4.45798
5,0,1.36011
6,0,9.47457
7,0,0.304783
8,0,0.560008
9,0,1.58712
10,0,0.304699
11,0,3.0705
12,0,0.0893183
13,0,1.57813
14,0,1.7604
15,0,0.982655
16,0,0.874864
17,0,1.08071
18,0,0.0335078
19,0,2.1775
20,0,2.14796
21,0,0.655135
22,0,6.65062
23,0,0.499414
24,0,0.759371
25,0,1.43241
26,0,7.87789
27,0,0.0665195
28,0,0.898543
29,0,1.81224
30,0,0.286223
31,0,4.12591
32,0,0.787528
33,0,0.77095
34,0,0.152988
35,0,2.66704
36,0,1.54477
37,0,1.10708
38,0,0.520933
39,0,0.521245
40,0,0.7572
41,0,0.0180413
42,0,1.73946
43,0,5.61512
44,0,0.793649
45,0,0.726961
46,0,0.155087
47,0,4.73823
48,0,3.7908
49,0,2.31379
50,0,0.482264
51,0,2.36109
52,0,2.4658
53,0,0.331969
54,0,2.10425
55,0,4.89945
56,0,0.03663
57,0,1.24908
58,0,0.780253
59,0,7.67993
60,0,0.947548
61,0,18.4918
62,0,3.05329
63,0,0.0425317
64,0,0.17614
65,0,2.07686
66,0,3.17733
67,0,6.00761
68,0,0.0638992
69,0,0.976931
70,0,0.166839
71,0,4.99357
72,0,2.8103
73,0,13.9054
74,0,2.8363
75,0,1.46204
76,0,1.68412
77,0,1.32118
78,0,4.4756
79,0,1.32766
80,0,0.0102347
81,0,1.49842
82,0,4.36846
83,0,2.7405
84,0,0.138901
85,0,6.75869
86,0,0.850933
87,0,0.74638
88,0,1.65241
89,0,2.33029
90,0,1.54173
91,0,4.05229
92,0,1.72557
93,0,7.6293
94,0,0.464878
95,0,1.86746
96,0,0.403467
97,0,4.254
98,0,0.26023
99,0,2.48777
100,0,3.66398
101,0,6.58104
102,0,0.548495
103,0,7.12398
104,0,0.997112
105,0,3.00331
106,0,3.07174
107,0,0.137808
108,0,12.2339
109,0,2.21134
110,0,4.87474
111,0,0.730879
112,0,1.14948
113,0,4.92785
114,0,7.6382
115,0,0.891225
116,0,1.14364
117,0,2.06563
118,0,2.96359
119,0,0.457845
120,0,0.0188567
121,0,1.99974
122,0,1.63217
123,0,3.02095
124,0,1.35757
125,0,0.621212
126,0,0.783258
127,0,0.954457
128,0,0.230292
129,0,0.603932
130,0,0.625959
131,0,0.215346
132,0,1.11555
133,0,5.9943
134,0,3.19072
135,0,1.24721
136,0,2.04904
137,0,6.29879
138,0,1.77209
139,0,1.62301
140,0,2.14873
141,0,0.570175
142,0,0.254841
143,0,2.36739
144,0,0.529205
145,0,3.46291
146,0,0.957862
147,0,3.04104
148,0,0.382973
149,0,3.21011
150,0,1.42399
151,0,1.77306
152,0,0.323836
153,0,0.57782
154,0,2.0215
155,0,1.18451
156,0,5.4702
157,0,1.0877
158,0,2.11586
159,0,0.0364256
160,0,1.04649
161,0,1.28949
162,0,1.79731
163,0,0.743002
164,0,0.361136
165,0,1.44983
166,0,2.53105
167,0,4.32908
168,0,3.47653
169,0,0.365552
170,0,4.33167
171,0,1.89378
172,0,1.06128
173,0,2.47927
174,0,2.08739
175,0,1.02613
176,0,0.550875
177,0,1.33577
178,0,4.87411
179,0,1.05607
180,0,0.133948
181,0,1.16659
182,0,1.1488
183,0,0.44335
184,0,3.31443
185,0,4.06983
186,0,8.66173
187,0,2.26772
188,0,0.892597
189,0,1.42872
190,0,2.61825
191,0,1.38833
192,0,8.36188
193,0,3.56844
194,0,1.12728
195,0,1.29497
196,0,3.57934
197,0,0.576062
198,0,0.893658
199,0,3.41203
200,0,0.188132
201,0,3.2611
202,0,1.88259
203,0,0.929927
204,0,1.36107
205,0,3.59326
206,0,1.36476
207,0,1.21437
208,0,0.496096
209,0,3.31473
210,0,4.5514
211,0,4.63103
212,0,10.7134
213,0,4.93234
214,0,1.46574
215,0,2.68403
216,0,0.639626
217,0,0.713176
218,0,0.485825
219,0,0.234652
220,0,2.33492
221,0,2.85213
222,0,9.82978
223,0,0.282738
224,0,3.41447
225,0,6.29837
226,0,0.846307
227,0,1.96812
228,0,0.714469
229,0,0.742291
230,0,1.15472
231,0,1.86862
232,0,2.52869
233,0,5.54277
234,0,5.75614
235,0,3.25434
236,0,6.70176
237,0,4.69689
238,0,0.610997
239,0,2.83155
240,0,0.536907
241,0,3.70228
242,0,2.19644
243,0,3.07984
244,0,0.264857
245,0,0.867922
246,0,0.521583
247,0,1.83894
248,0,4.22595
249,0,1.41201
250,0,1.80694
251,0,2.66763
252,0,0.281801
253,0,3.06683
254,0,3.8239
255,0,4.95484
256,0,0.577392
257,0,6.64118
258,0,3.57428
259,0,2.35665
260,0,1.42455
261,0,0.871508
262,0,0.946435
263,0,0.448122
264,0,2.32551
265,0,2.53532
266,0,2.20868
267,0,0.115628
268,0,3.68225
269,0,1.30632
270,0,1.35086
271,0,1.35159
272,0,0.162102
273,0,0.0353182
274,0,2.13889
275,0,1.5365
276,0,3.52206
277,0,9.19456
278,0,0.470084
279,0,0.15957
280,0,1.67385
281,0,3.60752
282,0,0.735226
283,0,4.08437
284,0,0.456723
285,0,10.3488
286,0,3.99577
287,0,2.14943
288,0,0.954877
289,0,0.729376
290,0,0.314347
291,0,0.694835
292,0,3.33958
293,0,0.118481
294,0,3.58844
295,0,4.77259
296,0,0.171054
297,0,6.69158
298,0,3.74347
299,0,1.32798
300,0,1.53186
301,0,4.49318
302,0,1.73795
303,0,8.24583
304,0,18.4052
305,0,1.75808
306,0,1.55901
307,0,6.47588
308,0,0.909787
309,0,2.82553
310,0,0.457682
311,0,11.8607
312,0,2.03028
313,0,0.691231
314,0,3.78687
315,0,1.27427
