Event,HasHit,Pos
1,0,0.618867
2,0,4.67752
3,0,2.97887
4,0,2.51523
5,0,5.88319
6,0,1.78087
7,0,3.43321
8,0,4.59575
9,0,9.674
10,0,13.9
11,0,1.35552
12,0,2.73538
13,0,0.130397
14,0,7.26953
15,0,2.10099
16,0,0.763632
17,0,8.77194
18,0,10.9128
19,0,0.0591574
20,0,3.69421
21,0,2.06412
22,0,0.199005
23,0,7.3252
24,0,0.543858
25,0,4.40248
26,0,2.99118
27,0,1.49698
28,0,1.87612
29,0,3.03173
30,0,3.46025
31,0,3.51723
32,0,2.7808
33,0,0.135685
34,0,0.43272
35,0,0.571788
36,0,8.69754
37,0,2.37359
38,0,1.77386
39,0,6.6204
40,0,1.71482
41,0,24.0347
42,0,0.810131
43,0,1.92441
44,0,0.939359
45,0,1.53667
46,0,1.05125
47,0,0.773518
48,0,16.3108
49,0,1.71281
50,0,2.37832
51,0,2.46001
52,0,5.10485
53,0,5.63509
54,0,6.92181
55,0,9.52253
56,0,0.0288407
57,0,0.277998
58,0,0.272371
59,0,14.5495
60,0,0.883563
61,0,1.98544
62,0,0.544952
63,0,6.82021
64,0,0.251146
65,0,7.54262
66,0,6.74152
67,0,3.00422
68,0,6.13317
69,0,2.9386
70,0,0.0412985
71,0,6.15922
72,0,0.149463
73,0,1.18502
74,0,4.04174
75,0,3.4308
76,0,0.501235
77,0,0.730588
78,0,4.19088
79,0,4.08852
80,0,8.8167
81,0,6.33866
82,0,1.80261
83,0,1.86812
84,0,3.28395
85,0,0.777149
86,0,9.10494
87,0,1.10555
88,0,1.63245
89,0,1.03788
90,0,2.73474
91,0,2.71606
92,0,1.66413
93,0,1.56371
94,0,0.0860945
95,0,1.30606
96,0,5.00001
97,0,2.67275
98,0,5.61825
99,0,3.36439
100,0,1.64696
101,0,2.99141
102,0,0.504226
103,0,12.4212
104,0,7.74254
105,0,2.4929
106,0,0.846537
107,0,3.68479
108,0,7.29376
109,0,1.33791
110,0,2.53626
111,0,6.14804
112,0,0.228621
113,0,2.62551
114,0,0.906901
115,0,5.88552
116,0,1.56587
117,0,4.35501
118,0,2.47661
119,0,1.69991
120,0,11.852
121,0,8.26894
122,0,4.01125
123,0,0.822026
124,0,1.21515
125,0,4.66468
126,0,7.87869
127,0,0.502876
128,0,0.203916
129,0,0.0500665
130,0,0.433459
131,0,1.12403
132,0,13.6343
133,0,1.14792
134,0,2.29752
135,0,1.44805
136,0,1.29204
137,0,5.60907
138,0,5.89964
139,0,2.45381
140,0,1.28972
141,0,4.73409
142,0,6.03622
143,0,1.21734
144,0,1.04305
145,0,5.9577
146,0,1.22013
147,0,0.582076
148,0,0.124192
149,0,3.2205
150,0,2.14992
151,0,1.02328
152,0,9.48622
153,0,1.01531
154,0,1.8552
155,0,0.935894
156,0,0.179074
157,0,5.23151
158,0,12.1712
159,0,2.61346
160,0,2.61794
161,0,0.492199
162,0,9.62458
163,0,2.18561
164,0,2.04499
165,0,2.97386
166,0,10.4044
167,0,6.03515
168,0,3.72604
169,0,5.37326
170,0,9.28559
171,0,0.274911
172,0,0.0718843
173,0,5.40067
174,0,5.1093
175,0,0.484126
176,0,3.92767
177,0,1.86467
178,0,0.0752792
179,0,0.736282
180,0,1.23107
181,0,1.76049
182,0,4.38852
183,0,0.26813
184,0,5.31237
185,0,3.85919
186,0,0.104436
187,0,1.32575
188,0,3.13073
189,0,5.99046
190,0,2.16316
191,0,3.05415
192,0,0.595577
193,0,2.70547
194,0,1.22478
195,0,0.37338
196,0,1.88189
197,0,1.38696
198,0,1.78329
199,0,0.985035
200,0,6.75376
201,0,0.51307
202,0,2.66885
203,0,4.53901
204,0,4.92851
205,0,0.132602
206,0,2.43798
207,0,1.03821
208,0,8.47359
209,0,5.88539
210,0,4.18659
211,0,1.86977
212,0,0.712669
213,0,0.646113
214,0,1.94731
215,0,5.18888
216,0,4.60556
217,0,7.82547
218,0,1.15618
219,0,1.92158
220,0,1.85788
221,0,0.451814
222,0,1.22695
223,0,13.4201
224,0,7.49607
225,0,2.5556
226,0,3.79469
227,0,2.83367
228,0,5.76244
229,0,0.799296
230,0,5.06751
231,0,5.48413
232,0,5.66559
233,0,0.190372
234,0,3.20321
235,0,1.14023
236,0,0.00606488
237,0,0.481699
238,0,1.83745
239,0,6.99367
240,0,8.52717
241,0,1.56017
242,0,1.92042
243,0,10.314
244,0,0.477329
245,0,1.05597
246,0,1.7936
247,0,3.43036
248,0,1.59699
249,0,2.83486
250,0,0.44517
251,0,5.18162
252,0,1.5199
253,0,3.74192
254,0,9.73294
255,0,0.244972
256,0,10.7604
257,0,1.10246
258,0,1.17542
259,0,0.950558
260,0,5.28249
261,0,0.871262
262,0,4.19274
263,1,0.633636
264,0,8.14955
265,0,5.16333
266,0,7.11602
267,0,0.433279
268,0,10.8633
269,0,10.2497
270,0,1.73119
271,0,8.97582
272,0,2.87116
273,0,2.69451
274,0,1.16187
275,0,2.31893
276,0,0.0111888
277,0,0.834137
278,0,1.79924
279,0,5.65367
280,0,1.669
281,0,4.25194
282,0,6.6962
283,0,3.00243
284,0,2.92306
285,0,1.24077
286,0,5.15372
287,0,3.95449
288,0,1.46005
289,0,0.509375
290,0,3.60131
291,0,1.32854
292,0,3.69696
293,1,7.97548
294,0,4.40167
295,0,0.508137
296,0,13.8587
297,0,13.0962
298,0,2.88805
299,0,1.06967
300,0,0.945572
301,0,1.8152
302,0,0.0813642
303,0,16.45
304,0,0.0416804
305,0,0.366191
306,0,3.73893
307,0,0.381984
308,0,0.812174
309,0,3.4972
310,0,8.86601
311,0,1.00494
312,0,1.86011
313,0,4.40031
314,0,4.56855
315,0,0.928498
316,0,3.30858
317,0,2.81801
318,0,8.5957
319,0,2.41202
320,0,2.26779
321,0,7.81732
322,0,3.06606
323,0,3.74232
324,0,3.73202
325,0,10.1316
326,0,2.57486
327,0,0.615007
328,0,1.59049
329,0,0.316958
330,0,0.435519
331,0,7.49764
332,0,0.376318
333,0,9.12927
334,0,2.21532
335,0,2.79277
336,0,2.40961
337,0,1.15438
338,0,0.295222
339,0,9.46115
340,0,3.82785
341,0,20.6078
342,0,3.16072
343,0,0.489683
344,0,2.09766
345,0,0.728065
346,0,4.8532
347,0,11.5836
348,0,6.0551
349,0,1.86564
350,0,1.9881
351,0,0.868426
352,0,10.7591
353,0,0.90745
354,0,3.92243
355,0,0.350102
