Event,HasHit,Pos
1,0,0.00111998
2,0,0.114858
3,0,0.140333
4,0,0.554866
5,0,0.896474
6,0,0.0350367
7,0,0.167302
8,0,0.0868939
9,0,0.795746
10,0,0.313412
11,0,0.114746
12,0,0.0105773
13,0,0.307161
14,0,0.149909
15,0,0.598501
16,0,0.215979
17,0,0.125465
18,0,0.0899553
19,0,0.0493257
20,0,0.714709
21,0,1.02119
22,0,0.0484552
23,0,0.531892
24,0,0.17573
25,0,0.298724
26,0,0.100872
27,0,1.40921
28,0,0.296498
29,0,0.378593
30,0,0.172046
31,0,0.0700753
32,0,0.554668
33,0,0.0315417
34,0,0.0816179
35,0,0.00714481
36,0,0.731839
37,0,0.0815722
38,0,0.111676
39,0,0.188734
40,0,0.153047
41,0,0.0942297
42,0,0.229692
43,0,0.151066
44,0,0.139765
45,0,0.0208586
46,0,0.299104
47,0,0.0406431
48,0,0.137393
49,0,0.885419
50,0,0.0152518
51,0,0.198713
52,0,0.117039
53,0,0.151856
54,0,0.0327663
55,0,0.493842
56,0,0.344827
57,0,0.235291
58,0,0.0432023
59,0,0.328235
60,0,0.000995282
61,0,0.0145921
62,0,0.0882247
63,0,0.161129
64,0,0.181184
65,0,0.326991
66,0,0.133543
67,0,0.0970047
68,0,0.285012
69,0,0.3472
70,0,0.0883972
71,0,0.010574
72,0,0.0396848
73,0,0.657086
74,0,0.478174
75,0,0.106219
76,0,0.0444767
77,0,0.245622
78,0,0.135864
79,0,0.466984
80,0,0.128141
81,0,0.201071
82,0,0.127606
83,0,1.50624
84,0,0.618943
85,0,0.501979
86,0,0.0205643
87,0,0.135235
88,0,0.660229
89,0,0.0953205
90,0,0.0493102
91,0,0.182497
92,0,0.21328
93,0,0.0646472
94,0,0.239365
95,0,0.20321
96,0,1.20944
97,0,0.375485
98,0,0.0966119
99,0,0.256069
100,0,0.00687393
101,0,0.0412165
102,0,0.0737407
103,0,0.58445
104,0,0.164061
105,0,0.378478
106,0,0.0291142
107,1,0.510016
108,0,0.012521
109,0,0.0574899
110,0,0.040273
111,0,0.285806
112,0,0.536043
113,0,0.21167
114,0,0.20703
115,0,0.135034
116,0,0.154105
117,0,0.578074
118,0,0.834254
119,0,0.585994
120,0,0.0592426
121,0,0.166556
122,1,0.781981
123,0,0.446872
124,0,0.125005
125,0,0.0978757
126,0,0.112137
127,0,0.311431
128,0,0.543387
129,0,0.307876
130,0,0.434615
131,0,0.0332492
132,0,0.250297
133,0,0.676223
134,0,0.219471
135,0,0.325592
136,0,0.0548632
137,0,0.990636
138,0,0.350999
139,0,0.204237
140,0,0.675692
141,0,0.229028
142,0,0.12615
143,0,0.600514
144,0,0.689559
145,0,0.235475
146,0,0.598522
147,0,0.0381386
148,0,1.15736
149,0,1.20812
150,0,0.221525
151,0,0.00962198
152,0,0.157721
153,0,0.338421
154,0,0.0815515
155,0,0.14975
156,0,0.0373816
157,0,0.780853
158,0,0.0604699
159,0,0.108349
160,0,0.010498
161,0,0.0687777
162,0,0.149361
163,0,0.374964
164,0,0.00635202
165,0,0.239729
166,0,0.571849
167,0,0.0421328
168,0,0.238049
169,0,0.032106
170,0,0.0866839
171,0,0.871643
172,0,0.0139736
173,0,0.53068
174,0,0.0991076
175,0,0.324686
176,0,0.151867
177,0,0.0461837
178,0,0.0104137
179,0,0.220703
180,0,0.247711
181,0,0.0924856
182,0,0.137671
183,0,0.17297
184,0,0.740468
185,0,0.0406647
186,0,0.081298
187,0,0.00862353
188,0,0.444851
189,0,0.0393668
190,0,0.294749
191,0,0.496646
192,0,0.158243
193,0,0.280557
194,0,0.0840678
195,0,0.0242946
196,0,0.580862
197,0,0.0588037
198,0,0.0722904
199,0,0.300825
200,0,0.123475
201,0,0.373983
202,0,0.499064
203,0,0.901622
204,0,0.855347
205,1,0.183208
206,0,0.0822697
207,0,0.73887
208,0,0.387936
209,0,0.155326
210,0,0.176412
211,0,0.074685
212,0,0.123866
213,0,0.000247797
214,0,0.0204024
215,0,0.272934
216,0,0.0775331
217,0,0.182099
218,0,0.0444102
219,0,0.197642
220,0,0.387384
221,0,0.149568
222,0,0.327085
223,0,0.273335
224,0,1.15751
225,0,0.375692
226,0,0.0921129
227,0,0.656375
228,0,0.377273
229,0,0.0451019
230,0,0.491174
231,0,0.000576653
232,0,0.507295
233,0,0.294954
234,0,0.388902
235,0,0.150888
236,0,0.386719
237,0,0.501884
238,0,0.553996
239,0,0.0788921
240,0,1.18603
241,0,0.238059
242,0,0.383662
243,0,0.0967244
244,0,0.115288
245,0,0.141226
246,0,0.266244
247,0,0.708243
248,0,0.28692
249,0,0.298012
250,0,0.240546
251,0,0.456926
252,0,0.184623
253,0,0.193452
254,0,0.259991
255,0,0.384247
256,0,0.616782
257,0,0.0745103
258,0,0.26365
259,0,0.0896664
260,0,0.0429094
261,0,0.0684202
262,0,0.339182
263,0,0.15561
264,0,1.2128
265,0,0.852949
266,0,0.137328
267,0,0.452956
268,0,0.465945
269,0,0.335725
270,0,0.332193
271,0,0.659131
272,0,0.109716
273,0,0.302064
274,0,0.0298733
275,0,0.427028
276,0,0.0423632
277,0,1.86522
278,0,0.0957673
279,0,0.00792393
280,0,0.108787
281,0,0.294947
