Event,HasHit,Pos
1,0,0.196781
2,0,9.0884
3,1,13.2858
4,1,13.2679
5,0,3.27732
6,1,0.353677
7,1,25.9341
8,1,9.85836
9,0,7.85069
10,1,7.88148
11,0,27.8812
12,1,24.6628
13,1,0.239926
14,0,19.3693
15,0,15.4454
16,1,3.4348
17,1,4.15282
18,1,11.4385
19,1,4.53235
20,0,10.0784
21,1,16.4386
22,0,17.2177
23,1,6.93813
24,1,8.40885
25,0,13.4151
26,1,5.63612
27,1,38.0378
28,1,6.8894
29,1,2.30129
30,1,10.6323
31,1,9.56836
32,1,0.796915
33,1,36.4278
34,1,13.4397
35,1,1.87735
36,1,0.527272
37,1,8.65383
38,1,16.8615
39,1,3.47963
40,1,1.87091
41,1,21.8066
42,1,0.472336
43,1,2.73312
44,1,13.1922
45,1,0.247473
46,0,6.19559
47,1,17.7095
48,0,4.30745
49,0,74.4454
50,0,20.4838
51,1,23.1646
52,1,0.257323
53,0,28.1661
54,1,34.8685
55,1,31.3913
56,1,7.50097
57,1,39.7412
58,0,2.36542
59,1,9.28351
60,1,20.7704
61,1,5.60669
62,0,7.61757
63,1,7.03313
64,0,68.4338
65,1,20.4956
66,1,4.96999
67,0,33.795
68,0,3.7794
69,1,10.851
70,1,8.1721
71,1,9.10115
72,1,2.54068
73,1,14.3895
74,0,4.795
75,1,23.8181
76,1,39.5333
77,1,13.2431
78,1,6.37355
79,1,41.8142
80,1,0.921014
81,1,4.45711
82,1,21.3248
83,1,3.41391
84,0,3.22011
85,1,21.6934
86,0,18.9345
87,1,3.36746
88,1,30.4632
89,1,4.94564
90,1,18.0089
91,1,15.8149
92,0,32.691
93,1,20.7268
94,1,3.38302
95,1,28.9716
96,1,44.1122
97,0,18.1889
98,1,3.47566
99,1,2.48819
100,1,19.5577
101,0,1.14649
102,1,2.0504
103,1,5.42062
104,1,2.80012
105,0,2.87181
106,1,0.369789
107,0,0.0213998
108,1,8.46466
109,1,15.5352
110,1,3.52586
111,0,14.5093
112,0,1.37597
113,1,15.4805
114,1,19.8363
115,1,46.6569
116,0,20.6363
117,0,74.0163
118,0,13.3364
119,1,9.18314
120,1,12.8836
121,1,14.5751
122,1,0.0687442
123,0,20.2976
124,0,9.16079
125,1,10.8214
126,1,4.89943
127,1,30.4766
128,1,10.1495
129,1,11.5015
130,1,3.46578
131,0,0.943394
132,1,28.9093
133,1,1.31116
134,1,73.6604
135,1,13.8582
136,1,3.85627
137,1,9.65316
138,0,11.4454
139,1,7.73883
140,1,36.4501
141,1,1.83636
142,1,12.822
143,1,5.78583
144,0,3.22345
145,1,6.29116
146,1,38.0797
147,1,2.20223
148,1,0.108481
149,0,10.9937
150,1,2.29633
151,1,5.19269
152,0,10.4144
153,1,20.6923
154,1,31.0599
155,1,8.43353
156,0,9.20393
157,1,10.9638
158,1,23.3727
159,1,15.8161
160,1,2.07493
161,1,9.2488
162,1,24.3491
163,1,25.1535
164,1,16.4488
165,1,15.1212
166,1,38.3516
167,1,10.3413
168,0,3.4481
169,1,5.44674
170,1,6.65283
171,0,1.63212
172,0,13.3798
173,1,24.753
174,0,14.6094
175,0,2.36697
176,1,27.9432
177,1,3.78811
178,0,0.118073
179,1,6.60801
180,0,21.4045
181,0,60.5521
182,0,0.785946
183,0,19.8519
184,1,4.35539
185,1,30.1061
186,0,25.3043
187,1,13.3939
188,1,2.77536
189,1,6.88907
190,1,13.3561
191,0,47.3926
192,1,28.2624
193,0,6.60929
194,0,4.68592
195,1,30.4552
196,1,30.2649
197,1,12.713
198,1,6.98722
199,1,12.883
200,1,1.03481
201,0,23.1918
202,0,27.018
203,1,12.5815
204,0,14.7217
205,0,3.74059
206,1,4.54682
207,0,8.8374
208,0,2.02933
209,0,1.58026
210,1,9.41698
211,1,0.235666
212,1,0.503511
213,1,11.1787
214,1,4.60983
215,1,16.856
216,1,9.50099
217,0,1.81657
218,0,6.38172
219,0,6.71203
220,0,14.0554
221,1,2.30616
222,1,20.5709
223,0,50.5458
224,1,20.2637
225,1,2.20967
226,1,1.28364
227,1,10.512
228,1,0.261806
229,1,24.5824
230,1,10.1198
231,1,46.0371
232,0,0.451197
233,1,2.05086
234,1,3.63622
235,1,11.1187
236,1,16.7242
237,1,6.40755
238,1,18.1118
239,0,4.38655
240,1,5.74987
241,0,17.4126
242,0,13.8208
243,1,3.92013
244,1,8.76486
245,1,43.3472
246,1,6.15436
247,1,2.82055
248,1,5.45133
249,1,21.4223
250,0,10.6525
251,1,2.47809
252,1,9.83213
253,1,21.1234
254,0,1.26553
255,1,18.7819
256,1,39.447
257,1,8.8403
258,1,4.54299
259,1,9.21737
260,1,2.47949
261,1,5.3224
262,0,21.3487
263,1,7.70064
264,0,18.8907
265,0,7.01209
266,1,11.9868
267,1,2.74224
268,1,8.17338
269,1,9.04495
270,1,11.8526
271,1,1.35129
272,1,2.79281
273,1,2.25819
274,0,15.146
275,0,24.6871
276,1,31.534
277,1,0.59221
278,0,35.4997
279,1,14.811
280,1,9.81217
281,1,5.57756
282,0,7.47476
283,1,4.60078
284,0,54.2545
285,1,22.2847
286,1,16.9262
287,1,21.7553
288,1,2.38112
289,1,9.72447
290,1,0.176477
291,1,7.92906
292,1,4.51911
293,0,2.29608
294,1,0.214934
295,1,4.66008
296,1,44.6071
297,1,3.63374
298,1,12.739
299,1,1.28453
300,1,23.1237
301,0,14.1779
302,1,35.8213
303,1,26.3885
304,1,5.00977
305,1,4.75226
306,1,66.1141
307,1,15.2755
308,0,19.5725
309,1,13.0167
310,1,5.1205
311,1,14.2804
312,0,6.95808
313,1,2.55175
314,0,5.16893
315,1,4.98335
316,1,3.50542
317,1,8.46769
318,1,2.94051
319,0,13.6596
320,1,35.408
321,0,38.264
322,1,6.37806
323,0,1.61972
324,1,3.33247
325,1,28.0021
326,1,11.8137
327,1,1.5639
328,0,13.8056
329,1,3.29002
330,1,12.5805
331,1,1.21787
332,1,6.47904
333,1,10.3472
334,0,18.7414
335,0,8.35684
336,0,13.8406
337,1,6.22488
338,0,8.86576
339,1,3.42828
340,0,6.89671
341,1,30.0694
342,0,46.2843
343,1,25.3555
344,1,6.44711
345,1,2.71513
346,0,1.40655
347,1,23.7647
348,1,16.6335
349,1,9.50456
350,1,15.2471
351,0,7.31888
352,1,3.29016
353,0,15.7222
354,0,65.9028
355,0,18.6704
356,1,11.2614
357,1,2.28154
358,1,33.1082
359,1,30.0374
360,1,12.9575
361,0,16.684
362,0,19.3165
363,0,16.5369
364,1,5.11529
365,1,11.6431
366,1,1.29185
367,0,1.65679
368,1,40.5072
369,1,4.68961
370,1,0.844334
371,0,0.338815
372,0,4.45771
373,1,11.5061
374,1,17.0757
375,1,16.2468
376,1,10.1812
377,1,6.01867
378,1,2.97919
379,1,10.385
380,1,42.7602
381,1,27.2533
382,1,7.80386
383,0,4.73824
384,1,50.3806
385,1,10.1507
386,1,0.402404
387,1,4.60849
388,1,11.7789
389,0,19.3509
390,1,1.32727
391,0,9.40686
392,1,24.4301
393,0,17.6841
394,0,23.5398
395,1,63.3106
396,0,2.09706
397,0,14.4234
398,0,24.7536
399,1,20.5508
400,1,3.10683
401,1,8.18305
402,1,3.40417
403,1,2.702
404,0,3.89482
405,0,1.96317
406,1,4.59382
407,1,57.3109
408,0,6.26676
409,0,27.7106
410,1,1.24656
411,1,6.85828
412,1,31.4465
413,0,4.55597
414,0,5.25004
415,0,1.19949
416,1,18.0904
417,0,17.238
418,1,62.5101
419,1,4.02594
420,1,2.52717
421,1,6.21467
422,0,51.2564
423,1,39.2217
424,1,0.541388
425,1,41.8582
426,1,18.3502
427,1,17.7379
428,1,5.00451
429,0,0.40001
430,1,30.438
431,0,1.4901
432,0,11.5138
433,1,30.8956
434,0,2.02228
435,0,6.64522
436,0,6.84904
437,0,7.51128
438,0,7.48363
439,0,9.48353
440,1,58.4364
441,0,9.23017
442,0,38.7261
443,1,0.161465
444,1,9.78656
445,1,15.8529
446,1,25.1617
447,0,12.3382
448,0,7.54857
449,0,2.21189
450,1,16.6366
451,1,2.70061
452,0,1.1687
453,1,5.3755
454,1,8.84434
455,1,5.45664
456,0,16.8919
457,0,21.5551
458,0,3.49255
459,1,1.86496
460,1,5.52501
461,1,9.02992
462,1,2.38795
463,1,6.82158
464,0,19.6618
465,1,14.0494
466,1,6.98667
467,0,2.64869
468,1,32.1916
469,1,0.400578
470,1,4.15118
471,0,25.0148
472,0,23.1802
473,1,0.46089
474,1,30.1863
475,0,5.19038
476,1,9.83925
477,1,15.4393
478,1,12.2004
479,0,18.5454
480,1,0.018225
481,0,28.0087
482,1,13.1814
483,1,4.28624
484,1,17.9193
485,0,9.94576
486,1,13.136
487,0,5.61304
488,1,8.61504
489,1,0.772071
490,1,6.00553
491,0,5.39448
492,0,20.2135
493,1,1.31713
494,1,16.1529
495,1,12.2314
496,0,3.51278
497,1,0.246289
498,1,1.98179
499,0,25.5973
500,1,41.6346
501,1,10.0198
502,0,12.0033
503,1,8.49115
504,0,21.5237
505,1,21.5302
506,0,17.6994
507,1,17.4949
508,1,9.51284
509,1,25.6338
510,1,11.3991
511,0,10.6209
512,1,22.3374
513,1,9.30618
514,1,1.51405
515,0,10.4758
516,1,8.85417
517,1,3.61243
518,1,3.76396
519,1,9.48883
520,1,57.6885
521,0,6.0859
522,1,7.18484
523,1,14.0406
524,0,0.526247
525,0,2.31715
526,0,0.0246994
527,1,0.396804
528,1,7.7932
529,1,8.66721
530,1,20.3779
531,1,17.5473
532,0,5.32597
533,0,0.648488
534,0,10.9964
535,0,28.5727
536,1,30.0668
537,1,4.47491
538,0,18.9851
539,0,11.581
540,1,29.8116
541,1,37.1345
542,1,19.7704
543,1,17.7031
544,1,10.9264
545,1,15.4488
546,0,1.57643
547,1,6.42104
548,1,23.9782
549,1,1.57083
550,1,6.21689
551,1,5.27172
552,0,2.89324
553,1,0.674499
554,1,5.27543
555,1,12.3478
556,1,15.5545
557,1,11.295
558,1,31.4983
559,0,2.05688
560,1,2.33436
561,1,1.12192
562,1,9.43389
563,1,3.67994
564,1,9.30189
565,1,3.90565
566,0,15.7804
567,0,6.10161
568,1,5.69604
569,1,19.2408
570,1,34.7495
571,1,4.41231
572,0,7.48456
573,1,9.96511
574,0,14.7711
575,0,20.2645
576,1,2.48663
577,1,1.6823
578,1,8.70705
579,1,3.55608
580,1,2.52847
581,1,5.84592
582,1,7.13747
583,1,6.78341
584,0,5.16662
585,1,5.64007
586,1,28.2895
587,1,17.585
588,1,23.971
589,1,21.7548
590,1,2.83337
591,1,9.8639
592,1,30.9317
593,0,2.61106
594,1,13.8666
595,1,27.9189
596,0,1.09101
597,1,5.88965
598,1,56.7482
599,1,3.60734
600,1,10.3091
601,1,1.47716
602,1,10.9966
603,1,25.8859
604,1,34.3973
605,1,7.17777
606,1,2.77048
607,1,6.19722
608,1,3.18547
609,1,8.9759
610,1,6.40937
611,1,11.1106
612,1,4.52732
613,0,5.49817
614,1,30.7899
615,1,0.367206
616,0,17.2666
617,1,5.21562
618,1,8.30013
619,1,18.3512
620,1,3.20602
621,0,0.0994794
622,0,11.5669
623,1,13.6541
624,1,4.29424
625,1,10.6834
626,1,9.43919
627,1,9.49661
628,1,28.1058
629,1,20.1992
630,0,4.62021
631,0,2.34118
632,0,0.762143
633,0,6.91425
634,0,0.173003
635,1,2.75278
636,0,28.6414
637,1,11.601
638,1,12.9896
639,0,2.59067
640,1,5.09851
641,1,2.26371
642,1,5.80898
643,1,12.3919
644,1,11.6694
645,1,21.9963
646,1,17.4782
647,1,0.429056
648,1,1.63377
649,1,4.81726
650,1,1.91218
651,1,18.0691
652,1,9.5389
653,1,6.67896
654,1,5.67714
655,1,0.466036
656,0,10.7026
657,0,3.31656
658,1,10.9308
659,1,1.688
660,1,44.1385
661,0,38.911
662,1,3.24451
663,1,1.84529
664,1,19.8826
665,1,13.1372
666,1,12.6002
667,0,10.6706
668,1,5.2221
669,1,5.01269
670,0,1.53423
671,0,6.23112
672,1,20.2374
673,1,7.54648
674,1,19.1925
675,1,1.27999
676,1,28.1954
677,1,27.7255
678,1,33.0505
679,1,8.17677
680,1,24.8365
681,1,66.2745
682,1,14.2782
683,1,10.2597
684,0,28.6253
685,0,0.00629831
686,1,30.1959
687,1,19.6455
688,1,5.78513
689,1,7.8725
690,1,5.63452
691,0,31.592
692,1,8.68136
693,0,19.2153
694,0,31.6776
695,1,9.35627
696,1,0.255037
697,1,18.4395
698,1,14.428
699,0,16.9862
700,1,2.04833
701,0,17.783
702,0,9.25079
703,1,0.30746
704,0,15.316
705,1,10.1397
706,1,3.83062
707,1,14.3539
708,1,4.10958
709,1,3.3866
710,1,9.12199
711,1,2.99348
712,0,25.1918
713,0,41.4304
714,0,4.68232
715,1,16.4706
716,0,0.729325
717,1,18.0621
718,1,3.23789
719,1,11.6212
720,1,4.81353
721,1,15.7899
722,1,0.383475
723,1,8.51716
724,0,18.7763
725,1,1.81254
726,0,4.96454
727,1,10.8922
728,0,1.77126
729,0,3.33991
730,1,15.1577
731,1,7.72878
732,1,11.3633
733,0,35.079
734,0,10.1108
735,1,12.0461
736,0,3.38607
737,0,39.3325
738,0,13.8691
739,1,35.8062
740,1,10.4824
741,0,6.76815
742,1,28.0018
743,1,49.4153
744,1,9.95611
745,1,25.8373
746,1,52.5071
747,1,35.1246
748,1,9.22784
749,1,14.6134
750,1,0.279051
751,1,23.2098
752,1,10.352
753,1,52.9163
754,1,23.5364
755,1,15.2246
756,1,4.43928
757,0,29.2287
758,0,5.68301
759,1,12.2239
760,0,5.9024
761,0,1.13739
762,1,3.45014
763,1,5.5419
764,0,3.41825
765,0,38.0596
766,1,18.1794
767,1,32.5834
768,0,1.39239
769,1,6.33176
770,1,11.996
771,1,1.40052
772,1,9.14186
773,1,9.31401
774,1,8.32731
775,1,21.306
776,1,7.13807
777,1,6.03889
778,1,7.37342
779,0,0.42102
780,0,16.4771
781,0,41.2073
782,1,10.2027
783,1,56.6731
784,0,0.429735
785,1,10.837
786,1,20.53
787,1,22.0786
788,1,8.59402
789,0,4.54357
790,1,2.16638
791,0,35.1066
792,1,52.998
793,1,1.65478
794,1,6.52581
795,1,28.5822
796,0,15.7402
797,0,4.54247
798,1,0.121994
799,1,21.3775
800,1,3.28385
801,1,42.0289
802,1,2.92517
803,1,27.5788
804,1,20.0913
805,1,5.19848
806,0,3.64022
807,1,1.99319
808,1,4.00855
809,1,2.05444
810,1,26.3951
811,1,3.63114
812,0,13.0491
813,1,8.82679
814,1,26.3484
815,0,12.5572
816,1,1.91156
817,1,10.5869
818,1,30.5794
819,1,1.75671
820,0,2.60417
821,0,13.1788
822,1,3.60774
823,1,5.88445
824,0,0.215087
825,1,0.529335
826,1,19.3333
827,0,7.01025
828,1,9.06419
829,0,0.154207
830,1,4.79531
831,1,38.8504
832,1,9.10204
833,0,3.57747
834,1,3.59349
835,1,1.96574
836,1,4.11776
837,1,6.7008
838,1,5.79135
839,1,12.2851
840,1,34.3918
841,0,54.238
842,1,24.091
843,0,8.91157
844,1,3.41547
845,0,33.7537
846,1,2.84748
847,1,0.74523
848,1,31.5497
849,1,8.20453
850,0,7.84214
851,1,22.3801
852,1,5.11768
853,0,2.62587
854,0,9.90714
855,1,12.1268
856,1,0.544861
857,1,30.5461
858,1,15.1616
859,0,3.25787
860,1,16.9002
861,0,16.6353
862,1,11.0363
863,0,8.06833
864,1,3.58637
865,0,14.1851
866,0,23.5479
867,0,22.3401
868,1,8.1892
869,0,5.61215
870,1,40.9373
871,1,22.1927
872,1,25.9898
873,1,1.86571
874,1,11.344
875,1,12.8274
876,0,4.1842
877,1,7.31762
878,1,1.4051
879,0,12.8993
880,1,0.436546
881,0,6.41734
882,1,18.4673
883,0,10.1625
884,1,9.56825
885,1,1.44042
886,1,5.93077
887,1,33.3378
888,1,0.829218
889,1,27.668
890,0,1.75219
891,1,5.09662
892,1,7.11929
893,1,8.59648
894,0,40.3058
895,1,4.62731
896,1,6.71184
897,1,4.84449
898,1,2.36482
899,1,4.83923
900,0,7.2994
901,0,24.4865
902,1,8.16289
903,1,11.9179
904,1,31.6395
905,1,2.85964
906,1,2.47931
907,1,11.8514
908,1,2.57715
909,1,13.3055
910,0,24.7498
911,1,17.5944
912,1,26.8739
913,1,0.0377622
914,1,3.20029
915,1,4.70202
916,0,1.81939
917,1,18.9836
918,1,24.0846
919,1,7.73113
920,0,22.5854
921,1,30.5169
922,0,8.55049
923,1,33.1934
924,1,0.149122
925,1,23.7819
926,1,16.117
927,1,8.29226
928,1,0.717919
929,1,12.2922
930,1,15.5464
931,1,42.0492
932,1,23.0019
933,0,11.4762
934,0,11.1695
935,0,2.56141
936,1,11.0026
937,1,21.366
938,1,4.06634
939,1,47.8989
940,0,7.0601
941,1,3.0673
942,1,8.53517
943,1,25.317
944,1,4.7805
945,1,18.2502
946,1,24.0714
947,1,2.75014
948,1,2.39406
949,1,17.9282
950,1,4.0363
951,1,7.11498
952,0,2.67414
953,1,2.63316
954,0,4.62021
955,0,2.37816
956,0,26.034
957,0,16.9945
958,1,6.40917
959,1,25.7807
960,1,20.4906
961,0,12.223
962,1,3.20247
963,1,3.89487
964,0,18.9482
965,1,5.06902
966,0,5.59109
967,1,9.29798
968,1,3.37616
969,0,21.1421
970,1,39.1078
971,1,1.19661
972,1,19.8412
973,1,14.0855
974,1,9.22517
975,1,2.63129
976,1,31.349
977,1,0.393281
978,1,33.0978
979,1,36.707
980,0,16.7531
981,1,2.35448
982,0,2.44101
983,0,6.13882
984,0,2.55955
985,0,0.82977
986,0,2.19894
987,1,15.7441
988,1,11.217
989,0,0.0524185
990,0,5.76567
991,1,12.1349
992,1,8.70121
993,1,3.37389
994,1,4.32582
995,1,7.7567
996,1,18.0324
997,0,14.0579
998,1,5.38482
999,1,4.40215
1000,1,11.2121
1001,0,3.47854
1002,1,8.04853
1003,1,47.6186
1004,0,7.16721
1005,1,16.7489
1006,1,0.0209474
1007,1,8.41239
1008,1,7.50882
1009,1,12.2433
1010,0,3.57617
1011,1,30.7445
1012,1,25.5352
1013,1,16.0095
1014,1,3.43456
1015,0,0.382265
1016,1,18.94
1017,1,2.62403
1018,0,18.4487
1019,0,32.7276
1020,1,0.323107
1021,1,2.02877
1022,0,2.67995
1023,0,1.83198
1024,1,10.9423
1025,1,40.4883
1026,1,1.6501
1027,1,15.5441
1028,1,5.3437
1029,1,1.59282
1030,1,7.46269
1031,1,9.58415
1032,1,19.0298
1033,0,9.07665
1034,0,20.0919
1035,1,25.1745
1036,1,2.94095
1037,1,0.403674
1038,1,4.07478
1039,0,2.32919
1040,1,24.0869
1041,0,4.66392
1042,1,31.4501
1043,0,50.9599
1044,1,3.23639
1045,1,7.63535
1046,1,15.0255
1047,1,48.3004
1048,0,3.03343
1049,1,31.6898
1050,1,15.8396
1051,0,23.799
1052,1,10.535
1053,1,9.3113
1054,1,3.33577
1055,1,46.8516
1056,0,22.8391
1057,1,2.53433
1058,1,0.544958
1059,1,3.09708
1060,0,9.59511
1061,1,0.46896
1062,1,15.3393
1063,0,8.39032
1064,1,3.24963
1065,1,18.4064
1066,0,6.20193
1067,1,3.05018
1068,1,23.1136
1069,1,18.6799
1070,1,8.48604
1071,1,14.1809
1072,1,1.39748
1073,1,8.61369
1074,0,7.52694
1075,1,19.5771
1076,1,20.6959
1077,1,16.3965
1078,1,15.8049
1079,1,6.27002
1080,0,8.2496
1081,1,14.4851
1082,1,19.3865
1083,0,5.33628
1084,0,23.574
1085,1,17.8617
1086,1,27.6096
1087,1,10.1297
1088,1,8.539
1089,1,5.01404
1090,1,4.34836
1091,0,21.7088
1092,1,7.42638
1093,1,1.64344
1094,0,9.79763
1095,0,7.43997
1096,1,15.4324
1097,0,17.6701
1098,0,18.0728
1099,1,14.0006
1100,1,6.07556
1101,1,50.5269
1102,1,1.44565
1103,1,12.8855
1104,0,23.443
1105,1,1.04746
1106,0,4.73035
1107,0,22.2521
1108,1,2.56251
1109,0,5.16566
1110,1,15.4225
1111,1,8.54418
1112,1,2.10037
1113,1,21.0531
1114,1,13.0716
1115,1,7.21624
1116,1,1.08353
1117,1,6.98807
1118,1,5.96501
1119,0,6.83887
1120,0,4.1851
1121,0,1.08855
1122,0,67.9595
1123,1,14.075
1124,1,26.5539
1125,1,5.62287
1126,1,52.8469
1127,0,31.1924
1128,0,27.9796
1129,1,6.20377
1130,0,6.1417
1131,1,30.7237
1132,0,0.315908
1133,0,0.298285
1134,0,32.0567
1135,0,5.89705
1136,1,2.51218
1137,1,30.3449
1138,0,18.6888
1139,1,26.9242
1140,1,14.6686
1141,1,28.8703
1142,0,2.8355
1143,1,6.29835
