Energy,XS
314233.0,0.0892981
314245.0,0.0677969
314257.0,0.0529442
314267.0,0.0425108
314279.0,0.0336647
314291.0,0.0271795
314305.0,0.0216598
314320.0,0.0172687
314336.0,0.0139857
314355.0,0.0111644
314375.0,0.00902317
314398.0,0.00724157
314424.0,0.00574852
314454.0,0.00457459
314486.0,0.0036909
314519.0,0.00300435
314559.0,0.00240943
314602.0,0.00193906
314650.0,0.00156809
314701.0,0.00128048
314763.0,0.00102468
314827.0,8.35513E-4
314906.0,6.65239E-4
314996.0,5.30061E-4
315095.0,4.23896E-4
315195.0,3.47393E-4
315314.0,2.80809E-4
315453.0,2.25635E-4
315612.0,1.81162E-4
315771.0,1.49255E-4
315970.0,1.20744E-4
316168.0,1.00289E-4
316407.0,8.26401E-5
316685.0,6.81018E-5
316964.0,5.77955E-5
317282.0,4.91868E-5
317679.0,4.16019E-5
318156.0,3.5512E-5
318752.0,3.07522E-5
319269.0,2.83296E-5
319905.0,2.70722E-5
320064.0,2.70144E-5
320488.0,2.77945E-5
320878.0,2.97744E-5
321149.0,3.2428E-5
321414.0,3.6756E-5
321626.0,4.22149E-5
321825.0,5.02161E-5
321984.0,6.00714E-5
322123.0,7.30154E-5
322242.0,8.9422E-5
322342.0,1.09479E-4
322431.0,1.35652E-4
322500.0,1.64538E-4
322560.0,1.98597E-4
322620.0,2.4595E-4
322673.0,3.05368E-4
322721.0,3.81449E-4
322761.0,4.7233E-4
322799.0,5.92627E-4
322833.0,7.40832E-4
322862.0,9.23325E-4
322888.0,0.00115848
322910.0,0.0014363
322930.0,0.00177877
322949.0,0.00221717
322964.0,0.00272044
322977.0,0.00334302
322990.0,0.00419213
323001.0,0.00517716
323011.0,0.00633441
323019.0,0.00769509
323026.0,0.00936328
323033.0,0.0116264
323038.0,0.0142341
323044.0,0.0175702
323049.0,0.0220932
323055.0,0.0277875
323060.0,0.0354065
323066.0,0.0464817
323072.0,0.0621989
323080.0,0.0877418
323095.0,0.138712
323103.0,0.155889
323110.0,0.162078
323117.0,0.156914
323125.0,0.137516
323146.0,0.0692257
323153.0,0.050521
323159.0,0.038222
323165.0,0.0293817
323170.0,0.0234715
323175.0,0.0183362
323181.0,0.0146189
323187.0,0.0118431
323194.0,0.00965879
323201.0,0.00784206
323210.0,0.00629534
323219.0,0.00514892
323231.0,0.00412222
323242.0,0.00338257
323256.0,0.00273613
323272.0,0.00220509
323289.0,0.00179715
323310.0,0.00143493
323332.0,0.00116269
323358.0,9.26225E-4
323387.0,7.42795E-4
323421.0,5.93886E-4
323456.0,4.79716E-4
323496.0,3.88139E-4
323543.0,3.10938E-4
323595.0,2.50433E-4
323648.0,2.06076E-4
323715.0,1.66263E-4
323782.0,1.37086E-4
323852.0,1.1513E-4
323932.0,9.65541E-5
324024.0,8.07683E-5
324137.0,6.69817E-5
324276.0,5.51152E-5
324432.0,4.60934E-5
324666.0,3.7173E-5
324907.0,3.1395E-5
325148.0,2.74974E-5
325437.0,2.42529E-5
325822.0,2.14734E-5
326401.0,1.90328E-5
326979.0,1.7567E-5
327750.0,1.65328E-5
329099.0,1.59559E-5
330641.0,1.64778E-5
332183.0,1.81394E-5
333340.0,2.04148E-5
334304.0,2.33498E-5
335074.0,2.68049E-5
335846.0,3.18021E-5
336520.0,3.82367E-5
337098.0,4.62112E-5
337580.0,5.5598E-5
337966.0,6.59654E-5
338351.0,8.01991E-5
338689.0,9.76078E-5
339026.0,1.21879E-4
339315.0,1.51693E-4
339546.0,1.8497E-4
339778.0,2.31316E-4
339970.0,2.85477E-4
340144.0,3.52819E-4
340298.0,4.35521E-4
340433.0,5.34214E-4
340568.0,6.71941E-4
340684.0,8.37042E-4
340780.0,0.0010261
340876.0,0.00128656
340963.0,0.00161419
341036.0,0.0019974
341104.0,0.00247781
341168.0,0.00310178
341226.0,0.0038778
341280.0,0.00487306
341328.0,0.00606891
341379.0,0.00779136
341427.0,0.00993294
341482.0,0.0130979
341562.0,0.018398
341601.0,0.0201009
341630.0,0.0205224
341667.0,0.0198381
341715.0,0.0173216
341808.0,0.0112754
341858.0,0.00870072
341909.0,0.00676974
341957.0,0.00539792
342011.0,0.00426161
342069.0,0.00338234
342133.0,0.00268168
342200.0,0.00214727
342274.0,0.00172489
342360.0,0.00136709
342457.0,0.00108532
342556.0,8.78262E-4
342664.0,7.1352E-4
342784.0,5.80488E-4
342919.0,4.7348E-4
343054.0,3.97077E-4
343209.0,3.35925E-4
343324.0,3.0637E-4
343440.0,2.93588E-4
343517.0,3.01562E-4
343575.0,3.25202E-4
343618.0,3.62704E-4
343654.0,4.19094E-4
343678.0,4.81737E-4
343699.0,5.65336E-4
343718.0,6.73769E-4
343733.0,8.09322E-4
343744.0,9.58844E-4
343755.0,0.00116425
343762.0,0.00136134
343769.0,0.00162003
343774.0,0.00189111
343778.0,0.00228402
343783.0,0.00279257
343786.0,0.00342079
343789.0,0.00416803
343792.0,0.00514401
343795.0,0.0064537
343798.0,0.00820268
343801.0,0.0105159
343804.0,0.0137338
343808.0,0.0181867
343811.0,0.0239692
343815.0,0.0321284
343819.0,0.0434662
343823.0,0.0601171
343829.0,0.085794
343844.0,0.161735
343851.0,0.185246
343858.0,0.19354
343858.0,0.193519
343864.0,0.18732
343869.0,0.169583
343878.0,0.128449
343888.0,0.0769717
343894.0,0.0550876
343898.0,0.0399575
343902.0,0.0292134
343906.0,0.0221108
343909.0,0.0168116
343912.0,0.0129063
343915.0,0.00991712
343918.0,0.00766303
343921.0,0.00609325
343924.0,0.00477016
343928.0,0.0038126
343931.0,0.00311918
343935.0,0.0025437
343939.0,0.00211785
343943.0,0.00177679
343949.0,0.00150158
343957.0,0.00123551
343965.0,0.00104471
343976.0,8.58986E-4
343989.0,7.09064E-4
344004.0,5.89752E-4
344024.0,4.82868E-4
344047.0,4.00072E-4
344073.0,3.35924E-4
344099.0,2.91443E-4
344134.0,2.50187E-4
344178.0,2.15419E-4
344230.0,1.87491E-4
344314.0,1.59179E-4
344413.0,1.38078E-4
344545.0,1.18835E-4
344710.0,1.02725E-4
344974.0,8.55896E-5
345305.0,7.05504E-5
345721.0,5.80442E-5
346138.0,4.9154E-5
346638.0,4.13702E-5
347305.0,3.4346E-5
348139.0,2.86868E-5
348806.0,2.55499E-5
349640.0,2.28548E-5
350640.0,2.07314E-5
352308.0,1.91895E-5
352975.0,1.90346E-5
354642.0,1.99809E-5
355643.0,2.17621E-5
356481.0,2.42938E-5
357087.0,2.74149E-5
357592.0,3.16042E-5
357996.0,3.70267E-5
358299.0,4.3487E-5
358552.0,5.19795E-5
358728.0,6.10451E-5
358880.0,7.24732E-5
359006.0,8.63955E-5
359116.0,1.04044E-4
359216.0,1.27362E-4
359293.0,1.53581E-4
359367.0,1.89689E-4
359431.0,2.34219E-4
359486.0,2.90273E-4
359530.0,3.53472E-4
359574.0,4.42321E-4
359611.0,5.49519E-4
359644.0,6.8349E-4
359671.0,8.38077E-4
359698.0,0.00104933
359721.0,0.00130465
359741.0,0.00162238
359758.0,0.00199435
359773.0,0.00245974
359787.0,0.00300701
359800.0,0.00376685
359811.0,0.00465152
359822.0,0.00585319
359830.0,0.00722723
359839.0,0.00895997
359846.0,0.0111547
359855.0,0.014348
359863.0,0.0186981
359873.0,0.0254435
359898.0,0.0456985
359906.0,0.0503333
359916.0,0.0524374
359916.0,0.0524344
359924.0,0.0510834
359934.0,0.0452754
359960.0,0.0247646
359969.0,0.0185354
359977.0,0.0143641
359986.0,0.011116
359993.0,0.0089317
360002.0,0.00709473
360012.0,0.00565592
360022.0,0.00458431
360034.0,0.00366723
360047.0,0.00293755
360061.0,0.00236737
360077.0,0.0019363
360094.0,0.00157035
360116.0,0.0012532
360138.0,0.00101991
360162.0,8.31557E-4
360193.0,6.66246E-4
360224.0,5.45007E-4
360262.0,4.41339E-4
360302.0,3.62837E-4
360349.0,2.96734E-4
360404.0,2.42967E-4
360464.0,2.02397E-4
360542.0,1.6682E-4
360619.0,1.42847E-4
360707.0,1.24204E-4
360824.0,1.08375E-4
360976.0,9.65606E-5
361127.0,9.06715E-5
361321.0,8.84701E-5
361588.0,9.21738E-5
361860.0,1.02682E-4
362133.0,1.20776E-4
362351.0,1.4298E-4
362555.0,1.73048E-4
362739.0,2.12259E-4
362903.0,2.62337E-4
363046.0,3.24893E-4
363168.0,4.00547E-4
363271.0,4.87776E-4
363373.0,6.09214E-4
363465.0,7.62995E-4
363540.0,9.38696E-4
363611.0,0.00116987
363671.0,0.00144484
363726.0,0.00178581
363773.0,0.00219544
363817.0,0.00270761
363857.0,0.00335614
363895.0,0.00421735
363928.0,0.00526141
363958.0,0.00658211
363985.0,0.00821403
364010.0,0.0103158
364031.0,0.0128284
364050.0,0.0159472
364067.0,0.0198357
364083.0,0.0248433
364098.0,0.030926
364113.0,0.0395496
364129.0,0.0512077
364144.0,0.0663626
364178.0,0.106624
364193.0,0.118253
364204.0,0.121019
364216.0,0.117454
364232.0,0.10332
364267.0,0.0624422
364284.0,0.0471904
364299.0,0.0365626
364314.0,0.0290398
364330.0,0.0228884
364347.0,0.0181698
364366.0,0.0144402
364387.0,0.0116029
364408.0,0.00936308
364432.0,0.00757532
364459.0,0.00609111
364489.0,0.00493339
364521.0,0.00399107
364560.0,0.00318545
364603.0,0.00255124
364647.0,0.00208253
364701.0,0.00165933
364757.0,0.00134793
364823.0,0.00108459
364892.0,8.82645E-4
364966.0,7.26631E-4
365064.0,5.77216E-4
365158.0,4.74597E-4
365260.0,3.92736E-4
365383.0,3.21365E-4
365526.0,2.6209E-4
365689.0,2.1448E-4
365853.0,1.80621E-4
366057.0,1.50779E-4
366275.0,1.2862E-4
366548.0,1.10044E-4
366820.0,9.79286E-5
367147.0,8.91945E-5
367583.0,8.43912E-5
367692.0,8.41954E-5
368120.0,8.71641E-5
368462.0,9.44266E-5
368804.0,1.0799E-4
369060.0,1.2499E-4
369274.0,1.47178E-4
369445.0,1.7444E-4
369573.0,2.04712E-4
369680.0,2.41005E-4
369765.0,2.81999E-4
369851.0,3.4022E-4
369924.0,4.12726E-4
369983.0,4.99085E-4
370035.0,6.04525E-4
370079.0,7.31586E-4
370116.0,8.82559E-4
370150.0,0.00107392
370180.0,0.00130703
370209.0,0.00161955
370232.0,0.00197914
370255.0,0.00247189
370274.0,0.00305197
370291.0,0.00375377
370306.0,0.00460874
370321.0,0.00579319
370334.0,0.00719981
370347.0,0.00913704
370359.0,0.011627
370370.0,0.0148637
370385.0,0.0199689
370413.0,0.0323463
370425.0,0.0357102
370436.0,0.0368614
370447.0,0.0354825
370460.0,0.0311846
370491.0,0.0183345
370504.0,0.013838
370516.0,0.0108455
370527.0,0.00870086
370539.0,0.00702428
370552.0,0.00565185
370567.0,0.00450442
370584.0,0.00359384
370602.0,0.00292527
370623.0,0.00235
370647.0,0.00189519
370675.0,0.00153574
370703.0,0.0012838
370739.0,0.00105435
370780.0,8.77885E-4
370829.0,7.38995E-4
370882.0,6.42675E-4
370944.0,5.73988E-4
371026.0,5.25374E-4
371124.0,5.0694E-4
371247.0,5.24272E-4
371370.0,5.77858E-4
371493.0,6.69283E-4
371616.0,8.08933E-4
371718.0,9.769E-4
371821.0,0.0012132
371913.0,0.00151065
371995.0,0.00187099
372077.0,0.0023542
372164.0,0.00303721
372301.0,0.00443317
372393.0,0.00529369
372463.0,0.00559115
372473.0,0.0055963
372540.0,0.00538156
372622.0,0.00467673
372779.0,0.00306432
372868.0,0.00236927
372958.0,0.00184662
373050.0,0.00145948
373132.0,0.00120784
373234.0,9.79344E-4
373337.0,8.18008E-4
373459.0,6.85811E-4
373582.0,6.02224E-4
373705.0,5.57724E-4
373779.0,5.49055E-4
373861.0,5.57268E-4
373963.0,6.01843E-4
374045.0,6.78661E-4
374107.0,7.75094E-4
374164.0,9.12949E-4
374213.0,0.00108943
374256.0,0.0013179
374294.0,0.00160684
374329.0,0.00198477
374356.0,0.00240238
374381.0,0.00294023
374405.0,0.00364901
374426.0,0.00448663
374446.0,0.00564029
374464.0,0.00702397
374482.0,0.00879319
374501.0,0.0114265
374523.0,0.0155697
374556.0,0.0222999
374572.0,0.0243289
374584.0,0.024901
374596.0,0.0243634
374616.0,0.0216045
374658.0,0.0130404
374677.0,0.0100046
374694.0,0.0079277
374713.0,0.00626419
374731.0,0.00506396
374752.0,0.00401963
374773.0,0.00327508
374798.0,0.00264184
374825.0,0.00212931
374854.0,0.00174568
374888.0,0.00140932
374924.0,0.00115792
374968.0,9.32656E-4
375016.0,7.62209E-4
375068.0,6.30057E-4
375128.0,5.19054E-4
375197.0,4.28392E-4
375269.0,3.59848E-4
375351.0,3.02848E-4
375454.0,2.5187E-4
375585.0,2.07342E-4
375747.0,1.69792E-4
375901.0,1.4483E-4
376108.0,1.21431E-4
376365.0,1.01543E-4
376675.0,8.55214E-5
377070.0,7.20648E-5
377482.0,6.27961E-5
378032.0,5.48285E-5
378720.0,4.89997E-5
379545.0,4.5609E-5
380232.0,4.47786E-5
381332.0,4.64035E-5
382295.0,5.06474E-5
383258.0,5.83264E-5
383945.0,6.67022E-5
384495.0,7.60215E-5
384908.0,8.52405E-5
385414.0,1.00104E-4
385800.0,1.17261E-4
386119.0,1.38287E-4
386374.0,1.64536E-4
386549.0,1.92874E-4
386683.0,2.26257E-4
386795.0,2.69403E-4
386873.0,3.15126E-4
386945.0,3.7854E-4
386998.0,4.461E-4
387047.0,5.36616E-4
387086.0,6.41689E-4
387121.0,7.80233E-4
387153.0,9.59236E-4
387180.0,0.00117986
387203.0,0.00143843
387222.0,0.00174873
387240.0,0.00217003
387255.0,0.00263469
387268.0,0.00324821
387279.0,0.00395589
387289.0,0.00479502
387297.0,0.00579692
387305.0,0.00707937
387311.0,0.00855254
387317.0,0.0103468
387322.0,0.0126987
387328.0,0.0158811
387333.0,0.0200392
387339.0,0.0257331
387345.0,0.0336598
387351.0,0.0447371
387359.0,0.0610764
387379.0,0.111742
387387.0,0.125157
387394.0,0.129651
387402.0,0.125274
387410.0,0.111135
387433.0,0.0543811
387440.0,0.0403854
387446.0,0.0301839
387451.0,0.0237774
387457.0,0.0184532
387463.0,0.0145224
387468.0,0.0117118
387474.0,0.00963201
387481.0,0.00781446
387489.0,0.00629209
387497.0,0.0052145
387506.0,0.00428711
387518.0,0.00350117
387531.0,0.00286077
387546.0,0.00236634
387564.0,0.00195088
387585.0,0.0016314
387604.0,0.00144895
387622.0,0.00132963
387640.0,0.00126333
387659.0,0.00124942
387677.0,0.00129819
387691.0,0.00139299
387704.0,0.00157097
387713.0,0.00177545
387720.0,0.0020194
387726.0,0.00233547
387731.0,0.00271734
387735.0,0.0032386
387738.0,0.00389569
387742.0,0.00482351
387745.0,0.00588205
387748.0,0.00728412
387752.0,0.0094206
387755.0,0.0122092
387759.0,0.0158666
387763.0,0.0212473
387767.0,0.0283739
387771.0,0.0377946
387776.0,0.0514938
387782.0,0.0725851
387797.0,0.134091
387805.0,0.155288
387811.0,0.162966
387812.0,0.163058
387819.0,0.156776
387825.0,0.138587
387837.0,0.0925369
387845.0,0.0611215
387851.0,0.0428628
387856.0,0.0310456
387860.0,0.0233057
387864.0,0.0174766
387867.0,0.013321
387871.0,0.010153
387874.0,0.00778015
387878.0,0.00613812
387881.0,0.00487211
387884.0,0.00394429
387888.0,0.00320194
387892.0,0.00267457
387897.0,0.00223248
387901.0,0.00192537
387907.0,0.00163308
387916.0,0.00136678
387926.0,0.00116569
387939.0,9.93947E-4
387957.0,8.33849E-4
387977.0,7.14488E-4
388002.0,6.17713E-4
388032.0,5.42498E-4
388062.0,4.92383E-4
388103.0,4.48721E-4
388184.0,4.02098E-4
388280.0,3.78069E-4
388377.0,3.71308E-4
388571.0,3.83666E-4
388813.0,4.27449E-4
389055.0,4.9677E-4
389297.0,5.95285E-4
389539.0,7.3336E-4
389773.0,9.21838E-4
389975.0,0.00114862
390157.0,0.00142904
390338.0,0.00181439
390500.0,0.00228311
390663.0,0.0029169
390843.0,0.00384778
391198.0,0.00603005
391337.0,0.00648452
391386.0,0.00651635
391515.0,0.00625328
391686.0,0.00533774
391970.0,0.0035665
392138.0,0.00275528
392307.0,0.00213992
392477.0,0.00168805
392646.0,0.00135475
392840.0,0.00107584
393058.0,8.50425E-4
393300.0,6.72264E-4
393542.0,5.44172E-4
393833.0,4.33595E-4
394123.0,3.54026E-4
394462.0,2.86927E-4
394833.0,2.34604E-4
395221.0,1.95968E-4
395608.0,1.69999E-4
395866.0,1.61723E-4
395995.0,1.59775E-4
396141.0,1.64855E-4
396229.0,1.74749E-4
396310.0,1.92961E-4
396367.0,2.15885E-4
396415.0,2.4944E-4
396455.0,2.95332E-4
396484.0,3.4563E-4
396507.0,4.03975E-4
396530.0,4.89626E-4
396548.0,5.90209E-4
396563.0,7.06127E-4
396575.0,8.46987E-4
396585.0,0.00100339
396595.0,0.0012004
396602.0,0.00144335
396609.0,0.00172533
396614.0,0.00208584
396619.0,0.00251952
396623.0,0.00312344
396627.0,0.00385858
396631.0,0.00488354
396634.0,0.00604015
396637.0,0.00755817
396641.0,0.00953575
396644.0,0.0122312
396648.0,0.0162675
396652.0,0.021537
396656.0,0.0291965
396660.0,0.0393087
396666.0,0.0556746
396674.0,0.0837988
396686.0,0.129482
396693.0,0.148017
396700.0,0.156972
396701.0,0.157233
396707.0,0.152294
396714.0,0.136243
396724.0,0.100147
396734.0,0.0614537
396740.0,0.0435756
396745.0,0.0314081
396750.0,0.0230779
396753.0,0.0176048
396757.0,0.0133943
396761.0,0.0101823
396764.0,0.008009
396768.0,0.00621382
396771.0,0.00488931
396775.0,0.00391807
396778.0,0.00320599
396782.0,0.00261861
396787.0,0.00218042
396791.0,0.00186416
396796.0,0.00156315
396804.0,0.00130276
396813.0,0.00106438
396823.0,8.8792E-4
396835.0,7.36758E-4
396851.0,6.03097E-4
396869.0,4.91929E-4
396891.0,4.03721E-4
396918.0,3.32665E-4
396948.0,2.77909E-4
396985.0,2.32631E-4
397030.0,1.97926E-4
397085.0,1.70551E-4
397161.0,1.46642E-4
397262.0,1.27714E-4
397413.0,1.12124E-4
397615.0,9.98575E-5
397867.0,9.08047E-5
398270.0,8.22502E-5
398808.0,7.58904E-5
399481.0,7.33009E-5
400019.0,7.55E-5
400557.0,8.2752E-5
400960.0,9.33437E-5
401297.0,1.07789E-4
401566.0,1.25157E-4
401835.0,1.50931E-4
402036.0,1.78529E-4
402225.0,2.15234E-4
402386.0,2.59379E-4
402548.0,3.21949E-4
402682.0,3.96278E-4
402786.0,4.75388E-4
402904.0,5.99074E-4
402995.0,7.3379E-4
403082.0,9.13771E-4
403160.0,0.00113582
403227.0,0.00140378
403287.0,0.00173544
403341.0,0.00213881
403392.0,0.0026565
403439.0,0.00332271
403482.0,0.00417944
403523.0,0.00527464
403560.0,0.00665557
403593.0,0.00835411
403628.0,0.010683
403667.0,0.0141689
403745.0,0.0225357
403772.0,0.0242242
403787.0,0.0245012
403807.0,0.0240506
403833.0,0.0221534
403920.0,0.0129586
403957.0,0.00984219
403991.0,0.00776998
404025.0,0.00621877
404059.0,0.00502903
404099.0,0.00400127
404141.0,0.00323355
404188.0,0.00259154
404236.0,0.00210529
404289.0,0.00171554
404350.0,0.00138856
404420.0,0.00111273
404501.0,8.88197E-4
404582.0,7.257E-4
404676.0,5.8767E-4
404780.0,4.77588E-4
404888.0,3.94035E-4
405022.0,3.18253E-4
405157.0,2.63415E-4
405318.0,2.15517E-4
405510.0,1.75023E-4
405702.0,1.46273E-4
405937.0,1.20549E-4
406206.0,9.99889E-5
406542.0,8.25444E-5
406878.0,7.0828E-5
407282.0,6.20445E-5
407686.0,5.79704E-5
407820.0,5.77686E-5
408089.0,5.98476E-5
408291.0,6.50093E-5
408408.0,7.04229E-5
408535.0,7.91224E-5
408642.0,9.15399E-5
408746.0,1.09814E-4
408817.0,1.29433E-4
408879.0,1.53715E-4
408937.0,1.86846E-4
408985.0,2.26059E-4
409027.0,2.74907E-4
409067.0,3.40828E-4
409101.0,4.20395E-4
409130.0,5.17043E-4
409155.0,6.30298E-4
409177.0,7.72249E-4
409196.0,9.39331E-4
409215.0,0.00117145
409231.0,0.00144225
409245.0,0.00176189
409258.0,0.00217398
409268.0,0.00263998
409278.0,0.00322136
409286.0,0.00387843
409294.0,0.0048018
409302.0,0.00605972
409309.0,0.00754989
409315.0,0.00941525
409322.0,0.011875
409329.0,0.0156496
409337.0,0.0208784
409347.0,0.0294644
409364.0,0.0449547
409374.0,0.0507232
409382.0,0.0525065
409391.0,0.0504816
409400.0,0.044373
409424.0,0.0231731
409433.0,0.0169594
409440.0,0.0129774
409446.0,0.0102176
409454.0,0.00793665
409460.0,0.0064135
409467.0,0.00521896
409475.0,0.00417689
409484.0,0.00338932
409493.0,0.00276153
409504.0,0.00223505
409517.0,0.00181166
409532.0,0.00145923
409547.0,0.00119658
409565.0,9.65988E-4
409587.0,7.71844E-4
409610.0,6.21794E-4
409638.0,5.00353E-4
409669.0,4.00017E-4
409704.0,3.2419E-4
409744.0,2.61774E-4
409784.0,2.1721E-4
409831.0,1.78703E-4
409887.0,1.46917E-4
409952.0,1.21072E-4
410034.0,9.87906E-5
410121.0,8.27108E-5
410235.0,6.84524E-5
410372.0,5.72796E-5
410532.0,4.87941E-5
410732.0,4.19349E-5
411006.0,3.60985E-5
411316.0,3.20285E-5
411791.0,2.83114E-5
412310.0,2.60123E-5
413104.0,2.41097E-5
414002.0,2.34254E-5
414994.0,2.42369E-5
415750.0,2.63275E-5
416317.0,2.94017E-5
416790.0,3.38967E-5
417120.0,3.90446E-5
417404.0,4.58947E-5
417640.0,5.46491E-5
417829.0,6.51947E-5
417994.0,7.88973E-5
418136.0,9.62616E-5
418254.0,1.17367E-4
418361.0,1.44925E-4
418449.0,1.77999E-4
418524.0,2.16846E-4
418591.0,2.66265E-4
418649.0,3.25541E-4
418704.0,4.05225E-4
418752.0,5.00606E-4
418793.0,6.16541E-4
418831.0,7.63303E-4
418864.0,9.41296E-4
418893.0,0.00116069
418922.0,0.00145395
418946.0,0.00180381
418967.0,0.00221387
418987.0,0.00276199
419006.0,0.00348441
419021.0,0.0042775
419035.0,0.00530935
419049.0,0.00662477
419061.0,0.00823485
419075.0,0.0105949
419089.0,0.0140193
419111.0,0.0204466
419131.0,0.0264107
419145.0,0.02878
419152.0,0.0290584
419161.0,0.0284586
419174.0,0.0260036
419214.0,0.0140341
419229.0,0.0106067
419242.0,0.00828839
419255.0,0.00666561
419269.0,0.00529086
419284.0,0.00424643
419300.0,0.00339657
419318.0,0.00273712
419337.0,0.00223057
419358.0,0.00179654
419381.0,0.00146744
419407.0,0.00119203
419436.0,9.68583E-4
419469.0,7.83765E-4
419509.0,6.26147E-4
419550.0,5.08491E-4
419596.0,4.13985E-4
419646.0,3.40289E-4
419704.0,2.78178E-4
419771.0,2.26787E-4
419850.0,1.849E-4
419932.0,1.53773E-4
420026.0,1.28363E-4
420144.0,1.06435E-4
420286.0,8.89013E-5
420428.0,7.71716E-5
420617.0,6.69469E-5
420853.0,5.93464E-5
421136.0,5.45349E-5
421491.0,5.24087E-5
421562.0,5.2336E-5
422001.0,5.40296E-5
422550.0,6.0525E-5
423008.0,7.00856E-5
423465.0,8.46619E-5
423831.0,1.01921E-4
424151.0,1.23227E-4
424426.0,1.48601E-4
424700.0,1.84053E-4
424929.0,2.25398E-4
425135.0,2.77026E-4
425318.0,3.40368E-4
425478.0,4.16265E-4
425638.0,5.21992E-4
425775.0,6.47893E-4
425890.0,7.93415E-4
426004.0,9.94903E-4
426107.0,0.0012507
426199.0,0.0015716
426274.0,0.00193965
426347.0,0.00243261
426412.0,0.00305114
426468.0,0.00379125
426519.0,0.00470777
426565.0,0.00586008
426608.0,0.007387
426645.0,0.00917315
426677.0,0.011348
426709.0,0.0142908
426737.0,0.0178434
426765.0,0.0226398
426788.0,0.0282222
426811.0,0.0354947
426837.0,0.0463637
426863.0,0.0612505
426911.0,0.090363
426929.0,0.0971092
426942.0,0.0986307
426958.0,0.0962848
426983.0,0.0854717
427037.0,0.0518158
427063.0,0.0397017
427086.0,0.0313998
427111.0,0.0244884
427138.0,0.0193654
427165.0,0.0154729
427193.0,0.0125495
427225.0,0.0100912
427258.0,0.00821908
427299.0,0.00652882
427342.0,0.00527593
427392.0,0.00420147
427444.0,0.00340054
427500.0,0.00276776
427564.0,0.0022398
427637.0,0.00180224
427722.0,0.00143838
427814.0,0.00115676
427916.0,9.2903E-4
428031.0,7.47294E-4
428136.0,6.23943E-4
428255.0,5.19278E-4
428406.0,4.19863E-4
428566.0,3.43447E-4
428749.0,2.79618E-4
428955.0,2.27536E-4
429184.0,1.85765E-4
429458.0,1.49879E-4
429778.0,1.20533E-4
430144.0,9.75225E-5
430510.0,8.12702E-5
430968.0,6.72489E-5
431426.0,5.81355E-5
431883.0,5.26117E-5
432249.0,5.08604E-5
432524.0,5.16665E-5
432798.0,5.50835E-5
432990.0,6.04741E-5
433142.0,6.79195E-5
433268.0,7.78564E-5
433370.0,8.99658E-5
433463.0,1.06688E-4
433543.0,1.27864E-4
433613.0,1.55264E-4
433666.0,1.85258E-4
433719.0,2.28005E-4
433763.0,2.79235E-4
433801.0,3.41253E-4
433835.0,4.19451E-4
433866.0,5.17142E-4
433893.0,6.41406E-4
433917.0,7.97748E-4
433937.0,9.74696E-4
433955.0,0.00119262
433972.0,0.00148763
433986.0,0.00182712
433998.0,0.00222684
434010.0,0.00275704
434021.0,0.00343937
434029.0,0.00420815
434037.0,0.0051281
434045.0,0.00637553
434052.0,0.0080819
434059.0,0.0102305
434067.0,0.0132891
434075.0,0.0174813
434085.0,0.0243416
434106.0,0.0403993
434115.0,0.0448632
434124.0,0.046526
434132.0,0.045121
434142.0,0.0400871
434168.0,0.0207123
434177.0,0.0152477
434185.0,0.0116739
434192.0,0.00917347
434200.0,0.00714646
434208.0,0.00563166
434215.0,0.00458169
434224.0,0.0037338
434233.0,0.00301852
434244.0,0.00245743
434256.0,0.00198726
434269.0,0.00163305
434284.0,0.00132949
434302.0,0.0010748
434323.0,8.58535E-4
434345.0,7.04262E-4
434369.0,5.78766E-4
434393.0,4.82927E-4
434423.0,3.99843E-4
434458.0,3.27828E-4
434496.0,2.72915E-4
434542.0,2.26552E-4
434595.0,1.89555E-4
434661.0,1.59619E-4
434737.0,1.38723E-4
434812.0,1.27653E-4
434894.0,1.23936E-4
434969.0,1.2785E-4
435045.0,1.4051E-4
435096.0,1.55832E-4
435153.0,1.83139E-4
435194.0,2.12351E-4
435231.0,2.51513E-4
435266.0,3.05187E-4
435297.0,3.71634E-4
435324.0,4.56038E-4
435348.0,5.61273E-4
435369.0,6.95236E-4
435386.0,8.54453E-4
435402.0,0.00104476
435414.0,0.00126264
435427.0,0.00156608
435437.0,0.00189841
435445.0,0.00230169
435452.0,0.00277146
435459.0,0.00341699
435465.0,0.00421188
435471.0,0.00523024
435475.0,0.00649325
435480.0,0.00827133
435485.0,0.0105825
435489.0,0.0136993
435494.0,0.0180144
435499.0,0.023674
435504.0,0.0320574
435510.0,0.0437532
435518.0,0.0639767
435534.0,0.106697
435541.0,0.121146
435549.0,0.128523
435550.0,0.128737
435556.0,0.125201
435563.0,0.115097
435573.0,0.0898504
435586.0,0.0546065
435593.0,0.0390063
435598.0,0.0292694
435602.0,0.022605
435607.0,0.0170235
435612.0,0.0130173
435617.0,0.0100266
435621.0,0.00793003
435626.0,0.00632181
435631.0,0.00503135
435636.0,0.0040697
435642.0,0.0032979
435649.0,0.0026937
435656.0,0.00222178
435665.0,0.00185205
435675.0,0.00152349
435687.0,0.00123849
435702.0,9.94745E-4
435719.0,7.98731E-4
435736.0,6.52018E-4
435757.0,5.31236E-4
435778.0,4.38193E-4
435805.0,3.55254E-4
435835.0,2.88026E-4
