Energy,XS
396623.0,1.73464
396638.0,1.79144
396648.0,1.88979
396657.0,2.08075
396667.0,2.39317
396690.0,3.3801
396700.0,3.56688
396701.0,3.57024
396710.0,3.44244
396722.0,2.95963
396739.0,2.26403
396750.0,1.95469
396762.0,1.78794
396782.0,1.70412
397022.0,1.63855
399875.0,1.42576
402386.0,1.31367
402709.0,1.33906
402908.0,1.40097
403042.0,1.50278
403166.0,1.69565
403267.0,1.94482
403351.0,2.27583
403418.0,2.69069
403473.0,3.20093
403519.0,3.82035
403561.0,4.66274
403602.0,5.80002
403641.0,7.35204
403683.0,9.62531
403747.0,13.3972
403772.0,14.2641
403790.0,14.4641
403817.0,13.9955
403860.0,11.8995
403924.0,8.32916
403966.0,6.55224
404007.0,5.31756
404048.0,4.44949
404096.0,3.74972
404155.0,3.17886
404222.0,2.75968
404323.0,2.38656
404424.0,2.17603
404552.0,2.02786
404753.0,1.92416
405076.0,1.85841
405802.0,1.62656
406340.0,1.5364
408000.0,1.36311
409054.0,1.40432
409207.0,1.46049
409265.0,1.54924
409292.0,1.68083
409307.0,1.8508
409319.0,2.08594
409330.0,2.47309
409341.0,3.05499
409367.0,4.74734
409378.0,5.18098
409383.0,5.23304
409393.0,5.0709
409405.0,4.49476
409426.0,3.1659
409437.0,2.62422
409449.0,2.25947
409462.0,1.99728
409481.0,1.80897
409515.0,1.67108
409579.0,1.5875
409729.0,1.55444
410000.0,1.57208
411098.0,1.40694
417000.0,1.25182
417962.0,1.25616
418547.0,1.23074
418765.0,1.25237
418850.0,1.29218
418930.0,1.39422
418977.0,1.54056
419009.0,1.73622
419032.0,1.97406
419052.0,2.3305
419069.0,2.78164
419086.0,3.42795
419105.0,4.50217
419131.0,6.01346
419144.0,6.50261
419154.0,6.6485
419168.0,6.42453
419184.0,5.70927
419214.0,4.03042
419231.0,3.29524
419250.0,2.73081
419267.0,2.38754
419290.0,2.06353
419320.0,1.81724
419355.0,1.64213
419417.0,1.47998
419516.0,1.36261
419719.0,1.2767
420168.0,1.23396
420239.0,1.23356
421068.0,1.24715
421136.0,1.24712
422000.0,1.25024
424654.0,1.23721
425661.0,1.26604
426000.0,1.32458
426228.0,1.23431
426283.0,1.23202
426375.0,1.26342
426466.0,1.37063
426529.0,1.52334
426578.0,1.72133
426624.0,2.00682
426658.0,2.3213
426695.0,2.805
426727.0,3.42133
426756.0,4.2059
426783.0,5.27091
426806.0,6.52628
426832.0,8.39662
426860.0,11.0759
426911.0,16.6871
426929.0,17.885
426942.0,18.1401
426960.0,17.5838
426984.0,15.5391
427035.0,9.82301
427060.0,7.59836
427083.0,6.05817
427106.0,4.90417
427133.0,3.8975
427159.0,3.20564
427191.0,2.60601
427224.0,2.17212
427265.0,1.8122
427310.0,1.54022
427367.0,1.32798
427434.0,1.18751
427521.0,1.10006
427601.0,1.07548
427738.0,1.09909
428000.0,1.24225
428680.0,1.18886
429687.0,1.17983
430000.0,1.18028
433486.0,1.14094
433760.0,1.13476
433930.0,1.15702
433992.0,1.22078
434021.0,1.31481
434039.0,1.45442
434052.0,1.6397
434062.0,1.88151
434072.0,2.24257
434084.0,2.85829
434109.0,4.37202
434119.0,4.77375
434126.0,4.85094
434136.0,4.67471
434149.0,4.05966
434171.0,2.81077
434183.0,2.26407
434196.0,1.90442
434211.0,1.65022
434231.0,1.47643
434252.0,1.38
434294.0,1.28449
434375.0,1.21727
434620.0,1.17168
435294.0,1.15168
435408.0,1.16375
435451.0,1.19721
435468.0,1.24833
435480.0,1.34027
435491.0,1.5028
435499.0,1.742
435507.0,2.10152
435517.0,2.68509
435536.0,3.99344
435544.0,4.37245
435550.0,4.47931
435559.0,4.32045
435569.0,3.7963
435587.0,2.46954
435597.0,1.9684
435605.0,1.65115
435612.0,1.48777
435622.0,1.34181
435635.0,1.2526
435665.0,1.18767
435783.0,1.14086
436000.0,1.12316
437000.0,1.14834
443345.0,1.03667
444709.0,0.969199
445050.0,0.913986
445263.0,0.829428
445391.0,0.745697
445493.0,0.63855
445560.0,0.529651
445610.0,0.41427
445647.0,0.303601
445689.0,0.153296
445698.0,0.129249
445705.0,0.115087
445710.0,0.112007
445716.0,0.116298
445720.0,0.127335
445724.0,0.147075
445728.0,0.17582
445732.0,0.215788
445736.0,0.271141
445741.0,0.346785
445745.0,0.449277
445750.0,0.599614
445756.0,0.816252
445762.0,1.13193
445771.0,1.62232
445783.0,2.54856
445801.0,3.8662
445810.0,4.42777
445818.0,4.73514
445827.0,4.87325
445839.0,4.77691
445860.0,4.17997
445885.0,3.36082
445907.0,2.8687
445928.0,2.53063
445953.0,2.25392
445988.0,2.00589
446038.0,1.78965
446100.0,1.6239
446202.0,1.46943
446325.0,1.36669
446618.0,1.24765
447116.0,1.1681
449300.0,1.08654
454444.0,0.999644
455000.0,1.00832
455326.0,1.00186
455854.0,1.03188
456000.0,1.05321
456251.0,1.02697
456471.0,1.06391
456603.0,1.13902
456735.0,1.28445
456845.0,1.49515
456933.0,1.76003
456994.0,2.02915
457052.0,2.43038
457123.0,3.1139
457185.0,3.9145
457246.0,4.97288
457306.0,6.35479
457380.0,8.6487
457458.0,11.2445
457502.0,12.2882
457537.0,12.5934
457581.0,12.1934
457643.0,10.532
457740.0,7.38821
457799.0,5.91286
457862.0,4.78026
457930.0,3.94843
458013.0,3.27524
458101.0,2.77643
458211.0,2.3805
458321.0,2.13454
458497.0,1.90919
458761.0,1.75937
459114.0,1.65462
459819.0,1.39674
460259.0,1.30249
461162.0,1.18879
463762.0,1.04302
463830.0,1.04277
464000.0,1.05221
464177.0,1.13469
464243.0,1.20645
464298.0,1.33261
464323.0,1.44279
464347.0,1.62722
464362.0,1.83601
464376.0,2.14251
464387.0,2.5292
464397.0,3.02318
464407.0,3.79548
464419.0,4.96057
464441.0,7.33
464451.0,8.01247
464459.0,8.20942
464469.0,7.9464
464479.0,7.16684
464507.0,4.05808
464517.0,3.21695
464526.0,2.63589
464534.0,2.25884
464545.0,1.91465
464559.0,1.65097
464574.0,1.47879
464594.0,1.35267
464625.0,1.25176
464688.0,1.17322
464823.0,1.1433
465000.0,1.15362
466101.0,1.00518
467804.0,0.928289
467917.0,0.927399
468599.0,0.961455
469394.0,1.07466
469621.0,1.15177
469848.0,1.28855
470132.0,1.56547
470302.0,1.82828
470444.0,2.15278
470586.0,2.61443
470728.0,3.26917
470856.0,4.08374
470983.0,5.17843
471097.0,6.59886
471386.0,10.8695
471508.0,12.0539
471596.0,12.3218
471699.0,11.976
471883.0,10.2509
472154.0,7.41783
472317.0,6.14961
472516.0,5.09232
472686.0,4.48636
472914.0,3.9595
473311.0,3.2632
473652.0,2.8564
474219.0,2.41598
474958.0,2.04998
475979.0,1.78308
477683.0,1.59554
480318.0,1.41143
485745.0,1.27549
490854.0,1.20621
502777.0,1.12118
511000.0,1.06087
515457.0,0.933733
516002.0,0.88099
516314.0,0.750813
516517.0,0.628572
516659.0,0.509374
516757.0,0.398649
516844.0,0.273469
516921.0,0.151047
516943.0,0.125149
516955.0,0.115717
516966.0,0.111949
516975.0,0.11435
516982.0,0.120494
516990.0,0.133624
516999.0,0.15486
517007.0,0.18635
517015.0,0.233613
517024.0,0.294998
517032.0,0.376384
517041.0,0.495521
517050.0,0.65117
517060.0,0.872394
517071.0,1.18202
517083.0,1.63945
517100.0,2.36543
517134.0,3.99527
517152.0,4.61636
517171.0,4.8981
517176.0,4.91025
517198.0,4.71471
517269.0,3.37724
517305.0,2.87569
517350.0,2.44904
517396.0,2.16261
517468.0,1.86645
517561.0,1.63973
517689.0,1.46112
517818.0,1.37702
517848.0,1.37284
517926.0,1.42241
517959.0,1.50292
517988.0,1.65373
518010.0,1.87261
518028.0,2.18263
518042.0,2.5688
518059.0,3.20975
518093.0,4.76484
518107.0,5.1578
518114.0,5.20732
518125.0,5.09163
518141.0,4.55209
518174.0,3.11582
518190.0,2.54487
518205.0,2.20122
518224.0,1.89882
518244.0,1.70916
518273.0,1.53822
518310.0,1.41756
518366.0,1.32138
518453.0,1.25199
518709.0,1.19255
518887.0,1.18567
518944.0,1.18578
520011.0,1.08803
520437.0,1.0857
521000.0,1.08847
521530.0,1.08717
522000.0,1.08776
525996.0,1.04251
529524.0,1.08017
530454.0,1.1304
531866.0,1.25676
532201.0,1.3431
532536.0,1.49913
532759.0,1.67307
532912.0,1.86106
533131.0,2.1863
533224.0,2.43568
533293.0,2.73921
533363.0,3.20194
533428.0,3.85828
533486.0,4.72864
533535.0,5.76622
533588.0,7.33199
533644.0,9.57935
533740.0,14.1602
533778.0,15.2134
533799.0,15.3839
533837.0,14.81
533884.0,12.9206
533973.0,8.41756
534022.0,6.52008
534071.0,5.13808
534123.0,4.06874
534175.0,3.3087
534232.0,2.72343
534300.0,2.24878
534358.0,1.96649
534428.0,1.73125
534520.0,1.53346
534637.0,1.40164
534790.0,1.34069
534841.0,1.33824
535000.0,1.35711
535324.0,1.22101
535771.0,1.11538
536328.0,1.05336
537332.0,1.01795
537518.0,1.0175
537945.0,1.01842
538496.0,0.987203
538559.0,1.00692
538577.0,1.06497
538588.0,1.16192
538599.0,1.32898
538610.0,1.60914
538633.0,2.29022
538644.0,2.46181
538648.0,2.47396
538657.0,2.38914
538669.0,2.08726
538688.0,1.52404
538698.0,1.30215
538706.0,1.16877
538715.0,1.08567
538730.0,1.01736
538755.0,0.985753
539015.0,0.950994
546148.0,0.849755
550212.0,0.775172
552000.0,0.695027
552549.0,0.725227
552854.0,0.769423
553108.0,0.848947
553260.0,0.938206
553403.0,1.081
553498.0,1.23881
553578.0,1.44311
553641.0,1.69007
553697.0,2.00941
553743.0,2.39259
553787.0,2.92458
553825.0,3.57363
553863.0,4.48218
553901.0,5.7008
553986.0,9.29151
554009.0,9.90132
554028.0,10.0689
554055.0,9.72598
554091.0,8.40953
554155.0,5.55137
554192.0,4.31486
554225.0,3.48726
554263.0,2.81399
554301.0,2.34508
554340.0,2.01376
554381.0,1.75886
554444.0,1.50082
554524.0,1.31223
554619.0,1.19115
554762.0,1.1151
554886.0,1.0994
555000.0,1.10186
555495.0,1.02949
556435.0,0.961537
557705.0,0.87595
560000.0,0.78319
561201.0,0.822404
561361.0,0.86235
561423.0,0.910595
561460.0,0.968453
561492.0,1.06662
561512.0,1.18417
561527.0,1.34637
561539.0,1.54916
561549.0,1.821
561559.0,2.21464
561569.0,2.75101
561598.0,4.74555
561608.0,5.2076
561615.0,5.3038
561624.0,5.1561
561633.0,4.73956
561649.0,3.51781
561664.0,2.39927
561673.0,1.86796
561681.0,1.51148
561688.0,1.26443
561696.0,1.08598
561707.0,0.933261
561718.0,0.833901
561730.0,0.778102
561754.0,0.724378
561806.0,0.688071
562000.0,0.673825
563000.0,0.684668
564736.0,0.649235
564858.0,0.649164
565000.0,0.650015
565101.0,0.649502
565951.0,0.667482
566679.0,0.716379
567408.0,0.825687
567772.0,0.923679
568258.0,1.1257
568561.0,1.31885
568865.0,1.59627
569168.0,1.98315
569442.0,2.4641
569715.0,3.12755
569982.0,4.00107
570249.0,5.25004
570832.0,8.392
571182.0,9.62574
571342.0,9.78699
571609.0,9.42003
572095.0,7.77702
572508.0,6.30761
572872.0,5.4016
573479.0,4.21106
573965.0,3.55992
574572.0,2.96677
575179.0,2.55772
576014.0,2.17684
576268.0,1.96515
576339.0,1.84301
576393.0,1.70317
576408.0,1.7636
576416.0,1.87747
576426.0,2.14243
576438.0,2.63126
576463.0,3.96121
576475.0,4.30428
576480.0,4.34923
576492.0,4.22439
576517.0,3.37848
576534.0,2.88169
576553.0,2.58264
576568.0,2.44614
576616.0,2.25408
576709.0,2.10316
577000.0,1.90253
577839.0,1.69517
579916.0,1.41011
581000.0,1.32445
581142.0,1.35219
581173.0,1.39483
581190.0,1.46442
581204.0,1.58995
581218.0,1.81201
581235.0,2.23216
581251.0,2.64575
581263.0,2.85133
581269.0,2.87262
581280.0,2.7698
581296.0,2.37345
581314.0,1.86992
581328.0,1.58669
581340.0,1.45169
581359.0,1.34708
581400.0,1.29433
584315.0,1.03891
589724.0,0.703195
590423.0,0.684593
591000.0,0.705427
591250.0,0.698119
591505.0,0.710239
591760.0,0.754382
592051.0,0.861986
592237.0,0.968613
592428.0,1.14646
592587.0,1.37063
592741.0,1.68031
592903.0,2.13384
593007.0,2.51644
593258.0,3.84886
593426.0,4.66829
593561.0,5.01462
593617.0,5.04376
593732.0,4.90401
593994.0,4.04254
594233.0,3.25222
594426.0,2.83586
594625.0,2.59845
594824.0,2.5072
594924.0,2.50417
595000.0,2.50907
595322.0,2.43774
595620.0,2.51124
596018.0,2.7829
597162.0,4.35865
597660.0,4.99014
598058.0,5.25173
598306.0,5.27706
599003.0,5.12557
601216.0,3.49944
602460.0,2.8754
604201.0,2.23805
605071.0,2.02227
605196.0,2.02102
605567.0,2.07817
605740.0,2.18499
605892.0,2.40278
605985.0,2.67629
606059.0,3.08656
606125.0,3.66622
606181.0,4.42699
606231.0,5.42495
606283.0,6.89286
606376.0,10.0829
606415.0,10.8697
606432.0,10.964
606462.0,10.7495
606508.0,9.6989
606601.0,7.08417
606664.0,5.81318
606716.0,5.10068
606778.0,4.5151
606861.0,4.0221
606986.0,3.61164
607189.0,3.12857
607664.0,2.36631
607683.0,2.46667
607696.0,2.69029
607708.0,3.10114
607719.0,3.7025
607748.0,5.73149
607761.0,6.3011
607769.0,6.3997
607781.0,6.17542
607804.0,5.06884
607822.0,4.1717
607836.0,3.70889
607847.0,3.47722
607870.0,3.17611
607892.0,3.00929
607952.0,2.77981
608075.0,2.58853
608450.0,2.39086
609350.0,2.19294
611433.0,1.91711
616158.0,1.61898
622479.0,1.42406
623409.0,1.37871
623647.0,1.39836
623862.0,1.4834
624000.0,1.62868
624084.0,1.80093
624157.0,2.05792
624217.0,2.41034
624262.0,2.82426
624303.0,3.40332
624340.0,4.15061
624375.0,5.13052
624420.0,6.85576
624468.0,8.70961
624498.0,9.30834
624506.0,9.33587
624527.0,9.12774
624559.0,8.1933
624630.0,5.34631
624668.0,4.20031
624704.0,3.431
624742.0,2.85433
624789.0,2.36945
624846.0,1.98867
624906.0,1.72762
624989.0,1.49664
625087.0,1.35591
625222.0,1.26199
625428.0,1.20686
625637.0,1.19846
626000.0,1.22636
626516.0,1.21078
627645.0,1.24816
628105.0,1.32437
628462.0,1.44955
628775.0,1.64073
629152.0,2.01557
629340.0,2.31159
629519.0,2.74321
629679.0,3.30106
629849.0,4.11242
630284.0,6.67585
630508.0,7.85722
630620.0,8.87024
630717.0,10.3271
630921.0,14.5694
630988.0,15.1055
631061.0,14.5492
631143.0,12.7381
631285.0,9.06821
631378.0,7.32082
631471.0,6.10085
631577.0,5.19694
631683.0,4.64102
631789.0,4.31015
632000.0,4.0166
632321.0,3.30278
632700.0,2.76255
633034.0,2.43311
633672.0,2.11822
634157.0,1.96498
635706.0,1.7489
638134.0,1.53467
644661.0,1.33352
654433.0,1.07617
656371.0,0.965141
656807.0,0.947791
657049.0,0.961913
657291.0,1.02128
657509.0,1.12275
657673.0,1.2577
657809.0,1.44327
657918.0,1.67702
657994.0,1.92029
658066.0,2.28328
658148.0,2.86122
658221.0,3.58359
658292.0,4.55602
658368.0,5.9896
658495.0,8.73342
658552.0,9.36794
658570.0,9.40659
658619.0,9.10361
658700.0,7.71216
658804.0,5.74277
658874.0,4.76583
658955.0,3.97901
659051.0,3.35976
659160.0,2.89943
659296.0,2.557
659459.0,2.32815
659690.0,2.17128
660174.0,2.00979
660890.0,1.76152
661000.0,1.73726
661666.0,1.80605
662113.0,1.95695
662344.0,2.11102
662580.0,2.37225
662757.0,2.69836
662904.0,3.12985
663051.0,3.78225
663154.0,4.45568
663246.0,5.36828
663337.0,6.6805
663420.0,8.34491
663564.0,11.8887
663623.0,12.9043
663668.0,13.1704
663711.0,12.926
663786.0,11.5269
663938.0,7.63401
664012.0,6.18734
664083.0,5.2184
664141.0,4.68496
664215.0,4.35187
664240.0,4.32796
664286.0,4.42742
664334.0,4.75702
664376.0,5.30352
664420.0,6.1752
664519.0,8.76658
664551.0,9.33419
664577.0,9.47192
664611.0,9.18786
664659.0,8.10358
664752.0,5.52634
664812.0,4.27053
664869.0,3.38363
664933.0,2.67338
664987.0,2.23767
665042.0,1.92507
665090.0,1.77415
665114.0,1.75831
665140.0,1.80794
665167.0,1.95365
665194.0,2.2332
665223.0,2.69011
665276.0,3.84053
665311.0,4.56279
665338.0,4.91061
665360.0,5.02254
665404.0,4.8881
665542.0,3.69326
665628.0,3.17252
665730.0,2.7642
665868.0,2.4257
666101.0,2.09772
666375.0,1.88036
666814.0,1.70263
667746.0,1.47516
669705.0,1.13223
669865.0,1.12442
670006.0,1.14996
670096.0,1.22213
670176.0,1.34443
670239.0,1.51895
670289.0,1.76128
670326.0,2.05513
670357.0,2.41622
670388.0,2.94897
670415.0,3.64073
670444.0,4.62058
670487.0,6.61284
670521.0,8.1074
670548.0,8.70149
670553.0,8.73242
670581.0,8.4111
670615.0,7.27191
670667.0,5.33142
670700.0,4.42286
670738.0,3.67797
670775.0,3.16712
670825.0,2.71513
670888.0,2.36332
670963.0,2.10839
671078.0,1.89337
671229.0,1.75675
671469.0,1.67027
671750.0,1.64841
672000.0,1.65504
673003.0,1.47743
675359.0,1.34561
679383.0,1.27193
680748.0,1.30298
681000.0,1.31701
681294.0,1.30373
681564.0,1.33226
681717.0,1.42002
681789.0,1.5201
681847.0,1.67111
681898.0,1.91713
681932.0,2.20047
681957.0,2.5153
681984.0,3.03071
682007.0,3.68999
682030.0,4.64207
682084.0,7.39995
682105.0,7.99095
682113.0,8.05064
682134.0,7.72364
682159.0,6.57912
682198.0,4.59865
682222.0,3.67189
682243.0,3.08866
682268.0,2.59418
682294.0,2.2626
682328.0,1.97436
682379.0,1.72197
682447.0,1.54562
682545.0,1.42601
682686.0,1.35518
684790.0,1.14402
685000.0,1.12921
685221.0,1.17403
685273.0,1.21559
685307.0,1.28745
685329.0,1.40031
685345.0,1.56879
685358.0,1.80076
685375.0,2.21131
685404.0,3.07081
685418.0,3.3051
685424.0,3.33
685438.0,3.20051
685457.0,2.70992
685481.0,2.02861
685495.0,1.76075
685511.0,1.55443
685532.0,1.41438
685563.0,1.32068
685612.0,1.26657
685791.0,1.23186
686000.0,1.23794
687624.0,1.14297
689614.0,1.08779
696720.0,1.01939
697858.0,1.0523
698426.0,1.12913
698881.0,1.24271
699336.0,1.38557
699563.0,1.53961
699734.0,1.74681
699876.0,2.0288
700046.0,2.55975
700146.0,3.01015
700231.0,3.61282
700309.0,4.42717
700384.0,5.52591
700458.0,7.00169
700598.0,10.3337
700654.0,11.2626
700695.0,11.4822
700746.0,11.1472
700802.0,10.0843
700963.0,5.95885
701020.0,4.81988
701082.0,3.90525
701148.0,3.18856
701222.0,2.60313
701297.0,2.1948
701382.0,1.88053
701468.0,1.6795
701581.0,1.52992
701695.0,1.47036
701752.0,1.46424
701990.0,1.53594
702406.0,1.24505
702860.0,1.03136
703088.0,0.960736
703656.0,0.873215
704000.0,0.84682
704303.0,0.656955
704471.0,0.589158
704546.0,0.579378
704639.0,0.59809
704701.0,0.640969
704764.0,0.723124
704809.0,0.820021
704858.0,0.979631
704900.0,1.18393
704939.0,1.46395
704972.0,1.79276
705001.0,2.19707
705032.0,2.79832
705065.0,3.66211
705109.0,5.12279
705161.0,6.8843
705189.0,7.44275
705203.0,7.51674
705225.0,7.33287
705261.0,6.42491
705328.0,4.17844
705360.0,3.35029
705392.0,2.72413
705425.0,2.27989
705461.0,1.94503
705492.0,1.74475
705538.0,1.55096
705585.0,1.44155
705647.0,1.37625
705691.0,1.36565
705816.0,1.42459
706000.0,1.60163
706737.0,1.14688
707000.0,1.00906
708056.0,0.853832
708990.0,0.79434
709758.0,0.532964
709974.0,0.484545
710000.0,0.48802
710073.0,0.532988
710174.0,0.633384
710228.0,0.71569
710271.0,0.816298
710303.0,0.936466
710327.0,1.07593
710346.0,1.24747
710359.0,1.43936
710373.0,1.71201
710386.0,2.1065
710400.0,2.6538
710420.0,3.69187
710441.0,4.78997
710454.0,5.1637
710459.0,5.1942
710472.0,4.98202
710486.0,4.30672
710516.0,2.48842
710527.0,1.93999
710537.0,1.55764
710547.0,1.27763
710558.0,1.08067
710569.0,0.92757
710580.0,0.834451
710594.0,0.764687
710611.0,0.711234
710639.0,0.67261
710680.0,0.659098
710774.0,0.683457
711000.0,0.783369
712044.0,0.600566
712743.0,0.574602
713325.0,0.593779
713674.0,0.634999
714024.0,0.706255
714373.0,0.766443
714664.0,0.873714
714897.0,1.01399
715188.0,1.23833
715392.0,1.46925
715596.0,1.80852
715799.0,2.29087
715971.0,2.83902
716138.0,3.62622
716531.0,5.69495
716717.0,6.35897
717243.0,7.28597
717949.0,9.21913
718213.0,9.46372
718566.0,9.13812
719066.0,7.95956
719662.0,6.40789
720478.0,4.90821
721066.0,4.18598
721801.0,3.58301
722831.0,3.04609
724154.0,2.59767
726360.0,2.18693
728860.0,1.90647
730298.0,1.77499
730369.0,1.79995
730393.0,1.87312
730411.0,2.0174
730430.0,2.31363
730467.0,3.16767
730482.0,3.3176
730483.0,3.3195
730496.0,3.23716
730520.0,2.78092
730542.0,2.34289
730562.0,2.0994
730591.0,1.94843
730643.0,1.86758
730877.0,1.79822
732278.0,1.67753
738808.0,1.47644
742605.0,1.38064
743000.0,1.36325
743846.0,1.37207
744266.0,1.33635
744401.0,1.29409
744419.0,1.3232
744436.0,1.42877
744450.0,1.61419
744467.0,1.9833
744488.0,2.44392
744501.0,2.57568
744505.0,2.57959
744518.0,2.48053
744555.0,1.81897
744571.0,1.63511
744589.0,1.52753
744612.0,1.46675
744718.0,1.39933
745263.0,1.33924
746810.0,1.29593
748893.0,1.24371
751393.0,1.144
753000.0,1.03203
753821.0,1.47816
754126.0,1.72533
754177.0,1.83808
754202.0,1.9653
754219.0,2.14481
754233.0,2.43996
754246.0,2.84615
754264.0,3.67806
754284.0,4.69928
754298.0,5.07895
754305.0,5.1257
754316.0,4.99938
754351.0,3.95668
754367.0,3.74571
754369.0,3.74031
754383.0,3.823
754402.0,4.17412
754431.0,5.08068
754488.0,7.34964
754517.0,8.12999
754534.0,8.29285
754556.0,8.14558
754586.0,7.42512
754655.0,5.31855
754695.0,4.41738
754735.0,3.79656
754788.0,3.24859
754854.0,2.82555
754930.0,2.52722
755042.0,2.26485
755224.0,2.00845
755541.0,1.76759
755901.0,1.59746
756218.0,1.52805
756858.0,1.48252
757000.0,1.48348
757118.0,1.47743
757273.0,1.51007
757347.0,1.58413
757401.0,1.72842
757433.0,1.9195
757455.0,2.14388
757476.0,2.49457
757508.0,3.22879
757533.0,3.79381
757550.0,3.9453
757566.0,3.8331
757585.0,3.41915
757623.0,2.34255
757642.0,1.96087
757658.0,1.73771
757680.0,1.54945
757701.0,1.438
757745.0,1.32304
757810.0,1.24914
757948.0,1.18485
758176.0,1.1666
758978.0,1.19024
759617.0,1.09948
759752.0,1.09442
760000.0,1.11231
760157.0,1.09364
760277.0,1.11376
760398.0,1.19169
760488.0,1.31082
760578.0,1.51046
760657.0,1.78249
760745.0,2.2177
760923.0,3.38207
760999.0,3.66028
761040.0,3.69538
761112.0,3.51752
761307.0,2.43366
761393.0,2.09386
761478.0,1.87537
761568.0,1.7451
761659.0,1.68632
761719.0,1.67532
761899.0,1.72927
762000.0,1.7784
762469.0,1.58584
763130.0,1.45236
766252.0,1.23364
770973.0,1.00847
772000.0,0.940833
772948.0,1.04949
773006.0,1.07709
773325.0,1.51613
773819.0,2.28869
774000.0,2.58854
774264.0,2.49315
774438.0,2.56724
774553.0,2.7418
774693.0,3.15249
774915.0,4.06788
775022.0,4.23298
775039.0,4.23365
775101.0,4.14859
775211.0,3.70104
775397.0,2.7837
775513.0,2.36147
775615.0,2.11086
775669.0,2.04914
775697.0,2.08175
775717.0,2.18555
775732.0,2.35853
775747.0,2.67066
775761.0,3.17401
775779.0,3.99844
775804.0,5.32857
775818.0,5.78546
775828.0,5.86064
775841.0,5.6443
775862.0,4.79349
775887.0,3.63937
775906.0,3.02403
775922.0,2.69044
775944.0,2.40649
775972.0,2.20524
776026.0,2.01489
776094.0,1.88926
776248.0,1.75739
776578.0,1.67467
776680.0,1.67098
777000.0,1.68569
778276.0,1.50027
779136.0,1.42335
779709.0,1.41739
779924.0,1.41873
780061.0,1.38288
780588.0,1.0947
780779.0,1.02916
780855.0,1.02049
780960.0,1.04541
781024.0,1.1267
781082.0,1.27613
781142.0,1.51697
781189.0,1.81885
781225.0,2.15879
781258.0,2.6112
781287.0,3.18448
781317.0,3.98411
781359.0,5.50955
781396.0,6.77914
781415.0,7.17368
781429.0,7.26591
781451.0,7.04154
781478.0,6.2895
781536.0,4.19723
781566.0,3.37525
781595.0,2.81966
781629.0,2.37325
781664.0,2.05637
781712.0,1.79103
781772.0,1.60054
781820.0,1.51087
781925.0,1.413
782020.0,1.34804
782316.0,0.970917
782607.0,0.66966
782738.0,0.56387
782829.0,0.519787
782867.0,0.515626
782910.0,0.528666
782946.0,0.56267
782978.0,0.627607
783004.0,0.72661
783031.0,0.882782
783056.0,1.08975
783082.0,1.37835
783106.0,1.74219
783129.0,2.21928
783153.0,2.8717
783181.0,3.90147
783238.0,6.24141
783261.0,6.85887
783275.0,6.99101
783301.0,6.7754
783335.0,5.86529
783385.0,4.33099
783422.0,3.49786
783458.0,2.95193
783493.0,2.58764
783541.0,2.28094
783600.0,2.06587
783672.0,1.94149
783781.0,1.89132
784000.0,1.97287
784562.0,1.52586
785000.0,1.25564
785026.0,1.25313
785191.0,1.29514
785266.0,1.36712
785292.0,1.43887
785312.0,1.55325
785329.0,1.73398
785347.0,2.02902
785386.0,2.95641
785401.0,3.15048
785407.0,3.16806
785420.0,3.08612
785440.0,2.68888
785469.0,2.01108
785486.0,1.73586
785504.0,1.57069
785527.0,1.45833
785544.0,1.41559
785619.0,1.35378
785707.0,1.34248
785992.0,1.36068
786732.0,1.05375
786922.0,1.01639
787000.0,1.04669
787059.0,1.14542
787109.0,1.28695
787148.0,1.46439
787182.0,1.70837
787212.0,2.03033
787242.0,2.50771
787307.0,3.90501
787333.0,4.17938
787337.0,4.1917
787359.0,4.08336
787387.0,3.64725
787435.0,2.75224
787469.0,2.31258
787498.0,2.05998
787528.0,1.89505
787587.0,1.71537
787646.0,1.63714
787740.0,1.6013
788000.0,1.66706
788985.0,1.34986
790324.0,1.25089
802000.0,0.990553
807816.0,0.816322
808670.0,0.803858
809036.0,0.812015
809402.0,0.86321
809634.0,0.931101
809756.0,1.01104
809820.0,1.0956
809861.0,1.19378
809896.0,1.34654
809919.0,1.52268
809942.0,1.807
809986.0,2.56524
810002.0,2.69289
810003.0,2.6936
810017.0,2.59893
810031.0,2.32535
810068.0,1.29721
810079.0,1.04539
810091.0,0.862007
810100.0,0.754028
810113.0,0.672206
810125.0,0.62954
810143.0,0.60687
810183.0,0.616644
810329.0,0.684995
810531.0,0.726174
811000.0,0.757635
811916.0,0.553732
812278.0,0.50435
812639.0,0.479759
812759.0,0.478208
812940.0,0.484965
813000.0,0.496498
813121.0,0.566978
813324.0,0.72383
813487.0,0.893029
813612.0,1.07448
813725.0,1.31143
813813.0,1.58508
813889.0,1.93363
813949.0,2.33034
814006.0,2.87807
814056.0,3.55117
814110.0,4.51802
814241.0,7.42034
814287.0,7.97953
814305.0,8.04018
814357.0,7.73303
814512.0,5.36657
814592.0,4.52396
814659.0,4.07267
814749.0,3.70796
814839.0,3.51994
815093.0,3.37798
815187.0,3.3654
815595.0,3.53044
816000.0,3.83148
816122.0,3.83148
816243.0,3.82765
816538.0,3.93668
816649.0,4.11461
816752.0,4.49579
816813.0,4.94289
816864.0,5.55642
816915.0,6.54054
816963.0,7.97024
817065.0,12.0777
817101.0,12.6507
817101.0,12.6501
817137.0,12.169
